,0
11,0.1169633085560409
12,0.3550845736069352
13,0.9289514129108072
19,0.7239185116213566
21,0.4500778962302846
24,0.5728602879334783
448,0.2866346851638875
451,0.3260443466767333
454,0.9002905837138775
457,0.2396516781775136
458,0.1098844458762097
460,0.5296402114279097
652,0.4058357870822522
653,0.9589656443021304
657,0.4592174329658353
659,0.863933977572153
664,0.8775305698744555
852,0.1851444960196006
853,0.9677878163243686
859,0.3859510649814371
861,0.7122399307468245
862,0.5169677052979003
1037,0.4244027854658256
1040,0.2097322852557919
1053,0.970660613210853
1174,0.2935365250641594
1180,0.1156150754760687
1183,0.3537227605476367
1571,0.6293447550429393
1583,0.1427152870962441
1584,0.6971469103891499
1588,0.3932546635665531
1798,0.9255483803854834
1805,0.8105127908699512
1807,0.3526793261499954
1957,0.4437645807830265
1958,0.3380093270880752
1961,0.5416390378903586
1962,0.4567075963215948
1971,0.5922119449378354
2163,0.9697537760956688
2165,0.757468361035371
2410,0.1320561227315113
2414,0.647923682646671
2425,0.2882610426183799
2432,0.9794698267045704
2434,0.1409798278392105
2567,0.2026711789086784
2572,0.7971821379850668
2573,0.3299929607536608
2577,0.4222294192836283
2995,0.1433687756368407
2996,0.6489470430424413
3002,0.4280911375535211
3008,0.3359380455701631
3229,0.4651247974069087
3230,0.7675670389063256
3237,0.2346563803381042
3243,0.9661768432529346
3244,0.2028397363937848
3443,0.2925111458734336
3445,0.0585704474338128
3451,0.2875191991387844
3558,0.1685162558209043
3560,0.3862636297160162
3564,0.066919882710702
3570,0.2331926058102972
3573,0.8399827901401145
3575,0.9324956442098986
3580,0.5329246844044199
3581,0.1514647926315177
3801,0.5640863210765528
3803,0.8007603822315182
3805,0.4989014230425985
3814,0.6242428496244139
3815,0.6804149774943118
3820,0.9271046751056532
4011,0.2844208035887735
4012,0.6729374658939146
4014,0.2110801257432967
4022,0.3869304798187813
4023,0.2615879019672653
4024,0.3628336529415545
4293,0.7380916691591464
4301,0.1552421313701171
4302,0.2474953349265641
4305,0.6558146748765246
4308,0.7955273629638744
4312,0.9012490714784924
4315,0.2320932803494582
4695,0.1253931659708169
4699,0.7578912760922965
4701,0.0860168912766081
4706,0.3152255974611538
4713,0.4676333392170938
4716,0.2513943062014758
4893,0.3639975924548324
4898,0.2122810613041403
4899,0.617317794794205
4901,0.1761114806787302
4905,0.7292353660770206
4906,0.6823736068651057
4910,0.5049831230774792
5041,0.9462762532854512
5042,0.2999998602910479
5046,0.3658486410079923
5048,0.1057594573601841
5052,0.4999348494678306
5054,0.6086426759402732
5058,0.1874598314168244
5392,0.1554659476529949
5396,0.9531479811928494
5401,0.3929355013606327
5402,0.3363064373668121
5405,0.6040562762340086
5409,0.1557748313604202
5649,0.1475484075144795
5652,0.2532753748995736
5661,0.5553352935055776
5662,0.1414717976681555
5666,0.379771026815995
5811,0.3214900859088384
5817,0.5863164246439152
5820,0.3403503327167893
5824,0.1923317097787707
5825,0.3843882013738491
5826,0.3043419942721374
5898,0.3829764681109519
5904,0.5105984872271476
5912,0.6544039466329769
6225,0.2675517533010554
6234,0.9691386059272888
6235,0.9451780032039292
6408,0.3029446292223147
6689,0.2096381754688388
6690,0.3836007626026016
6696,0.1735201569002106
6697,0.9659163235858408
6931,0.782393923661294
6935,0.1561672102532789
6945,0.1486432850536436
7157,0.7070419853524215
7159,0.1458560670907489
7162,0.3436415582342154
7165,0.7924804860834362
7315,0.7621165921927373
7316,0.6465569674191549
7317,0.4056401486151039
7645,0.2112178305332825
7648,0.5507695575451413
7652,0.3070843499222118
7653,0.343887329374842
7654,0.1827061736717836
7655,0.139802909667727
7656,0.1219440928909364
7885,0.2991232179481716
7890,0.5798648852493752
7891,0.1260884331926266
7892,0.2691630246152765
7896,0.3257702014391607
