,0
126,0.0758177123749354
127,0.5448503852372917
129,0.1553720577248112
133,0.2547471712909638
139,0.4285274724638105
402,0.6670965418610404
403,0.1519842098451432
404,0.5430482126893024
405,0.8391943946002717
408,0.2558675057349205
410,0.7503936234034672
576,0.3704806707156552
585,0.5152460697922064
586,0.7187428900555728
588,0.278666345320623
819,0.2279966274608494
821,0.4745109642943677
823,0.0928299275658443
1117,0.9532480578756206
1217,0.3842750307483689
1224,0.3161602737309205
1225,0.4671458629552049
1606,0.4481682411643828
1608,0.8442985528267507
1610,0.1344447448959524
1615,0.8346028528128508
1797,0.7558779733619991
2020,0.1448406233583508
2022,0.8385538037528729
2026,0.3283331820340087
3056,0.2851719780596277
3201,0.662483970706472
3203,0.8351194055092289
3205,0.8633871957979776
3206,0.7649244812412438
3534,0.8670629324195869
3536,0.9690096253820992
3743,0.2723105020087226
3746,0.0787636817512798
3747,0.7639363049907801
3748,0.5197491491095508
3749,0.3058039670507509
3750,0.1852342055242197
3755,0.5162104228565204
3989,0.1777696985512107
4120,0.2722033510432274
4121,0.6127814807153869
4125,0.8171803252658465
4127,0.2606420384942588
4430,0.1686945491547851
4434,0.9689725987229828
4436,0.5810738878468777
4437,0.2351076534828411
4438,0.1497243397851425
4443,0.9209323189080056
4446,0.6172652885054486
4448,0.4482050326809341
4615,0.3536021301347571
4617,0.1076905061741938
4622,0.1006809177325828
4939,0.4275799575913261
4944,0.220189372286807
5155,0.0447744412362411
5158,0.3997042744792049
5159,0.7443864767545392
5174,0.8988595854257716
5256,0.5595627450760481
6440,0.4033555334910609
6441,0.5164858355475973
6745,0.5617591276054262
6747,0.1347345622458025
7004,0.5018179717026516
7009,0.1031183060453517
7010,0.3993617096761251
7043,0.9131917375700912
7047,0.2399044489377832
7048,0.4757738056569045
7050,0.4190033421967398
7437,0.7867057507223356
7440,0.5063833988574137
7441,0.3834998058377383
7443,0.5968228339533825
7538,0.7334248624712888
7540,0.3485145278604581
7541,0.1134196936845619
7546,0.2507940857152924
7548,0.9464032536192684
7549,0.6814798477204658
7848,0.7754311948460376
7851,0.4913269680588749
