,0
0,0.09432369685525058
1,0.09721562208424374
2,0.122120201138758
3,0.5849261093539262
4,0.9546457667145631
5,0.7222807149660093
6,0.1295746086242173
7,0.3698258572810559
8,0.5806176676329269
9,0.9568738077655545
10,0.2187323800189231
11,0.5935261373013602
12,0.15694660455722104
13,0.05830837197559859
14,0.08464660077835762
15,0.2910984391406776
16,0.14046178697137163
17,0.507400459067245
18,0.3909626647970206
19,0.1262194718470417
20,0.295019982943464
21,0.19977682277025144
22,0.5202829072907487
23,0.18859927391148396
24,0.1384783097921221
25,0.36066482611147105
26,0.6195693469075121
27,0.48318058295134114
28,0.1778849105238576
29,0.8107303491105823
30,0.25607788128860076
31,0.4811141287776037
32,0.1769176343035758
33,0.10035744428892761
34,0.6340740022072503
35,0.31868743938304234
36,0.8234274531504325
37,0.9690111961497851
38,0.2751849390258841
39,0.24783209210116933
40,0.07510871980494353
41,0.14236010839121796
42,0.25936827042396876
43,0.5215296765981653
44,0.9661761974778881
45,0.6487368895524134
46,0.5660255468643495
47,0.06890413279098591
48,0.6327023105706
49,0.6041326665033768
50,0.8056052821907658
51,0.4821919882643141
52,0.44376051651969844
53,0.3956762024418035
54,0.07461492064186542
55,0.04891027805372573
56,0.0839752217887553
57,0.2154583786711443
58,0.22819503480694375
59,0.1351982123101422
60,0.2135640312378788
61,0.1504710052573934
62,0.6232006909946272
63,0.3695536776582962
64,0.1789011957746584
65,0.2306864680696998
66,0.4552174360203089
67,0.21037029033449195
68,0.37078213881135696
69,0.7099190938851162
70,0.5084541873018847
71,0.4688504430202887
72,0.07487920704104721
73,0.7005464757252878
74,0.37236054995161394
75,0.4045367039467082
76,0.6838146062298462
77,0.16689824588277105
78,0.14069856754843282
79,0.2742051564883377
80,0.5036445886088947
81,0.2409091597170295
82,0.9122217815905138
83,0.167348546981414
84,0.2656689356969668
85,0.5626837435772344
86,0.5368669457127859
87,0.30015524423523987
88,0.4396450425755225
89,0.03647069390537579
90,0.8638897911451229
91,0.5694979802307668
92,0.2214874745872732
93,0.28574623584691433
94,0.3916065234353393
95,0.3113891612017502
96,0.201412616684923
97,0.19175772785733214
98,0.846786045680758
99,0.397629402794532
100,0.20678032145559427
101,0.03756057501794946
102,0.7888265010604104
103,0.24988464738120988
104,0.9694083631211362
105,0.32830705588456893
106,0.3324326018726191
107,0.49944458811132736
108,0.14617793752007419
109,0.3514590292604897
110,0.3590582612486982
