,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
284145,23,2,3,4,24,4.38989963912195,74.7292625877933
284146,26,2,3,4,27,18.1653958433744,18.7723158195247
284147,27,2,3,2,27,30.5900066066251,11.676334108194
284148,28,2,3,4,27,21.0097354938371,17.9125383559519
289058,51,1,3,4,38,10.731646946549,21.814398050294
289059,52,1,3,2,27,13.7465760581281,20.1897141722222
289060,61,1,2,1,8,11.4110175986402,30.6324663885908
289061,70,1,3,4,2,17.8756592924235,19.1092072782227
289062,75,1,3,2,27,12.4030826548873,12.6467492144977
289063,93,1,3,4,27,25.5838205839742,14.9030047468607
289266,1,2,3,2,24,12.2816192725601,14.4259393529013
289267,6,2,2,1,11,11.3606130100824,35.6650261082845
289268,9,2,3,2,27,14.8685283026078,7.79726296447404
289269,12,2,3,4,27,13.679080880422,10.281485482785
289270,14,2,2,1,11,6.18698693954393,60.4043869684628
286568,4,1,3,4,39,12.6473662919451,20.9483975121002
286569,11,1,3,4,27,19.1365220228753,17.9832836658136
286570,19,1,3,2,39,16.3173788327098,23.4928767854884
286571,22,1,3,4,19,14.6177196238159,27.5605835806845
286572,27,1,3,4,27,12.5689657490185,14.8849582737983
286573,37,1,3,2,24,26.6817879049491,14.7928288105267
286574,43,1,3,4,23,22.3770214136276,17.9168117172173
286575,58,1,3,1,11,7.33413502051165,32.1251906230383
286576,62,1,3,2,27,15.6616162959,24.1064460395404
286577,68,1,2,2,27,25.5144948084588,13.1626975964442
286578,70,1,3,4,24,26.2587032299649,13.3648698542879
287914,68,2,3,2,38,21.8725822958383,18.1214528689686
287915,79,2,3,4,27,29.6043678971074,13.8096924838415
287916,86,2,3,2,27,12.2756254216398,12.9268606981688
287917,94,2,3,4,27,17.3547653989963,23.7812439509004
288233,13,1,4,4,33,12.1678110192425,33.2803475559272
288234,32,1,3,2,27,27.7735513289907,13.01784030033
288235,36,1,5,2,8,9.2123068634866,41.0583030642274
288236,45,1,3,2,2,17.3011268474548,21.5610375365615
288237,80,1,3,4,27,12.9173197683782,28.851523764688
288238,90,1,3,4,8,22.705888711977,18.2941844179762
288474,6,2,2,2,24,28.7497196819142,12.4202313054459
282282,49,1,5,1,11,8.93761866137688,38.1712232977879
282283,51,1,3,4,8,12.7294019373816,23.9742186392215
282284,68,1,3,4,27,23.2454125293948,15.9541829156322
282285,72,1,1,2,33,34.9985713994157,9.36652020931082
282286,73,1,3,2,38,22.380364142823,16.4274167434218
282567,4,2,5,1,8,17.6900961975642,18.0492015058993
282568,9,2,3,4,38,28.6343139813914,13.9675233006973
282569,10,2,3,4,24,13.5484042457593,29.6450819226981
282570,17,2,3,2,27,23.6972870749731,13.7106538129082
282571,19,2,3,1,1,10.4402332859358,34.6598858944002
282572,26,2,4,4,33,12.1678110192425,33.2803475559272
282573,41,2,3,4,27,24.0400518099174,15.73934524377
282574,62,2,3,4,27,17.811573524213,20.1417768949647
282575,62,2,3,2,29,21.5743055480077,18.9549055704634
282576,80,2,3,1,3,6.50919384226407,58.2845282186999
282825,13,1,3,2,27,9.46218262347541,42.2564918461476
282826,19,1,1,2,33,24.0258398421238,9.6698984626613
282827,31,1,3,2,27,28.2364989048322,14.5122611273776
282828,41,1,3,4,27,17.8653369701674,20.9103323016937
282829,44,1,3,2,19,29.3993347219854,12.4289224744948
282830,44,1,3,4,27,22.9135582078525,14.1643290348989
282831,59,1,3,4,24,4.11567351829066,82.7028267385749
287617,75,2,2,2,38,17.1140436224133,21.7393610387017
287618,82,2,2,4,24,25.7614951102689,14.8929601609306
287619,84,2,3,4,27,9.9645464333928,18.3183949957364
287620,86,2,3,4,27,34.9445903831248,11.0197877354973
287759,7,1,3,1,1,11.8977171202954,32.9309867557471
287760,13,1,3,1,1,6.51039495183239,58.6859067536975
287761,18,1,3,4,27,29.6624949120659,14.0442203076958
287762,18,1,3,2,27,26.0902128800316,15.2069730641139
287763,21,1,3,2,24,17.3679240533099,19.254511626135
287764,28,1,3,4,27,16.8424516245075,12.0399088233791
287765,39,1,3,4,27,17.3760902711068,18.9644090632487
284867,53,2,3,4,3,23.3321282284239,17.8142904096728
284868,55,2,3,4,24,20.8959587469636,19.8687171406247
284869,64,2,3,2,27,22.6030700280595,11.3561428363226
284870,66,2,3,2,27,13.5660023730085,28.9871744855956
284871,68,2,3,2,24,21.4218163450952,12.5471557413104
284872,68,2,3,2,27,27.3192844880874,15.1389295776793
284873,68,2,3,2,29,15.8039251953224,20.5030745749093
284874,71,2,3,2,27,22.4953521176671,17.6547334642391
284875,78,2,3,2,27,27.4302421169789,14.1270920044287
284876,79,2,3,4,38,20.1162019646589,20.5660385713158
284877,80,2,2,1,11,5.44137742663064,62.7745223920246
288486,76,2,3,1,8,10.6569274274661,26.8572990447495
288487,83,2,3,4,1,14.2854900160968,26.7415069203546
288488,88,2,1,2,33,25.8956643088629,14.7427725739919
288826,10,2,4,4,33,12.1678110192425,33.2803475559272
288827,19,2,3,4,11,8.64328134198115,43.9879615620578
288828,19,2,3,4,29,10.383215826232,15.0369364569869
288829,25,2,3,4,27,26.1450019080793,15.9379298602407
288830,46,2,3,4,27,12.6861364252477,27.2813132907086
288831,68,2,3,2,38,26.7375949827187,15.5515832997651
288832,70,2,3,4,27,30.8004716364938,12.3306987020662
288833,73,2,3,2,27,23.8927494665685,17.3067154157666
289619,72,1,3,2,2,14.5519208354086,24.936835965377
289620,77,1,3,4,27,20.0773918318482,20.6414321968879
289973,17,2,3,2,39,14.4102998206842,13.7827705422589
289974,18,2,2,1,11,13.1500939420622,31.0580411799024
289975,27,2,3,4,27,22.3628620708531,14.1802449760351
289976,31,2,3,1,1,8.82000250896684,45.0735605362725
289977,35,2,3,4,38,11.3490359590888,6.08249983993464
289978,36,2,2,4,8,24.7797362246892,16.1297440870048
289979,36,2,2,2,8,6.20314107599879,59.7676380499039
289980,41,2,3,4,27,15.2325646232012,27.0097122639095
289981,56,2,3,4,24,33.6744699072553,12.3419065923227
289982,59,2,3,4,39,19.2864011696579,17.4894758084292
289983,64,2,4,4,33,12.1678110192425,33.2803475559272
289984,67,2,3,2,27,20.6849971823077,20.0681028690941
289985,68,2,3,4,27,19.3743910996592,20.7046008758783
289986,73,2,3,4,24,10.3868612959297,37.1064118107805
289987,75,2,3,4,24,10.4690313697501,20.980883794743
289988,78,2,3,4,24,15.3740004837316,21.6246970411748
289989,80,2,3,4,27,22.3543168049084,18.3606268477328
290260,3,1,3,2,27,18.7076338820149,22.1204371365452
290261,24,1,3,2,3,16.2372779679086,24.7351780513418
290262,26,1,3,4,27,7.03795845721956,54.534733497229
290263,33,1,3,4,38,26.6257192500051,14.3793306580887
290264,35,1,3,4,27,2.99019919940777,77.4342816241544
290265,48,1,2,2,27,23.4832916396201,14.8026810494021
290266,74,1,3,2,27,23.7243236320456,16.6653746140807
290267,75,1,3,4,27,19.3370578835825,21.4184217405832
290268,87,1,3,4,3,32.4148168584747,12.4107234275878
290269,90,1,3,4,8,22.8950354158922,18.1611789363284
287097,79,1,3,4,27,15.9195352057396,25.8039955417971
287098,86,1,3,1,1,4.69081661218378,75.7191628158748
287356,4,1,3,4,27,17.3361272511357,19.7317162157892
287357,16,1,3,2,24,15.3201269478502,19.1518364176227
287358,17,1,2,1,1,12.3225255239769,30.2382356198778
287359,23,1,3,4,27,25.5478963099214,16.2855995287913
287360,36,1,3,4,38,21.1807791853907,12.1583852822303
287361,61,1,3,2,24,26.247838529935,15.1512579141429
287362,61,1,3,4,27,23.4212291534735,17.7589608057227
287363,65,1,3,4,2,28.4950176642865,14.4637104741139
287364,65,1,3,4,4,12.169213603495,28.964840265115
284149,42,2,3,4,8,11.6175965540796,31.2545849153211
284150,57,2,3,2,27,19.6369365088278,21.1137819064401
284151,57,2,3,4,27,14.2955450824966,25.0266616189907
284152,68,2,3,4,27,21.0952113127058,15.2407067773056
284153,76,2,3,4,8,27.7550616669946,13.6957134328666
284154,84,2,3,2,27,30.413592985489,12.8247172507537
284359,4,1,3,2,3,15.7761671038768,23.6221742784181
284360,5,1,3,2,27,13.9692200553188,28.0513052709996
284361,14,1,3,4,19,7.57078378578561,51.5619452898254
284362,26,1,3,4,8,19.1557362842239,15.8964295032176
284363,34,1,3,4,27,23.3433346028346,15.5168988078998
285396,34,2,3,4,38,24.3893655885295,16.8415912845464
285397,48,2,5,4,11,14.3777546800484,13.4167340984702
285398,55,2,3,1,1,8.96906724008844,44.2566539553171
285399,60,2,3,2,2,22.6218536262408,15.8428701436007
285400,60,2,3,2,27,16.4855702482033,21.1420770142821
285401,61,2,2,4,24,15.6280755779218,21.2838337183393
285402,61,2,3,2,27,10.1397968329848,37.7250474385372
285403,64,2,3,2,27,24.6297248721661,16.661867600262
285404,65,2,2,1,1,10.017760064656,33.8904437430641
285405,65,2,3,4,27,28.0791630845874,14.5114070743263
285406,72,2,3,4,24,15.5332786290016,25.5909921321499
280687,5,2,1,4,33,28.6961441096488,14.4708284069196
280688,8,2,3,4,27,19.697505423567,20.9912274772795
280689,12,2,1,4,33,31.706792443729,12.156344913769
280690,13,2,3,4,27,19.8134131521934,20.8609133455057
280691,19,2,3,4,3,13.7375757229642,25.9478860507992
280692,21,2,3,4,11,5.03349684015531,61.8219408676781
280693,31,2,1,4,33,27.2936268379061,14.5479564135209
280694,51,2,5,2,24,23.0955953211524,17.3210114759731
280695,56,2,4,4,33,12.1678110192425,33.2803475559272
280696,60,2,3,2,27,15.2481908729452,14.5515240068121
280697,61,2,4,4,33,12.1678110192425,33.2803475559272
280698,71,2,3,4,24,16.9707763781562,22.226581845241
280699,85,2,3,4,27,27.8554285553104,14.1435218200095
280973,2,1,3,4,11,7.20112214606871,51.9791765232379
280974,6,1,3,4,8,13.7841923575074,12.0379087040044
280975,12,1,3,4,27,14.8894072442487,23.1722455275677
280976,29,1,3,4,38,13.8413090843176,23.748210055743
280977,31,1,1,4,33,30.0923206747703,9.68030961194064
280978,38,1,3,2,27,23.1939311649762,17.1795907006222
280979,40,1,3,4,38,23.8922440659637,14.5319872009174
280980,64,1,3,4,27,16.099528966999,18.6603323665658
280981,77,1,3,2,38,23.5554151169995,16.8972568284706
288834,79,2,3,4,8,10.1296639275073,21.6183592402993
289048,3,1,3,4,27,24.6199837424169,16.8789186919908
289049,4,1,3,2,27,19.1752842588695,19.1418710983195
289050,13,1,3,2,27,18.4864423506214,20.2965277584328
289051,14,1,3,1,11,7.77726309484266,50.377303916036
289052,18,1,3,4,27,20.612215806293,20.1085638980724
289053,19,1,2,1,1,5.05681492194408,71.7355059004271
289054,20,1,3,4,27,22.4113333643626,12.5849611839722
289055,25,1,3,1,1,9.14117403866962,43.6216221057983
289056,38,1,3,4,27,16.6784746831901,17.7088814922562
289057,43,1,3,4,11,13.7633709869431,29.768255112783
287903,40,2,2,2,11,25.5669347964204,13.6303407220193
287904,45,2,3,4,24,23.9681154322213,15.3945703303502
287905,46,2,1,4,33,31.37768022576,13.2273925173501
287906,51,2,5,1,8,11.221741901653,35.904036985772
287907,54,2,2,1,1,9.65699730538055,39.9393228250854
287908,54,2,2,4,29,10.0025871168306,12.5023911732767
287909,55,2,3,4,1,20.1521100331242,20.4966220144608
287910,57,2,3,4,27,26.6447154408815,15.5395646751471
287911,58,2,3,2,27,18.8840057369873,13.5964622536196
287912,61,2,2,2,11,20.4435060378021,17.0082748316734
287913,62,2,3,4,27,9.4948118243623,38.3465374619353
288475,8,2,3,1,1,14.5084990638297,27.58870445512
288476,8,2,3,4,8,18.2353719394058,17.5104964092914
288477,22,2,3,4,27,23.6936935074808,10.0220225348189
288478,33,2,3,2,8,15.2520140509563,7.78585545468683
288479,41,2,3,4,12,19.6419428140321,19.7537402458578
288480,46,2,1,4,33,24.3917650075456,14.735143002631
288481,48,2,3,4,27,12.9623225584353,19.4389254552903
288482,50,2,3,2,3,19.0000720613636,21.5931614199772
288483,55,2,2,1,11,12.7461405584457,25.1358589240009
288484,57,2,3,4,27,19.9150871435529,20.2561717509596
288485,74,2,3,4,27,20.4307368405317,13.0664862408202
282073,69,2,3,2,3,28.6826993241532,14.3819764315625
282074,83,2,3,4,27,19.8589431697226,20.8714506249717
282075,87,2,2,4,24,29.3811269049754,14.1615351545803
282076,89,2,3,2,27,16.6271716617114,24.3639374373815
282275,21,1,2,1,11,8.17839740053561,46.3679786090692
282276,33,1,3,4,27,17.8054666537503,17.5579900026744
282277,37,1,4,4,33,12.1678110192425,33.2803475559272
282278,37,1,5,1,29,3.40618809591117,85.5524109986126
282279,37,1,5,4,29,6.27788197415039,45.1276795446272
282280,42,1,3,4,27,27.5155451517865,11.9618598062875
282281,44,1,3,4,8,11.3393058430545,33.1820100364288
284364,50,1,3,4,27,25.9876744364538,15.81775590232
284365,50,1,3,2,27,18.7180339436585,22.0973466528272
284366,58,1,3,4,8,6.05151249175581,54.2662744333509
284367,83,1,3,2,8,14.3029557261826,27.9540765678849
284467,4,2,3,4,27,11.9936664532351,31.4977829520131
284468,4,2,2,1,1,9.93684495103358,39.9474149236571
284469,28,2,3,2,38,20.6842866047731,14.1556995543202
284470,29,2,3,2,8,17.2451868082932,18.4114989517013
284471,32,2,3,4,27,31.6510099269441,11.0014682278067
284472,39,2,3,2,27,12.1361148444513,30.3504921458795
284473,39,2,3,2,29,11.2571607019067,34.9363952059289
285605,59,1,2,4,8,20.995930377962,19.5061980356922
285606,59,1,2,4,27,23.1210181860859,10.1992583308209
285607,63,1,3,2,24,16.2751170147633,17.7918153037647
285675,18,2,2,1,8,8.23412249032893,47.40819896144
285676,26,2,3,4,27,24.323123469774,15.8789608706088
285677,27,2,2,4,8,22.8955483882979,17.6138529081588
285678,27,2,2,4,29,28.730318628521,14.0297027578864
285679,32,2,1,2,33,29.101366098134,12.9317277881056
285680,33,2,2,2,27,29.3168289595464,14.173231512454
285681,39,2,3,2,27,26.5126020805137,15.3936700724038
285682,42,2,3,2,24,12.9205108258149,30.9927221635898
289271,18,2,3,4,27,8.37307309309139,43.8972128161184
289272,20,2,3,4,27,20.3755008801886,14.06915370134
289273,27,2,3,2,27,18.2108829485188,12.9222638547301
289274,38,2,3,4,27,23.9568257213463,15.1894461487854
289275,42,2,3,4,27,25.7932260603689,13.332222905332
289276,45,2,3,2,24,12.3992975367033,32.8712947334295
289277,47,2,3,4,11,9.78276252899615,33.1716779483629
289278,49,2,3,4,11,9.01597503349963,12.757676513092
289279,53,2,3,4,27,9.74327063344107,33.4191440497736
289280,57,2,3,2,27,21.8386252783682,17.4004422590838
289281,79,2,2,4,27,12.0341844756771,31.5522799419176
286579,88,1,2,4,11,10.2919163560198,14.8857701848978
286580,91,1,3,2,27,18.5173769796275,16.5016826880859
286581,99,1,3,4,27,18.6365033663773,15.6852847950773
286582,99,1,3,2,29,11.4382536892427,34.2412292263955
286668,6,2,4,4,33,12.1678110192425,33.2803475559272
286669,11,2,3,2,27,19.2089883621017,21.3668240130131
286670,15,2,3,4,38,16.9529095383939,19.6080149159923
286671,26,2,3,4,27,14.4794878707739,19.015422484397
286672,28,2,3,4,24,11.5086942030564,34.3846995352255
286673,29,2,3,4,8,19.8543221534657,14.9186204069233
286674,29,2,3,2,29,17.2971519464547,20.6316819166884
284856,26,2,3,2,27,24.7272245074554,16.7379456854778
284857,29,2,3,4,19,22.0898864197491,18.4504235211651
284858,33,2,3,2,27,22.3006404817761,17.705272587812
284859,41,2,3,4,39,18.023442987153,16.1052763619098
284860,44,2,3,2,2,23.1307573123306,11.817434739107
284861,45,2,3,4,39,31.0567280386782,10.4842080137944
284862,46,2,2,4,24,9.01506762700096,27.5143837044096
284863,46,2,2,4,29,9.50445985073321,41.9578881231356
284864,49,2,3,4,27,11.5747209878012,31.9921301538319
284865,49,2,3,2,29,22.4260450217904,18.1669876670128
284866,52,2,3,4,23,21.7659536274209,13.1560216775228
285694,83,2,3,2,27,18.6349832433302,22.169626081473
285695,86,2,3,4,27,15.7466710274117,17.9729486653551
285696,89,2,3,4,27,22.295539899216,18.2073957963483
286103,1,1,3,4,38,26.9573836233762,12.7501201592015
286104,5,1,3,2,39,11.3023961940594,33.1039691341077
286105,16,1,5,1,16,10.7654715858309,36.8645904672566
286106,18,1,3,2,27,20.7099490771014,17.6491973169249
286107,19,1,3,2,27,10.2236344753085,39.2877642264655
286108,38,1,3,4,27,22.6862612453495,12.7855303357907
286109,44,1,3,2,27,25.4276746712687,16.3707493227582
286110,44,1,3,2,29,19.0437157922383,16.1975166623263
287365,65,1,2,1,11,3.81885438927691,87.3969740521516
287366,68,1,3,4,24,15.2978266152529,26.4810303183065
287367,73,1,3,2,27,18.3045689048756,15.4922124892365
287368,79,1,3,2,8,24.116338863868,16.7148325842723
287369,90,1,3,4,27,13.1956856428424,30.8684335269861
287370,93,1,3,2,27,23.5844800384476,17.2278137997398
287612,1,2,2,4,24,12.8569977941702,29.0987801780185
287613,9,2,3,2,27,27.6313776425649,14.478432576969
287614,19,2,3,4,27,16.7357076688005,20.8281179074797
287615,50,2,3,4,27,19.3640127758228,20.5122798165928
287616,70,2,3,4,24,24.5782273791775,16.7977105601205
286286,13,2,1,4,33,28.5553951272304,13.6807283178026
286287,16,2,2,2,3,12.0013979601696,32.1915410265607
286288,21,2,3,4,27,5.08097928964076,60.0085921334326
286289,30,2,3,4,27,29.1134154686356,14.2677393743675
286290,37,2,3,2,27,26.0752137114137,15.6537161731207
286291,41,2,3,2,2,26.8339881784165,13.0434697600417
286292,44,2,3,4,38,19.8658591861328,15.9746624456479
286293,46,2,2,4,19,13.6299814520226,22.0845921271609
286294,46,2,2,2,29,4.70112203445237,74.1909014727305
286295,48,2,4,4,33,12.1678110192425,33.2803475559272
286296,50,2,3,4,27,17.764678415926,12.4773474933362
281785,55,1,3,2,27,21.2683433209658,18.7624105560406
281786,57,1,3,4,27,22.441848650023,14.1664446666981
281787,58,1,3,2,27,14.015244143534,28.4447114451842
281788,63,1,3,4,27,16.6908473869571,18.2839518171623
281789,76,1,5,4,27,25.0294711082931,15.8190141329611
281790,80,1,3,4,27,24.9919463127982,10.4732277069248
281791,84,1,3,2,38,15.2604731814116,23.4716714243028
281792,84,1,3,2,24,21.9624588415985,18.8245066683527
281793,88,1,3,2,27,28.2161286493447,14.6907149204285
282060,10,2,3,4,27,4.41929016593038,78.1381679591101
282061,23,2,3,4,2,23.0018927704576,15.2562246976255
283299,60,1,3,2,29,12.3501962262317,30.8211596567183
283300,64,1,3,2,2,27.1595550346314,14.3463915777104
283301,72,1,3,4,38,17.5671522300226,19.7630439450219
283302,73,1,2,4,38,15.6611262174298,17.1328778422235
283303,88,1,3,4,27,17.9407706322048,19.990098574733
283304,88,1,3,2,1,27.3978774585904,15.110330447539
283305,90,1,3,2,27,28.5103818490312,12.3112677815022
283551,8,2,3,2,11,13.5869761503136,25.8657495176328
283552,14,2,3,4,27,15.1205777906678,27.2130529379224
283553,17,2,5,4,27,13.0961319119679,22.4500050963099
283554,26,2,3,1,1,4.18007380738155,70.5230368157893
281553,30,1,3,2,27,31.1832865690228,12.7792030713884
281554,34,1,5,2,8,13.2776104947877,19.7271744284727
281555,34,1,5,1,29,3.59446577366785,88.9261820218538
281556,48,1,3,4,11,11.7095371429838,6.38063654182325
281557,51,1,2,4,27,16.801136867433,21.5278767607868
281558,56,1,1,2,33,21.4290247851498,19.2012125214575
281559,60,1,1,4,33,26.5322590385024,14.2989526986519
281560,61,1,5,1,11,8.36843918716769,45.8856026810104
281561,67,1,3,2,39,16.9169663666624,15.7355594781283
281562,68,1,2,1,11,7.7462266173089,37.1827334286816
281563,79,1,3,2,27,25.0606577748435,13.297390599142
286111,46,1,3,4,38,4.5816625750255,76.447529329811
286112,55,1,3,4,8,21.7822418935233,17.0521511041749
286113,64,1,3,4,27,18.9583440427755,17.2743020562719
286114,65,1,3,2,24,22.3811843770093,18.155423049973
286115,86,1,3,4,38,15.1588094296668,27.0882602818077
286116,94,1,1,2,33,26.0498981236916,15.9283992246592
286281,2,2,3,1,39,12.763239999391,28.8144992112869
286282,5,2,1,2,33,25.6939343403206,13.7554224396319
286283,10,2,3,2,27,26.3776118482244,15.7862949586518
286284,11,2,2,2,24,18.2167163679922,15.3839109031456
286285,11,2,3,4,27,13.5642881838518,29.9718176552119
282832,59,1,3,2,24,10.8920899427879,25.0515162999512
282833,62,1,2,1,1,8.20882594544752,46.4917726674414
282834,72,1,3,4,27,26.2407833110527,15.8254411867867
282835,82,1,3,4,38,28.6538813387563,11.9292569431672
283072,9,2,3,4,27,14.917065452715,24.5007849078387
283073,9,2,3,2,29,18.3358634018981,20.4964344389083
283074,14,2,3,2,27,17.1699739884127,19.1298815053277
283075,15,2,2,4,8,25.8771633922605,12.4178935626836
283076,17,2,3,2,27,25.2827596175566,16.4231226397124
283077,22,2,3,4,27,17.2772697047221,21.2160920805843
283078,24,2,3,4,27,29.9706975837414,12.3944142306292
283566,91,2,3,4,27,29.5254499042299,13.7367295689293
283789,16,1,3,4,27,19.3451272454594,21.2957036554124
283790,33,1,3,4,11,10.4552851447173,36.6943187798217
283791,38,1,3,1,1,7.05692790476235,52.6219911169085
283792,59,1,3,2,27,19.3885039848981,21.2057930204865
283793,77,1,3,4,37,25.4369670441616,16.2311383602789
283794,82,1,3,4,27,12.8357065870849,31.7787080464454
283795,83,1,3,4,29,20.4969345764852,20.2285275605178
283796,90,1,3,1,11,12.3202076022608,21.7951313760411
283797,96,1,3,4,11,11.9343029770944,28.7233038444763
284137,6,2,3,2,24,13.3488502230864,30.6391305364279
281094,65,2,2,2,27,19.3409648513771,13.884876748285
281095,65,2,3,2,3,30.9675355154029,11.4417114857416
281096,70,2,3,4,27,20.3165857569099,13.5264771815145
281097,74,2,5,2,24,27.6634216913514,15.0482694763831
281098,81,2,3,4,27,29.4511003281491,11.9918021530837
281099,84,2,2,4,24,2.50409556221743,65.131714399757
281100,87,2,3,4,27,15.0447148724756,19.6630367171346
281549,12,1,3,4,8,16.9272014284615,20.8012682178915
281550,14,1,3,4,27,28.6470382758152,14.0581201794157
281551,23,1,3,4,39,24.3129520306585,11.3589185337625
281552,23,1,3,4,24,2.35861153707293,44.4589353600139
285203,42,1,3,2,27,25.8087698584313,12.9324774187331
285204,42,1,3,4,3,19.1182728624187,21.1245225195716
285205,51,1,2,1,1,12.4549803121678,30.1246927704589
285206,65,1,3,4,27,23.7012789739288,17.5037372896243
285207,76,1,3,2,27,17.0787317590199,23.7082421395502
285390,1,2,3,4,27,16.3282256564709,21.8343744068348
285391,16,2,3,4,24,31.8868690218765,11.8956445629845
285392,26,2,3,2,27,22.4646226162771,16.1425196608483
285393,29,2,3,4,11,13.969574975639,13.0933170907622
285394,30,2,2,4,11,16.551413417978,20.6857187805288
285395,32,2,2,4,38,12.2130322466779,8.37353089061343
286297,52,2,4,4,33,12.1678110192425,33.2803475559272
286298,55,2,3,4,38,14.9272719952106,26.5246920280323
286299,59,2,3,2,27,22.7837324270508,17.9383881967583
286300,66,2,3,2,27,19.6792088056306,14.8525882639003
286301,69,2,5,1,11,11.2387928326682,35.8116209926228
286302,71,2,3,2,27,19.1803989200123,21.4269874326537
286303,79,2,3,4,27,15.3832354973667,23.7820737344492
286304,81,2,3,4,24,13.9675745189075,29.3622946854506
286305,83,2,3,2,39,8.58767273779773,32.4873045148402
286306,87,2,2,1,11,8.25270793414007,46.8743246694358
286567,2,1,3,4,27,19.5533826846169,21.1807632490276
283555,36,2,3,4,27,27.3543774280756,14.8215524803023
283556,37,2,3,4,27,19.6360984600739,21.1154845214091
283557,37,2,3,2,27,21.8807977726796,13.2883555365526
283558,41,2,3,2,27,10.4326297821258,37.4168271809431
283559,53,2,3,2,27,24.2774474368179,16.4306533305357
283560,64,2,3,2,27,17.5261953516696,23.3494728973968
283561,68,2,3,4,27,34.2275118761313,11.9897997255592
283562,69,2,1,4,33,32.8454950322572,9.86268807459728
283563,72,2,1,4,33,32.473096658282,12.6895006505492
283564,73,2,3,4,27,20.8563206815601,15.2944221536259
283565,90,2,1,4,33,28.8939249670238,14.177699188328
283079,33,2,3,2,27,12.9891011658596,7.88850264570974
283080,40,2,4,4,33,12.1678110192425,33.2803475559272
283081,57,2,3,4,27,23.0519518849728,17.0740805558335
283082,58,2,3,2,38,17.7715077246937,15.8883415380557
283083,61,2,4,4,33,12.1678110192425,33.2803475559272
283084,72,2,3,4,27,31.8438874244259,13.101638625963
283085,73,2,3,4,27,18.2767283650596,20.6232190605619
283086,79,2,3,4,27,25.2684141835478,16.11658025602
283087,82,2,3,1,1,10.6073845358783,37.512072686838
283088,85,2,3,4,27,20.5894633315073,14.0834969644868
283089,86,2,2,1,11,9.00825488449846,43.6186419759257
280982,78,1,3,2,2,31.5800339211725,12.124187549688
280983,80,1,3,2,38,18.700720031636,17.6229054616663
280984,83,1,5,1,11,11.1721662990966,28.5882372911022
280985,96,1,3,4,8,21.2932021330106,13.8364716489865
281076,0,2,3,1,8,10.7591735116967,33.4546047647474
281077,1,2,2,1,1,13.7798655749585,12.7598115963008
281078,6,2,3,2,27,19.3184385342441,18.3198620435288
281079,7,2,2,1,1,12.5278682643284,15.8423902106803
281080,12,2,2,1,1,8.94568542585096,44.4361432527506
281081,20,2,3,2,27,28.859073939889,14.3120699053029
281082,21,2,2,2,27,22.1244553773579,16.7984936136344
287766,70,1,3,4,27,7.87526005498193,49.8520414062785
287767,74,1,2,2,27,25.192854147389,14.2972467541453
287768,86,1,5,4,24,4.39436094045013,72.2216471886072
