,angleToGoal,distanceToGoal,h_a,lastAction,minute,shotType,situation
0,-0.1428221084181017,-0.0788252911002029,0.0015570550778714,0.0217973052323108,0.0095453478696783,0.0200390324905994,0.0039162378407854
1,-0.144672608670542,-0.0771329610996579,0.0094667276942428,0.0407006798509352,0.0045674660297244,-0.001569752527301,0.0038480277155391
2,-0.1205534230400019,-0.09844501099563,0.0015570550778714,0.0224829552087302,0.0095453478696783,0.0047245479645549,0.0158961069077377
3,-0.1308651599839802,-0.1061329044877157,0.0179048067667255,0.0407006798509352,0.0095453478696783,-0.0041281956901736,0.0081830046674712
4,-0.1462943277245372,-0.0771329610996579,0.0027798652787026,0.0190057578003275,0.0059066493376614,0.0254139254809341,0.0055286699195101
5,-0.1462943277245372,-0.0781280236081581,0.0035686549610009,0.0407006798509352,0.0059066493376614,0.0037190034303264,0.005734942745712
6,-0.1428221084181017,-0.0821108429396118,0.0129420448771883,0.022230647665469,0.0095453478696783,0.010993741935439,0.0044287480028795
7,-0.1342039771603674,-0.1173229609077128,0.0015570550778714,0.0154308074226545,0.0095453478696783,0.0217884378682505,0.0384128688225661
8,-0.1150225676853021,-0.13300111597315,0.0035686549610009,0.0239794462339037,0.0146699676739707,0.0294298687863206,0.0115833249961968
9,-0.1525037219881722,-0.0913712449729347,0.0177032913820198,0.0158232678190866,0.0146699676739707,0.0103327001401205,0.0205533189388498
10,-0.1558136773770134,-0.1173677424758946,0.020265627602683,0.0601695611416217,0.0121076314533075,0.0015981723465019,0.0142480063017346
11,-0.1481970014084364,-0.0936443753551079,0.0035686549610009,0.0174967730318321,0.0102091961305336,0.0254139254809341,0.0203604061521842
12,-0.1102783146312588,-0.1173229609077128,0.0015210279619117,0.0061562681402987,0.0216513489192986,0.0375856303597771,-0.0041054208493739
13,-0.1342039771603674,-0.1173229609077128,0.0035092559466272,0.0306105022790806,0.0103651817534595,0.0348864062981634,0.00736317078369
14,-0.1428221084181017,-0.1181376185805396,0.0129420448771883,0.0306105022790806,0.0095453478696783,0.0348864062981634,0.0081830046674712
15,-0.1161642609625934,0.0441837350668561,0.0031694654627182,-0.0686190187903786,0.012434894497937,-0.0277975563117731,0.0100067124063982
16,-0.1162229371136654,-0.0329774963841842,0.0019236439573538,-0.0091455127041671,0.0014917390547022,0.0015981723465019,0.0105463622126232
17,-0.1361941953317187,-0.0181668460459695,-0.0202635513168361,0.0258102536049628,-0.0469203055801165,0.0562597601054019,-0.0033111440665593
18,-0.1162229371136654,-0.0348563436521517,0.0035686549610009,-0.0091455127041671,-0.0005184586159812,0.0005153989383041,0.013873169555825
19,-0.1114345002729906,-0.0456774188784422,0.0033141519519181,0.0371413858766324,-0.0927257149314898,0.0468586444741772,0.0197374231493594
20,-0.1150436425434817,-0.0237041163534663,0.0024858815528031,-0.0523971323448395,0.0331669492533491,0.0015981723465019,0.0111078594582979
21,-0.1253751287617956,-0.0456774188784422,0.0006890588164961,-0.050500907125381,0.0333232598670327,0.0341398544515435,0.0106152529997109
22,-0.0462988588351723,-0.0456774188784422,0.0026397007811344,-0.050500907125381,-0.0361320666507525,0.0225682690780673,0.0106152529997109
23,-0.1361941953317187,0.0441837350668561,-0.0059623357998456,-0.0571149704401989,0.0018846316282659,0.0107671977452184,-0.0003500914994126
24,-0.0114012136738976,-0.0237041163534663,0.0024858815528031,-0.0523971323448395,-0.0704754796162349,0.0015981723465019,0.0111078594582979
25,-0.1032077204918276,-0.0329774963841842,0.0148107695821949,0.0363578664744165,-0.0704754796162349,0.0015981723465019,0.0111078594582979
26,-0.1328596253889195,0.0441837350668561,0.0027328419458056,-0.0686190187903786,-0.0021464493700406,0.0175730983990383,-0.0036506104931969
27,-0.1422748041314385,-0.0351223939029774,-0.0202635513168361,-0.0010163070966628,0.0079652404279857,0.0454715211760379,0.0024542662130558
28,-0.1253751287617956,-0.0256084246689709,0.0031694654627182,-0.0659754771676704,0.0366552608898974,0.0269851048312957,0.00736317078369
29,-0.1253751287617956,-0.0456774188784422,0.0033141519519181,6.678943963056572e-06,-0.000932167549141,0.0148629272432982,0.0110149284193639
30,-0.1180085736299747,-0.0970779677139118,-0.0072643130090953,0.0156389866196062,0.0057166922122474,0.0294266890161358,0.0220441643124799
31,-0.0536110393675105,-0.0199723569214861,0.0021110448068935,-0.1040075551327641,0.0101094057741185,0.0015981723465019,0.0142480063017346
32,-0.1246080022834152,-0.0688957121756661,0.0023962705993251,0.0281912135561228,0.0057166922122474,0.000462763539786,0.0072124523590875
33,-0.1191749109530584,-0.0530617253403563,-0.0029866065476283,0.0227880952234859,-0.0056295996727832,-0.0105693771735859,0.0191098022714141
34,-0.1378405099577952,-0.0846851459302099,-0.0004075006423824,0.0546112424166215,-0.0050662531216237,0.0015981723465019,0.0222656726963756
35,-0.0699838222463172,-0.0508631305642443,0.0048143450747215,-0.0787699187230962,0.0331590207277647,0.000462763539786,0.0116564199988731
36,-0.0527835762733732,-0.0653116083458522,0.0024858815528031,-0.0447559767032099,-0.009867017040796,0.0015981723465019,0.0191098022714141
37,-0.1240678409877634,-0.0508631305642443,0.0048143450747215,0.0099603020453218,-0.0030407926473492,0.000462763539786,0.0132100313470153
38,-0.0892135156295811,-0.0369644020316437,-0.0114923558213352,-0.0214562503945801,-0.0050662531216237,0.0073052840225616,0.00736317078369
39,-0.0778115002415411,-0.0508631305642443,-0.0004939826497447,-0.0231008797796292,-0.0185051579516566,0.0046331506207733,0.0166171783735305
40,-0.1307851304117332,-0.0530617253403563,0.0003638774380253,0.0227880952234859,-0.0050662531216237,0.0019277756674479,0.0143090383522418
