,0
0,0.1400345313512881
1,0.1620409237275119
2,0.1553026301658351
3,0.3029900162181441
4,0.0996445528975888
5,0.2431697510111319
6,0.078867082779066
7,0.4178584267235708
8,0.1038702500283536
9,0.1043806841150521
10,0.1982776902986462
0,0.4307771474714688
1,0.2379974749406248
2,0.4698772423165049
3,0.2804606384019433
4,0.8586850608285288
5,0.0538843676455727
6,0.186702875531863
7,0.1494834451883346
8,0.0581187673976019
9,0.4945655499483817
10,0.8697632047937498
0,0.1658505994446983
1,0.406488620864862
2,0.6815117224157006
3,0.3112072221339614
4,0.2434244690532708
5,0.19924509726457
6,0.5195932098276406
7,0.2101504263581385
8,0.1187736884191939
9,0.2721185005117333
10,0.3239774861484296
0,0.7738301957596414
1,0.2032230350664826
2,0.0890331308695349
3,0.0872434048803161
4,0.1108110086217511
5,0.1717740161727645
6,0.1079205635585939
7,0.5304546205188917
8,0.1872190310508126
9,0.0563101479144057
10,0.5579613004452384
0,0.3336872701803863
1,0.6850107080168937
2,0.1818361651619948
3,0.2419561315064883
4,0.3012090891832977
5,0.1209152659629519
6,0.1658856721363618
7,0.4311985340586943
8,0.1308038755864106
9,0.1255965641284048
10,0.6894474699078306
0,0.4515577313046829
1,0.165931475993437
2,0.5850739121003906
3,0.34113499303446
4,0.2447822838360829
5,0.1158123101590283
6,0.1749460794042496
7,0.8396173525040557
8,0.3710242173036666
9,0.0738743146847683
10,0.1026620509337813
0,0.2022556248876088
1,0.1123223842384777
2,0.3031299358119868
3,0.3160497031123468
4,0.969816958449164
5,0.06583581237559
6,0.9196880042759354
7,0.3877206738527742
8,0.7423958955262033
9,0.1436971404926473
10,0.0126805248838762
0,0.6961198691092312
1,0.3858630019650774
2,0.1923888424118524
3,0.2120285310826911
4,0.1308061269750215
5,0.0494038369790332
6,0.0608828372988204
7,0.3740031908160339
8,0.1194192029735278
9,0.1726592408073215
10,0.968742788023004
0,0.1802723139574655
1,0.300624613287587
2,0.1981175497354781
3,0.5693156018874314
4,0.6329169200277991
5,0.2024859875981012
6,0.1113071490543749
7,0.3947308810514898
8,0.0146442126925187
9,0.122654661413014
10,0.6001266368313669
0,0.1308826220339555
1,0.0790373158950339
2,0.376310092611665
3,0.0617836665352211
4,0.1460068557110386
5,0.7570084796206158
6,0.0524548756769791
7,0.1872647200611276
8,0.1304829229657757
9,0.0922452199295455
10,0.2184877333981475
0,0.1704363090923292
1,0.1584486002278002
2,0.0771500605450058
3,0.6268900382050484
4,0.1049533466615175
5,0.1712510283820253
6,0.2806333460445026
7,0.1854930425465145
8,0.1638888885681879
9,0.26717210175741
10,0.4380174929941141
0,0.2680510835675839
1,0.3919170878446669
2,0.3236717302558864
3,0.9664022244733812
4,0.3702567204268123
5,0.2044816371434071
6,0.1510541166440796
7,0.5243138835748957
8,0.0853229733884324
9,0.0723207413504476
10,0.0824277222795889
0,0.8438696534893037
1,0.2677620816139985
2,0.5311097196458697
3,0.1027690981722704
4,0.114642607715453
5,0.5179870397951392
