,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
19408,30,1,3,4,27,15.365366076087,14.3268560721034
19409,31,1,3,4,27,31.7423264155806,12.7631531501036
19947,43,1,3,4,38,17.6375120626814,20.5247648570781
19948,48,1,3,4,27,17.5536814603372,19.6599049360189
19949,52,1,3,2,27,17.8108737854155,17.5475441221953
19950,60,1,3,2,19,8.10918965893081,32.2586125860985
19951,60,1,2,2,27,14.0303924098917,28.9435113597173
19952,69,1,3,4,27,14.6727551247958,23.2766478562884
19953,79,1,3,4,8,14.2488840085508,14.7591107671169
19954,89,1,3,4,27,22.1360203396755,18.5430270740431
19955,94,1,3,4,2,65.4717679614657,6.15953375823043
20012,3,2,3,1,1,7.0465875071326,54.8503726485211
20013,3,2,3,2,29,7.51641091332681,27.3455520055394
20014,6,2,3,4,27,29.7857187907945,11.5339901446205
17934,42,1,3,2,24,9.42401320349727,41.5618869140095
17935,45,1,1,2,33,28.1946282905271,14.7125247028989
17936,47,1,3,4,27,20.0648309206897,19.7692240640872
17937,47,1,5,1,1,7.63476386695419,47.1650351140177
17938,48,1,3,4,27,18.1670998703774,22.7786676856272
17939,49,1,3,2,24,11.3600495879367,32.2656057966335
17940,50,1,3,1,8,6.41380548697897,59.3874776258307
17941,73,1,3,4,27,17.3298981490077,23.8447674327573
17942,81,1,3,2,27,21.8820583440592,18.9569363694028
17943,82,1,2,1,1,7.96898200039563,48.232426302816
17944,88,1,3,2,27,19.2134426270104,16.8285540894178
17945,88,1,3,2,8,13.3149126921659,22.8832675466818
21418,81,1,4,4,33,12.1678110192425,33.2803475559272
21419,91,1,3,4,27,12.8208955481831,30.77876464127
21420,94,1,3,2,24,12.0269854887653,24.2707214987426
21488,12,2,3,4,8,8.64420270915716,16.0799882328885
21489,13,2,3,4,24,10.4301380708684,38.2950498472973
21490,13,2,3,1,29,5.03349684015531,61.8219408676781
21491,24,2,3,4,38,30.3128765864414,12.2598928750476
21492,34,2,3,2,27,20.2033683874982,20.398092401916
21493,38,2,3,4,27,15.1328811120592,21.764695960838
21494,45,2,3,4,27,21.2534193572344,10.2381086161761
21495,53,2,3,4,8,12.1645774944199,20.9388388572672
21496,54,2,2,4,11,13.6382454714714,29.4890156259787
23250,78,2,2,4,24,22.7078114756826,15.0740910880094
23251,78,2,2,1,11,4.45151417686244,75.3698665469016
23252,78,2,2,1,29,8.50530316311286,46.5653048004692
23253,93,2,3,4,38,20.5364537339311,19.9643662370387
23540,5,2,3,2,27,19.6416175396119,18.7001102704458
23541,14,2,3,4,27,23.6775714332921,17.023865390684
23542,15,2,5,1,11,15.0334246415958,27.3371253592169
23543,19,2,3,4,27,32.8439015908766,10.7838370976095
23544,25,2,3,2,24,15.1667373321138,24.0864170563148
23545,27,2,3,4,38,8.04904217868646,15.0670907675548
23546,30,2,5,1,11,9.11545939599315,41.4197501066931
23547,40,2,3,2,2,16.2023691943877,25.1245693254065
19673,68,2,3,2,39,14.0285106395917,21.708596979507
19674,72,2,2,1,1,14.7312504404789,25.6129580883345
19675,72,2,2,4,24,8.46965494428458,46.5051379364463
19676,78,2,3,2,24,18.8914292736151,16.2191926598354
19677,78,2,3,2,27,17.2675489724053,16.8194042136128
19678,82,2,3,4,27,27.8897942803456,14.9193103841546
19679,86,2,3,2,27,17.0526146329917,17.0955497262741
19680,87,2,3,4,27,9.746545820791,40.9109995226481
19681,93,2,3,4,27,18.0785188330168,18.190017293421
19944,26,1,3,2,3,27.5089229858673,14.9919922459565
19945,34,1,3,4,11,8.99209859806713,12.2142467541615
19946,36,1,3,4,27,28.5852636449044,13.5492391753464
19410,45,1,3,2,27,12.5816495323994,15.7020603576204
19411,45,1,3,2,27,14.0980818261048,28.693666551113
19412,45,1,3,4,29,5.58566564201419,66.3917128545476
19413,48,1,3,4,27,23.4001711437508,17.1144540345257
19414,55,1,3,4,27,13.7138969466249,24.7977424339548
19415,56,1,3,2,27,28.9443765491735,14.1797519414898
19416,62,1,3,4,27,25.7529368308081,15.7849296939901
19417,71,1,1,2,33,24.4195621059177,16.3851017444734
19418,75,1,3,2,24,22.2390842580599,18.0483603202424
19419,75,1,2,4,24,26.4065346549113,15.5139470146659
19420,75,1,2,1,11,4.33500178512074,73.0237526144144
19421,82,1,3,4,8,30.4382801748062,12.8043135277574
17384,81,1,2,4,24,16.0818554827355,25.4730116242468
17507,1,2,3,2,8,17.0477291517291,22.5807105334194
17508,5,2,2,1,1,9.3320003388268,21.6205910824734
