,league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
384,Serie_A,485244,20,SavedShot,0.853000030517578,0.327999992370605,0.0450703985989094,Matteo Politano,h,1473,FromCorner,2022,LeftFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Eljif Elmas,Pass
385,Serie_A,485245,20,MissedShots,0.751999969482422,0.507000007629395,0.0253023002296686,Tanguy NDombele Alvaro,h,5962,FromCorner,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Matteo Politano,Pass
386,Serie_A,485247,26,MissedShots,0.893000030517578,0.34,0.0821722969412804,Matteo Politano,h,1473,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Victor Osimhen,Pass
387,Serie_A,485248,26,Goal,0.935,0.477999992370605,0.577890992164612,Eljif Elmas,h,7912,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Matteo Politano,Rebound
388,Serie_A,485250,35,BlockedShot,0.953000030517578,0.465999984741211,0.126543000340462,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,,None
389,Serie_A,485251,36,BlockedShot,0.873000030517578,0.297000007629395,0.0308368001133204,Matteo Politano,h,1473,SetPiece,2022,LeftFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Giacomo Raspadori,Pass
390,Serie_A,485252,38,SavedShot,0.750999984741211,0.364000015258789,0.0201974995434284,Franck Zambo,h,6434,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Tanguy NDombele Alvaro,Pass
391,Serie_A,485257,48,SavedShot,0.989000015258789,0.579000015258789,0.0919260010123253,Eljif Elmas,h,7912,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Matteo Politano,Cross
392,Serie_A,485258,49,SavedShot,0.748000030517578,0.53,0.0278891008347273,Piotr Zielinski,h,1386,FromCorner,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Stanislav Lobotka,Pass
393,Serie_A,485259,63,MissedShots,0.661999969482422,0.283999996185303,0.0103745004162192,Leo Østigard,h,10237,OpenPlay,2022,RightFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Kim Min-Jae,Pass
394,Serie_A,485260,68,MissedShots,0.953000030517578,0.585999984741211,0.285044997930527,Victor Osimhen,h,5322,OpenPlay,2022,Head,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Matteo Politano,Cross
395,Serie_A,485261,70,MissedShots,0.870999984741211,0.307000007629395,0.0354456007480621,Matteo Politano,h,1473,OpenPlay,2022,LeftFoot,18618,Napoli,Lecce,1,1,2022-08-31 18:45:00,Piotr Zielinski,Chipped
396,Serie_A,510939,27,Goal,0.953000030517578,0.482000007629395,0.614090979099274,Victor Osimhen,a,5322,FromCorner,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,,Rebound
397,Serie_A,510940,33,SavedShot,0.865999984741211,0.460999984741211,0.407052010297775,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Hirving Lozano,Tackle
398,Serie_A,510941,33,ShotOnPost,0.969000015258789,0.549000015258789,0.119524002075195,Kim Min-Jae,a,10986,FromCorner,2022,OtherBodyPart,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Piotr Zielinski,Aerial
399,Serie_A,510947,48,MissedShots,0.715,0.617999992370605,0.0141323003917933,Franck Zambo,a,6434,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Piotr Zielinski,Pass
400,Serie_A,510948,52,MissedShots,0.818000030517578,0.335,0.0386450998485088,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Franck Zambo,Pass
401,Serie_A,510949,55,BlockedShot,0.93,0.38,0.128986001014709,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Giovanni Di Lorenzo,Pass
402,Serie_A,510950,55,BlockedShot,0.713000030517578,0.495,0.0072835800237953,Khvicha Kvaratskhelia,a,7453,FromCorner,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Mário Rui,Chipped
403,Serie_A,510951,78,MissedShots,0.721999969482422,0.404000015258789,0.0167401004582644,Victor Osimhen,a,5322,SetPiece,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Piotr Zielinski,Pass
404,Serie_A,510952,80,BlockedShot,0.810999984741211,0.500999984741211,0.0787013992667198,Eljif Elmas,a,7912,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Franck Zambo,Pass
405,Serie_A,510953,81,SavedShot,0.921999969482422,0.53,0.494924992322922,Victor Osimhen,a,5322,OpenPlay,2022,LeftFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Eljif Elmas,Chipped
406,Serie_A,510954,84,SavedShot,0.86,0.263999996185303,0.0904930979013443,Giovanni Simeone,a,1102,OpenPlay,2022,RightFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Eljif Elmas,Pass
407,Serie_A,510955,85,BlockedShot,0.838000030517578,0.5,0.111870996654034,Giovanni Simeone,a,1102,OpenPlay,2022,LeftFoot,18818,Empoli,Napoli,0,2,2023-02-25 17:00:00,Mathías Olivera,Pass
408,Serie_A,489902,58,BlockedShot,0.845,0.273999996185303,0.0465991012752056,Matteo Politano,h,1473,OpenPlay,2022,LeftFoot,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Giovanni Di Lorenzo,Pass
409,Serie_A,489904,63,BlockedShot,0.911999969482422,0.53,0.0312507003545761,Kim Min-Jae,h,10986,FromCorner,2022,Head,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Mário Rui,Aerial
410,Serie_A,489907,70,MissedShots,0.719000015258789,0.505999984741211,0.0174685996025801,Tanguy NDombele Alvaro,h,5962,OpenPlay,2022,RightFoot,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Franck Zambo,Pass
411,Serie_A,489909,78,MissedShots,0.85,0.272999992370605,0.0502001009881496,Hirving Lozano,h,7999,OpenPlay,2022,RightFoot,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Giovanni Di Lorenzo,Pass
412,Serie_A,489911,85,MissedShots,0.844000015258789,0.445,0.120614998042583,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,LeftFoot,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Hirving Lozano,Pass
413,Serie_A,489912,89,SavedShot,0.724000015258789,0.487000007629395,0.0177871007472277,Hirving Lozano,h,7999,OpenPlay,2022,RightFoot,18659,Napoli,Torino,3,1,2022-10-01 13:00:00,Mathías Olivera,Pass
414,Serie_A,492420,1,ShotOnPost,0.92,0.322000007629395,0.285872995853424,Amir Rrahmani,a,7924,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Matteo Politano,TakeOn
415,Serie_A,492421,7,MissedShots,0.936999969482422,0.505,0.110826000571251,Franck Zambo,a,6434,SetPiece,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giovanni Di Lorenzo,HeadPass
416,Serie_A,492423,20,SavedShot,0.903000030517578,0.437000007629395,0.101597003638744,Giacomo Raspadori,a,7500,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Matteo Politano,Cross
417,Serie_A,492424,25,Goal,0.885,0.5,0.761299014091492,Matteo Politano,a,1473,Penalty,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,,Standard
418,Serie_A,492426,30,MissedShots,0.925999984741211,0.282999992370605,0.0528764985501766,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Stanislav Lobotka,Pass
419,Serie_A,492427,31,MissedShots,0.706999969482422,0.362999992370605,0.015651099383831,Amir Rrahmani,a,7924,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Tanguy NDombele Alvaro,Pass
420,Serie_A,495914,43,SavedShot,0.855,0.347000007629395,0.0539176017045975,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Piotr Zielinski,TakeOn
421,Serie_A,495915,48,SavedShot,0.863000030517578,0.33,0.0543477982282639,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Mathías Olivera,Pass
422,Serie_A,495916,52,MissedShots,0.875,0.655,0.0981981977820396,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,LeftFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Piotr Zielinski,Pass
423,Serie_A,495917,60,BlockedShot,0.956999969482422,0.577000007629395,0.117508001625538,Eljif Elmas,a,7912,OpenPlay,2022,LeftFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Piotr Zielinski,HeadPass
424,Serie_A,495918,60,MissedShots,0.868000030517578,0.51,0.0698608979582787,Juan Jesus,a,1247,FromCorner,2022,LeftFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Victor Osimhen,Pass
425,Serie_A,495920,69,MissedShots,0.886999969482422,0.350999984741211,0.30655899643898,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Hirving Lozano,Pass
426,Serie_A,495921,79,Goal,0.935,0.293999996185303,0.0475788004696369,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Matteo Politano,Chipped
427,Serie_A,495923,89,BlockedShot,0.791999969482422,0.530999984741211,0.0538873001933098,Gianluca Gaetano,a,7507,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Giovanni Di Lorenzo,Pass
428,Serie_A,495924,94,SavedShot,0.4,0.74,0.0066385599784553,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Eljif Elmas,BallRecovery
429,Serie_A,496298,3,MissedShots,0.933000030517578,0.472000007629395,0.0791539996862411,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,Head,18699,Napoli,Sassuolo,4,0,2022-10-29 13:00:00,Giovanni Di Lorenzo,Aerial
430,Serie_A,496299,3,Goal,0.970999984741211,0.579000015258789,0.45414000749588,Victor Osimhen,h,5322,OpenPlay,2022,LeftFoot,18699,Napoli,Sassuolo,4,0,2022-10-29 13:00:00,Khvicha Kvaratskhelia,Rebound
431,Serie_A,496300,6,SavedShot,0.768000030517578,0.73,0.020974600687623,Mário Rui,h,1792,OpenPlay,2022,RightFoot,18699,Napoli,Sassuolo,4,0,2022-10-29 13:00:00,Stanislav Lobotka,Pass
432,Serie_A,484678,42,MissedShots,0.913000030517578,0.512000007629395,0.48387199640274,Hirving Lozano,a,7999,OpenPlay,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,,None
433,Serie_A,484679,45,BlockedShot,0.733000030517578,0.522000007629395,0.0534888990223408,Mário Rui,a,1792,DirectFreekick,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,,Standard
434,Serie_A,484680,47,BlockedShot,0.818000030517578,0.387999992370606,0.0774196982383728,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Piotr Zielinski,Pass
435,Serie_A,484681,47,MissedShots,0.936999969482422,0.534000015258789,0.0712611004710197,Amir Rrahmani,a,7924,SetPiece,2022,Head,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Piotr Zielinski,Aerial
436,Serie_A,484682,48,BlockedShot,0.826999969482422,0.482000007629395,0.0743563026189804,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Giovanni Di Lorenzo,Pass
437,Serie_A,484683,49,MissedShots,0.905,0.397999992370606,0.0853174030780792,Giovanni Di Lorenzo,a,6978,OpenPlay,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,,None
438,Serie_A,484685,50,MissedShots,0.939000015258789,0.472999992370606,0.423676013946533,Hirving Lozano,a,7999,OpenPlay,2022,Head,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Khvicha Kvaratskhelia,Chipped
439,Serie_A,484690,73,SavedShot,0.835,0.484000015258789,0.0827257037162781,Giacomo Raspadori,a,7500,OpenPlay,2022,RightFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Matteo Politano,Pass
440,Serie_A,484692,81,SavedShot,0.791999969482422,0.457999992370606,0.0404343008995056,Giacomo Raspadori,a,7500,OpenPlay,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Matteo Politano,Pass
441,Serie_A,484693,82,MissedShots,0.926999969482422,0.51,0.0556311011314392,Franck Zambo,a,6434,FromCorner,2022,Head,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Matteo Politano,Aerial
442,Serie_A,484695,88,BlockedShot,0.86,0.296000003814697,0.038222398608923,Matteo Politano,a,1473,OpenPlay,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Giovanni Di Lorenzo,Pass
443,Serie_A,484696,88,BlockedShot,0.91,0.34,0.063729003071785,Matteo Politano,a,1473,OpenPlay,2022,LeftFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Amir Rrahmani,Chipped
444,Serie_A,502972,81,Goal,0.885,0.5,0.761299014091492,Eljif Elmas,a,7912,Penalty,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,,Standard
445,Serie_A,502973,91,MissedShots,0.883000030517578,0.424000015258789,0.114064000546932,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Giacomo Raspadori,Pass
446,Serie_A,502974,94,BlockedShot,0.923000030517578,0.347000007629395,0.0824512988328934,Giacomo Raspadori,a,7500,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,,None
447,Serie_A,503370,12,SavedShot,0.976999969482422,0.6,0.0899259001016617,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Kim Min-Jae,Chipped
448,Serie_A,503371,13,SavedShot,0.901999969482422,0.502999992370605,0.101456999778748,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,,None
449,Serie_A,503372,13,Goal,0.970999984741211,0.419000015258789,0.348015993833542,Victor Osimhen,h,5322,OpenPlay,2022,Head,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,,Rebound
450,Serie_A,503374,24,MissedShots,0.744000015258789,0.684000015258789,0.0238947998732328,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Mário Rui,TakeOn
451,Serie_A,503377,34,BlockedShot,0.809000015258789,0.442000007629395,0.0490413010120392,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Franck Zambo,Pass
452,Serie_A,503378,38,Goal,0.888000030517578,0.617999992370605,0.346040993928909,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Victor Osimhen,Pass
453,Serie_A,503381,45,BlockedShot,0.896999969482422,0.746999969482422,0.0420463010668755,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Mário Rui,Pass
454,Serie_A,503382,53,SavedShot,0.933000030517578,0.332000007629395,0.0685835033655167,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Amir Rrahmani,Chipped
455,Serie_A,503383,54,Goal,0.873000030517578,0.52,0.0501859001815319,Amir Rrahmani,h,7924,FromCorner,2022,RightFoot,18757,Napoli,Juventus,5,1,2023-01-13 19:45:00,Khvicha Kvaratskhelia,Cross
456,Serie_A,511804,78,BlockedShot,0.824000015258789,0.671999969482422,0.0238403007388115,Eljif Elmas,h,7912,FromCorner,2022,RightFoot,18826,Napoli,Lazio,0,1,2023-03-03 19:45:00,,None
457,Serie_A,511805,78,ShotOnPost,0.968000030517578,0.435,0.11506299674511,Victor Osimhen,h,5322,FromCorner,2022,Head,18826,Napoli,Lazio,0,1,2023-03-03 19:45:00,Khvicha Kvaratskhelia,Cross
458,Serie_A,511806,78,SavedShot,0.919000015258789,0.479000015258789,0.278328001499176,Kim Min-Jae,h,10986,FromCorner,2022,Head,18826,Napoli,Lazio,0,1,2023-03-03 19:45:00,,Rebound
459,Serie_A,511809,93,BlockedShot,0.806999969482422,0.429000015258789,0.0208673998713493,Matteo Politano,h,1473,OpenPlay,2022,RightFoot,18826,Napoli,Lazio,0,1,2023-03-03 19:45:00,Khvicha Kvaratskhelia,TakeOn
460,Serie_A,513642,5,SavedShot,0.835999984741211,0.339000015258789,0.0434476993978024,Matteo Politano,h,1473,OpenPlay,2022,LeftFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Piotr Zielinski,Pass
461,Serie_A,513644,14,BlockedShot,0.781999969482422,0.567000007629395,0.0268044993281364,Piotr Zielinski,h,1386,OpenPlay,2022,RightFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Khvicha Kvaratskhelia,Pass
462,Serie_A,513645,15,MissedShots,0.856999969482422,0.467000007629394,0.0277789998799562,Amir Rrahmani,h,7924,SetPiece,2022,Head,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Matteo Politano,Cross
463,Serie_A,513646,19,BlockedShot,0.735999984741211,0.736999969482422,0.0173272993415594,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Mathías Olivera,Pass
464,Serie_A,513648,25,BlockedShot,0.874000015258789,0.587000007629395,0.074177697300911,Franck Zambo,h,6434,OpenPlay,2022,LeftFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,,None
465,Serie_A,513649,27,SavedShot,0.981999969482422,0.592999992370606,0.0813411995768547,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Giovanni Di Lorenzo,TakeOn
466,Serie_A,513651,30,MissedShots,0.92,0.53,0.126387000083923,Victor Osimhen,h,5322,SetPiece,2022,Head,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,Piotr Zielinski,Cross
467,Serie_A,513652,40,SavedShot,0.848000030517578,0.519000015258789,0.077487401664257,Matteo Politano,h,1473,OpenPlay,2022,LeftFoot,18839,Napoli,Atalanta,2,0,2023-03-11 17:00:00,,BallRecovery
468,Serie_A,493892,68,Goal,0.905,0.622999992370605,0.342615991830826,Victor Osimhen,h,5322,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Khvicha Kvaratskhelia,Throughball
469,Serie_A,493893,72,MissedShots,0.873000030517578,0.57,0.0124968998134136,Juan Jesus,h,1247,FromCorner,2022,Head,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Piotr Zielinski,Aerial
470,Serie_A,493894,72,MissedShots,0.92,0.462000007629395,0.11090599745512,Victor Osimhen,h,5322,FromCorner,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,,None
471,Serie_A,493899,78,BlockedShot,0.87,0.67,0.0657858029007912,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,,None
472,Serie_A,493900,78,BlockedShot,0.888000030517578,0.292000007629395,0.0578776001930237,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Hirving Lozano,Pass
473,Serie_A,493901,82,MissedShots,0.735,0.45,0.0252809002995491,Hirving Lozano,h,7999,OpenPlay,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Juan Jesus,Pass
474,Serie_A,493903,86,BlockedShot,0.889000015258789,0.660999984741211,0.0793106034398079,Mathías Olivera,h,6368,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Khvicha Kvaratskhelia,Pass
475,Serie_A,493904,87,SavedShot,0.908000030517578,0.497000007629395,0.471695989370346,Hirving Lozano,h,7999,OpenPlay,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Piotr Zielinski,Pass
476,Serie_A,493906,93,SavedShot,0.865999984741211,0.311000003814697,0.0624210014939308,Piotr Zielinski,h,1386,OpenPlay,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Victor Osimhen,Pass
477,Serie_A,495911,26,SavedShot,0.740999984741211,0.417000007629395,0.0183394998311996,Piotr Zielinski,a,1386,OpenPlay,2022,LeftFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,,BallTouch
478,Serie_A,495912,34,MissedShots,0.980999984741211,0.349000015258789,0.0245147999376059,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Mathías Olivera,Cross
479,Serie_A,495913,36,BlockedShot,0.748000030517578,0.637000007629395,0.0166046004742384,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,RightFoot,18688,Roma,Napoli,0,1,2022-10-23 18:45:00,Piotr Zielinski,Pass
480,Serie_A,492429,45,MissedShots,0.946999969482422,0.312000007629395,0.0782869011163712,Franck Zambo,a,6434,OpenPlay,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giovanni Di Lorenzo,Pass
481,Serie_A,492430,45,SavedShot,0.868000030517578,0.44,0.317919999361038,Giacomo Raspadori,a,7500,OpenPlay,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Tanguy NDombele Alvaro,Pass
482,Serie_A,492431,45,SavedShot,0.946999969482422,0.485,0.640012979507446,Franck Zambo,a,6434,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,,Rebound
483,Serie_A,492434,48,MissedShots,0.785999984741211,0.574000015258789,0.0358113013207912,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giacomo Raspadori,Pass
484,Serie_A,492438,55,SavedShot,0.895,0.357999992370605,0.0874921008944511,Giacomo Raspadori,a,7500,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Khvicha Kvaratskhelia,Pass
485,Serie_A,492439,56,MissedShots,0.729000015258789,0.4,0.0192620996385813,Matteo Politano,a,1473,OpenPlay,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Franck Zambo,Pass
486,Serie_A,492441,62,SavedShot,0.760999984741211,0.562999992370605,0.0238896999508142,Mário Rui,a,1792,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Khvicha Kvaratskhelia,Pass
487,Serie_A,492443,71,MissedShots,0.776999969482422,0.375999984741211,0.0734525993466377,Matteo Politano,a,1473,DirectFreekick,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,,Standard
488,Serie_A,492445,75,BlockedShot,0.795999984741211,0.39,0.033627700060606,Franck Zambo,a,6434,OpenPlay,2022,LeftFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,,None
489,Serie_A,492446,75,BlockedShot,0.753000030517578,0.550999984741211,0.0172454994171858,Khvicha Kvaratskhelia,a,7453,FromCorner,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,,None
490,Serie_A,492447,75,Goal,0.976999969482422,0.425,0.275202989578247,Giovanni Simeone,a,1102,FromCorner,2022,Head,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Mário Rui,Cross
491,Serie_A,492448,82,MissedShots,0.73,0.315,0.0178273003548384,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giovanni Di Lorenzo,Chipped
492,Serie_A,481369,81,MissedShots,0.848000030517578,0.507000007629395,0.0605765990912914,Franck Zambo,a,6434,FromCorner,2022,RightFoot,18590,Verona,Napoli,2,5,2022-08-15 16:30:00,,None
493,Serie_A,482618,1,MissedShots,0.85,0.382000007629395,0.0608053989708424,Hirving Lozano,h,7999,OpenPlay,2022,LeftFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Mário Rui,Chipped
494,Serie_A,482619,5,MissedShots,0.961999969482422,0.602000007629395,0.110853001475334,Kim Min-Jae,h,10986,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Mário Rui,Aerial
495,Serie_A,482620,7,MissedShots,0.905999984741211,0.379000015258789,0.0766426026821136,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,,None
496,Serie_A,482621,8,MissedShots,0.954000015258789,0.485,0.391463994979858,Victor Osimhen,h,5322,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,Aerial
497,Serie_A,482622,10,BlockedShot,0.861999969482422,0.49,0.0967900976538658,Franck Zambo,h,6434,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Victor Osimhen,Pass
498,Serie_A,482623,10,BlockedShot,0.879000015258789,0.515,0.0984340012073517,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,,Rebound
499,Serie_A,482624,11,BlockedShot,0.691999969482422,0.517999992370605,0.0354564003646374,Piotr Zielinski,h,1386,DirectFreekick,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,,Standard
500,Serie_A,482625,12,BlockedShot,0.82,0.472000007629395,0.0694618970155716,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Stanislav Lobotka,Pass
501,Serie_A,482626,13,SavedShot,0.911999969482422,0.439000015258789,0.261581987142563,Victor Osimhen,h,5322,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,Cross
502,Serie_A,482627,15,BlockedShot,0.875,0.316000003814697,0.0577686987817287,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,Pass
503,Serie_A,482629,25,BlockedShot,0.875,0.442999992370605,0.0388898998498917,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Hirving Lozano,Cross
