,0
0,0.1162610772613788
1,0.7436577511335385
2,0.3588970800337556
3,0.201269079303526
4,0.1741571561360119
5,0.1480217713727993
6,0.0862879508364117
7,0.0375767058786293
8,0.3220963664992179
9,0.4256982247508764
10,0.5623702892158534
11,0.4960545500253863
0,0.7119115379447387
1,0.0556861385914106
2,0.449782931058595
3,0.1408770043158547
4,0.2777295660673388
5,0.1340245918666742
6,0.2500107782506046
7,0.7618952648297346
8,0.2602850926462612
9,0.0948584739843561
10,0.1874383043524978
11,0.0855150760500945
0,0.2850758140307683
1,0.5301858047130008
2,0.9461106373864896
3,0.2157304035727534
4,0.5436081487897421
5,0.1086049998356907
6,0.1717195510762293
7,0.4298871433742342
8,0.2479219746536777
9,0.0211021522091726
10,0.540033327832049
11,0.1387183168739552
0,0.2691514011430073
1,0.2817375361421469
2,0.2039733972925573
3,0.4732920873856749
4,0.5020407569091967
5,0.5553800584667233
6,0.5443713358614595
7,0.1954032204603705
8,0.4420985678319329
9,0.293855721515632
10,0.6457888332520452
11,0.1135692488599065
0,0.7513654099381876
1,0.0816045457661496
2,0.2993173367356566
3,0.3128715134056608
4,0.3049907650546714
5,0.3204529716621691
6,0.1468584793688502
7,0.1160263455764369
8,0.1933654205270601
9,0.3130273505172065
10,0.1224152307578152
11,0.1523931971836783
0,0.1868344755148034
1,0.1226122842596955
2,0.1458712860530312
3,0.3668256536326896
4,0.2532611980320547
5,0.2868228135675768
6,0.1530264599802473
7,0.1471627623494662
8,0.9681335383156549
9,0.3928314713459638
10,0.2806035100218851
11,0.4303175698926471
0,0.2759436113312083
1,0.4885285388223135
2,0.2859884145847671
3,0.1532317491209859
4,0.1024176624195564
5,0.1823194270819824
6,0.3397527548308595
7,0.3643655514386587
8,0.1881405496211978
9,0.1514469003539495
10,0.4991660802291112
11,0.3232211750006302
0,0.4231368718843992
1,0.6019299297362708
2,0.4235479164335574
3,0.3819657674314523
4,0.5662444724957407
5,0.1871709047731818
6,0.1949554038725713
7,0.1045168452507608
8,0.2078802247043696
9,0.3212133734725529
10,0.1227944332469577
11,0.1365887020016197
0,0.0606576795486017
1,0.33999455116159
2,0.277739517071685
3,0.244788358306907
4,0.3088680001012171
5,0.1077843670908978
6,0.3386966518474684
7,0.5156647213469053
8,0.8379448151661578
9,0.0770693747493015
10,0.5490601782883142
11,0.6702077428555039
0,0.5577399236867948
1,0.1938612876678435
2,0.4006276100589997
3,0.2577721435822936
4,0.2528841608492295
5,0.1848035509118838
6,0.2119590872675136
7,0.4682324425430004
8,0.2969050524113424
9,0.2773508691223124
10,0.3815377020183377
11,0.2568601984263136
0,0.0829740869474796
1,0.1625289445091857
2,0.1259315634208329
3,0.1228971399057578
4,0.202518651826084
5,0.0893388008503396
6,0.1065725222889416
7,0.1000420661687732
8,0.1637288292583324
9,0.241748665469219
10,0.7481900150346609
11,0.0986885903048163
0,0.6234457421567031
1,0.7117770538116397
2,0.5400139532681416
3,0.5387613470993718
4,0.1594835708319168
5,0.4762252322407815
6,0.6957413121328895
7,0.2227932118796004
8,0.556425998821533
9,0.3058537361916951
10,0.7567124841165171
11,0.2632587150161133
