,status
73190,0
73191,0
73192,0
73193,0
73194,0
73195,0
73196,0
73197,0
73198,0
73199,0
73200,0
73201,1
73202,0
73203,0
73204,1
73205,0
73206,0
73207,0
73208,1
73209,1
73210,0
73211,0
73212,0
73213,0
73214,0
73215,0
73216,0
73217,0
73218,0
73219,0
73220,0
73221,0
73222,0
73223,1
73224,1
73225,0
73226,0
73227,0
73228,0
73229,0
73230,1
73231,0
73232,0
73233,0
73234,0
73235,0
73236,0
73237,0
73238,0
73239,0
73240,0
73241,1
73242,0
73243,0
73244,0
73245,1
73246,0
73247,0
73248,0
73249,0
73250,0
73251,0
73252,0
73253,0
73254,1
73255,0
73256,0
73257,0
73258,0
73259,0
73260,0
73261,0
73262,0
73263,0
73264,0
73265,0
73266,0
73267,0
73268,0
73269,0
73270,0
73271,0
73272,0
73273,0
73274,0
73275,0
73276,0
73277,0
73278,0
73279,0
73280,1
73281,0
73282,0
73283,0
73284,0
73285,1
73286,0
73287,0
73288,0
73289,0
73290,0
73291,0
73292,0
73293,0
73294,0
73295,0
73296,0
73297,0
73298,0
73299,0
73300,0
73301,0
73302,0
73303,0
73304,0
73305,0
73306,1
73307,0
73308,0
73309,1
73310,0
73311,0
73312,0
73313,0
73314,0
73315,0
73316,1
73317,0
73318,1
73319,0
73320,0
73321,0
73322,0
73323,1
73324,0
73325,1
73326,0
73327,0
73328,0
73329,0
73330,1
73331,0
73332,0
73333,0
73334,0
73335,0
73336,0
73337,0
73338,0
73339,0
73340,0
73341,0
73342,0
73343,0
73344,0
73345,0
73346,0
73347,0
73348,0
73349,0
73350,0
73351,0
73352,0
73353,0
73354,0
73355,0
73356,0
73357,0
73358,0
73359,0
73360,0
73361,0
73362,0
73363,0
73364,0
73365,0
73366,0
73367,0
73368,0
73369,0
73370,0
73371,0
73372,0
73373,0
73374,0
73375,0
73376,0
73377,0
73378,0
73379,0
73380,0
73381,0
73382,0
73383,0
73384,0
73385,0
73386,0
73387,0
73388,0
73389,0
73390,0
73391,0
73392,0
73393,0
73394,1
73395,0
73396,0
73397,0
73398,0
73399,0
73400,0
73401,0
73402,0
73403,0
73404,0
73405,0
73406,0
73407,0
73408,0
73409,0
73410,0
73411,0
73412,0
73413,0
73414,0
73415,0
73416,1
73417,0
73418,1
73419,0
73420,0
73421,1
73422,0
73423,0
73424,0
73425,0
73426,0
73427,1
73428,0
73429,0
73430,0
73431,0
73432,0
73433,0
73434,0
73435,0
73436,0
73437,0
73438,1
73439,0
73440,0
73441,0
73442,0
73443,0
73444,1
73445,0
73446,0
73447,0
73448,0
73449,0
73450,0
73451,0
73452,0
73453,0
73454,0
73455,1
73456,0
73457,0
73458,0
73459,0
73460,0
73461,0
73462,0
73463,0
73464,0
73465,0
73466,1
73467,0
73468,0
73469,0
73470,0
73471,1
73472,0
73473,0
73474,0
73475,0
73476,0
73477,0
73478,0
73479,0
73480,0
73481,0
73482,0
73483,0
73484,0
73485,0
73486,1
73487,0
73488,0
73489,0
73490,0
73491,0
73492,0
73493,0
73494,0
73495,0
73496,0
73497,1
73498,0
73499,0
73500,0
73501,0
73502,0
73503,0
73504,0
73505,1
73506,0
73507,0
73508,0
73509,0
73510,0
73511,0
73512,0
73513,0
73514,0
73515,0
73516,0
73517,0
73518,1
73519,0
73520,0
73521,0
73522,0
73523,0
73524,0
73525,0
73526,0
73527,0
73528,0
73529,0
73530,0
73531,0
73532,0
73533,0
73534,0
73535,0
73536,0
73537,0
73538,0
73539,1
73540,0
73541,0
73542,0
73543,0
73544,0
73545,0
73546,0
73547,0
73548,0
73549,0
73550,0
73551,0
73552,0
73553,0
73554,1
73555,0
73556,0
73557,0
73558,0
73559,0
73560,0
73561,0
73562,0
73563,0
73564,1
73565,0
73566,0
73567,0
73568,1
73569,0
73570,1
73571,0
73572,0
73573,0
73574,0
73575,0
73576,0
73577,0
73578,0
73579,0
73580,0
73581,0
73582,0
73583,0
73584,0
73585,0
73586,0
73587,0
73588,0
73589,0
73590,0
73591,0
73592,1
73593,0
73594,0
73595,0
73596,0
73597,0
73598,0
73599,0
73600,0
73601,0
73602,0
73603,0
73604,0
73605,0
73606,0
73607,0
73608,0
73609,0
73610,0
73611,0
73612,0
73613,0
73614,0
73615,0
73616,0
73617,1
73618,0
73619,0
73620,0
73621,1
73622,0
73623,0
73624,0
73625,0
73626,0
73627,0
73628,0
73629,0
73630,0
73631,1
73632,0
73633,1
73634,0
73635,0
73636,0
73637,0
73638,0
73639,0
73640,0
73641,0
73642,0
73643,0
73644,0
73645,0
73646,0
73647,0
73648,0
73649,1
73650,0
73651,0
73652,0
73653,0
73654,0
73655,0
73656,0
73657,0
73658,0
73659,0
73660,1
73661,0
73662,0
73663,0
73664,1
73665,0
73666,0
73667,0
73668,0
73669,0
73670,0
73671,0
73672,0
73673,1
73674,0
73675,0
73676,0
73677,0
73678,0
73679,0
73680,0
73681,0
73682,1
73683,0
73684,1
73685,0
73686,0
73687,0
73688,0
73689,0
73690,0
73691,0
73692,1
73693,0
73694,1
73695,0
73696,0
73697,0
73698,0
73699,0
73700,0
73701,0
73702,0
73703,0
73704,1
73705,0
73706,0
73707,0
73708,0
73709,0
73710,0
73711,0
73712,0
73713,0
73714,0
73715,0
73716,0
73717,0
73718,1
73719,0
73720,0
73721,0
73722,1
73723,1
73724,0
73725,0
73726,0
73727,0
73728,0
73729,0
73730,1
73731,0
73732,0
73733,0
73734,0
73735,0
73736,1
73737,0
73738,0
73739,0
73740,0
73741,0
73742,0
73743,0
73744,0
73745,0
73746,0
73747,0
73748,1
73749,0
73750,1
73751,0
73752,1
73753,0
73754,0
73755,0
73756,0
73757,1
73758,0
73759,0
73760,0
73761,0
73762,0
73763,0
73764,0
73765,1
73766,0
73767,0
73768,0
73769,0
73770,0
73771,0
73772,0
73773,0
73774,0
73775,0
73776,1
73777,0
73778,0
73779,0
73780,0
73781,0
73782,0
73783,0
73784,0
73785,0
73786,0
73787,0
73788,0
73789,0
73790,0
73791,0
73792,0
73793,0
73794,0
73795,0
73796,0
73797,0
73798,0
73799,0
73800,0
73801,0
73802,0
73803,0
73804,0
73805,0
73806,0
73807,0
73808,0
73809,0
73810,1
73811,0
73812,0
73813,0
73814,0
73815,0
73816,0
73817,0
73818,0
73819,0
73820,0
73821,0
73822,0
73823,0
73824,0
73825,0
73826,0
73827,0
73828,0
73829,1
73830,0
73831,0
73832,0
73833,0
73834,0
73835,0
73836,0
73837,0
73838,0
73839,0
73840,0
73841,0
73842,0
73843,0
73844,0
73845,0
73846,0
73847,0
73848,0
73849,1
73850,0
73851,0
73852,0
73853,0
73854,0
73855,0
73856,0
73857,0
73858,1
73859,0
73860,0
73861,0
73862,1
73863,0
73864,0
73865,0
73866,0
73867,0
73868,0
73869,0
73870,0
73871,0
73872,1
73873,0
73874,0
73875,0
73876,0
73877,0
73878,0
73879,1
73880,0
73881,0
73882,0
73883,0
73884,0
73885,0
73886,0
73887,0
73888,1
73889,0
73890,0
73891,0
73892,0
73893,0
73894,0
73895,0
73896,0
73897,0
73898,0
73899,1
73900,0
73901,0
73902,0
73903,1
73904,0
73905,0
73906,1
73907,0
73908,0
73909,0
73910,0
73911,0
73912,0
73913,0
73914,0
73915,0
73916,0
73917,0
73918,0
73919,0
73920,0
73921,0
73922,0
73923,0
73924,1
73925,0
73926,0
73927,0
73928,0
73929,0
73930,0
73931,0
73932,0
73933,0
73934,1
73935,0
73936,0
73937,0
73938,0
73939,0
73940,0
73941,0
73942,0
73943,0
73944,0
73945,1
73946,0
73947,0
73948,1
73949,0
73950,0
73951,0
73952,0
73953,0
73954,0
73955,0
73956,0
73957,0
73958,0
73959,0
73960,0
73961,0
73962,1
73963,0
73964,0
73965,0
73966,0
73967,0
73968,1
73969,0
73970,0
73971,0
73972,0
73973,0
73974,0
73975,0
73976,1
73977,0
73978,0
73979,0
73980,0
73981,0
73982,0
73983,0
73984,0
73985,0
73986,0
73987,0
73988,0
73989,0
73990,0
73991,0
73992,1
73993,0
73994,1
73995,0
73996,0
73997,1
73998,0
73999,0
74000,0
74001,0
74002,0
74003,0
74004,0
74005,0
74006,0
74007,0
74008,0
74009,0
74010,0
74011,0
74012,0
74013,0
74014,0
74015,0
74016,1
74017,0
74018,1
74019,0
74020,0
74021,1
74022,0
74023,0
74024,0
74025,0
74026,0
74027,0
74028,0
74029,0
74030,0
74031,0
74032,0
74033,0
74034,0
74035,0
74036,0
74037,0
74038,0
74039,0
74040,1
74041,0
74042,0
74043,0
74044,0
74045,0
74046,0
74047,0
74048,0
74049,0
74050,0
74051,1
74052,1
74053,0
74054,0
74055,0
74056,1
74057,0
74058,0
74059,0
74060,0
74061,0
74062,0
74063,0
74064,0
74065,0
74066,0
74067,0
74068,0
74069,0
74070,0
74071,0
74072,0
74073,0
74074,0
74075,0
74076,0
74077,0
74078,0
74079,0
74080,0
74081,0
74082,1
74083,0
74084,0
74085,0
74086,0
74087,0
74088,0
74089,0
74090,1
74091,0
74092,1
74093,0
74094,0
74095,0
74096,0
74097,1
74098,0
74099,0
74100,0
74101,0
74102,0
74103,1
74104,0
74105,0
74106,0
74107,0
74108,0
74109,0
74110,0
74111,0
74112,0
74113,0
74114,0
74115,0
74116,0
74117,0
74118,0
74119,0
74120,1
74121,0
74122,0
74123,0
74124,0
74125,0
74126,0
74127,0
74128,0
74129,0
74130,0
74131,0
74132,0
74133,0
74134,0
74135,0
74136,0
74137,0
74138,0
74139,0
74140,0
74141,0
74142,0
74143,0
74144,0
74145,0
74146,0
74147,0
74148,0
74149,1
74150,0
74151,0
74152,0
74153,0
74154,0
74155,0
74156,0
74157,0
74158,0
74159,0
74160,0
74161,0
74162,0
74163,0
74164,0
74165,0
74166,0
74167,0
74168,0
74169,0
74170,0
74171,0
74172,0
74173,0
74174,0
74175,0
74176,0
74177,0
74178,0
74179,0
74180,1
74181,0
74182,1
74183,1
74184,1
74185,0
74186,0
74187,0
74188,0
74189,0
74190,0
74191,0
74192,0
74193,0
74194,0
74195,0
74196,0
74197,0
74198,0
74199,0
74200,0
74201,0
74202,0
74203,0
74204,0
74205,0
74206,0
74207,1
74208,0
74209,0
74210,0
74211,1
74212,0
74213,0
74214,1
74215,0
74216,0
74217,0
74218,0
74219,0
74220,0
74221,0
74222,0
74223,1
74224,0
74225,0
74226,0
74227,0
74228,0
74229,0
74230,0
74231,0
74232,0
74233,0
74234,0
74235,0
74236,0
74237,0
74238,0
74239,0
74240,0
74241,1
74242,0
74243,0
74244,0
74245,0
74246,0
74247,0
74248,0
74249,1
74250,0
74251,0
74252,0
74253,0
74254,1
74255,0
74256,1
74257,0
74258,0
74259,0
74260,0
74261,1
74262,0
74263,0
74264,0
74265,1
74266,0
74267,0
74268,0
74269,0
74270,1
74271,0
74272,0
74273,0
74274,1
74275,1
74276,0
74277,0
74278,0
74279,0
74280,0
74281,0
74282,0
74283,0
74284,0
74285,0
74286,0
74287,0
74288,0
74289,0
74290,0
74291,0
74292,0
74293,0
74294,0
74295,0
74296,0
74297,0
74298,0
74299,0
74300,0
74301,0
74302,1
74303,0
74304,0
74305,0
74306,0
74307,0
74308,1
74309,0
74310,0
74311,0
74312,0
74313,0
74314,0
74315,1
74316,0
74317,0
74318,0
74319,0
74320,0
74321,1
74322,1
74323,0
74324,0
74325,0
74326,0
74327,0
74328,0
74329,0
74330,0
74331,0
74332,0
74333,0
74334,0
74335,0
74336,0
74337,0
74338,0
74339,0
74340,0
74341,0
74342,1
74343,0
74344,0
74345,0
74346,0
74347,0
74348,0
74349,0
74350,0
74351,1
74352,0
74353,0
74354,0
74355,0
74356,0
74357,0
74358,0
74359,0
74360,0
74361,0
74362,0
74363,0
74364,0
74365,0
74366,0
74367,0
74368,0
74369,0
74370,0
74371,0
74372,0
74373,0
74374,0
74375,0
74376,0
74377,0
74378,0
74379,1
74380,0
74381,0
74382,0
74383,0
74384,0
74385,0
74386,0
74387,1
74388,0
74389,0
74390,0
74391,0
74392,0
74393,1
74394,0
74395,1
74396,0
74397,0
74398,0
74399,0
74400,0
74401,0
74402,0
74403,0
74404,0
74405,0
74406,0
74407,0
74408,1
74409,0
74410,0
74411,1
74412,0
74413,0
74414,0
74415,0
74416,0
74417,0
74418,0
74419,0
74420,0
74421,1
74422,0
74423,0
74424,0
74425,0
74426,0
74427,0
74428,1
74429,0
74430,0
74431,0
74432,0
74433,1
74434,0
74435,0
74436,1
74437,0
74438,0
74439,0
74440,0
74441,0
74442,0
74443,1
74444,0
74445,0
74446,0
74447,0
74448,0
74449,0
74450,0
74451,0
74452,0
74453,0
74454,0
74455,0
74456,0
74457,0
74458,0
74459,0
74460,0
74461,0
74462,1
74463,0
74464,0
74465,1
74466,0
74467,0
74468,0
74469,0
74470,0
74471,0
74472,0
74473,0
74474,0
74475,0
74476,1
74477,0
74478,0
74479,1
74480,0
74481,1
74482,0
74483,0
74484,0
74485,0
74486,0
74487,0
74488,1
74489,0
74490,0
74491,0
74492,0
74493,0
74494,0
74495,0
74496,0
74497,0
74498,1
74499,0
74500,0
74501,0
74502,0
74503,0
74504,0
74505,0
74506,0
74507,1
74508,0
74509,1
74510,1
74511,1
74512,1
74513,0
74514,0
74515,0
74516,0
74517,0
74518,0
74519,0
74520,1
74521,0
74522,0
74523,0
74524,1
74525,0
74526,0
74527,0
74528,0
74529,0
74530,0
74531,0
74532,0
74533,1
74534,1
74535,0
74536,1
74537,0
74538,0
74539,0
74540,0
74541,0
74542,0
74543,1
74544,0
74545,0
74546,0
74547,0
74548,0
74549,0
74550,1
74551,0
74552,0
74553,0
74554,1
74555,1
74556,0
74557,0
74558,1
74559,0
74560,0
74561,0
74562,0
74563,0
74564,1
74565,1
74566,0
74567,0
74568,1
74569,0
74570,0
74571,0
74572,0
74573,0
74574,0
74575,0
74576,0
74577,0
74578,0
74579,0
74580,0
74581,0
74582,0
74583,0
74584,1
74585,0
74586,1
74587,0
74588,0
74589,0
74590,0
74591,0
74592,1
74593,0
74594,0
74595,0
74596,0
74597,0
74598,0
74599,1
74600,1
74601,0
74602,0
74603,0
74604,0
74605,0
74606,0
74607,0
74608,0
74609,0
74610,0
74611,0
74612,1
74613,0
74614,1
74615,0
74616,0
74617,0
74618,0
74619,1
74620,0
74621,0
74622,0
74623,1
74624,0
74625,0
74626,1
74627,0
74628,0
74629,0
74630,0
74631,0
74632,0
74633,0
74634,0
74635,0
74636,0
74637,0
74638,0
74639,0
74640,0
74641,0
74642,0
74643,0
74644,0
74645,0
74646,0
74647,0
74648,0
74649,0
74650,0
74651,1
74652,0
74653,0
74654,0
74655,0
74656,0
74657,0
74658,0
74659,0
74660,0
74661,0
74662,0
74663,0
74664,0
74665,0
74666,0
74667,0
74668,0
74669,0
74670,0
74671,0
74672,0
74673,0
74674,1
74675,0
74676,0
74677,1
74678,0
74679,0
74680,0
74681,0
74682,0
74683,0
74684,0
74685,0
74686,0
74687,0
74688,0
74689,0
74690,0
74691,0
74692,0
74693,0
74694,0
74695,0
74696,0
74697,1
74698,1
74699,0
74700,0
74701,1
74702,0
74703,1
74704,0
74705,0
74706,1
74707,0
74708,0
74709,0
74710,1
74711,1
74712,0
74713,0
74714,0
74715,0
74716,0
74717,0
74718,0
74719,0
74720,0
74721,0
74722,0
74723,0
74724,0
74725,0
74726,0
74727,0
74728,0
74729,0
74730,0
74731,0
74732,0
74733,0
74734,0
74735,0
74736,0
74737,1
74738,0
74739,0
74740,0
74741,0
74742,0
74743,0
74744,0
74745,0
74746,1
74747,0
74748,0
74749,0
74750,0
74751,0
74752,0
74753,0
74754,0
74755,0
74756,0
74757,0
74758,0
74759,0
74760,0
74761,0
74762,0
74763,0
74764,0
74765,0
74766,0
74767,0
74768,0
74769,0
74770,0
74771,1
74772,0
74773,0
74774,0
74775,0
74776,0
74777,0
74778,0
74779,0
74780,0
74781,0
74782,0
74783,0
74784,0
74785,0
74786,0
74787,0
74788,0
74789,0
74790,0
74791,0
74792,0
74793,0
74794,0
74795,0
74796,0
74797,0
74798,1
74799,0
74800,0
74801,0
74802,0
74803,0
74804,0
74805,0
74806,0
74807,0
74808,0
74809,0
74810,0
74811,0
74812,0
74813,0
74814,0
74815,0
74816,0
74817,0
74818,0
74819,0
74820,0
74821,1
74822,0
74823,0
74824,0
74825,0
74826,0
74827,0
74828,1
74829,0
74830,0
74831,0
74832,0
74833,0
74834,0
74835,0
74836,0
74837,0
74838,0
74839,0
74840,0
74841,0
74842,1
74843,0
74844,0
74845,0
74846,0
74847,0
74848,0
74849,1
74850,0
74851,0
74852,0
74853,0
74854,0
74855,0
74856,0
74857,0
74858,0
74859,0
74860,0
74861,0
74862,0
74863,1
74864,0
74865,0
74866,0
74867,0
74868,0
74869,0
74870,1
74871,0
74872,0
74873,0
74874,0
74875,0
74876,0
74877,0
74878,0
74879,1
74880,0
74881,0
74882,0
74883,0
74884,0
74885,0
74886,0
74887,0
74888,0
74889,1
74890,0
74891,0
74892,0
74893,0
74894,0
74895,0
74896,0
74897,0
74898,0
74899,0
74900,0
74901,0
74902,0
74903,0
74904,0
74905,0
74906,0
74907,0
74908,0
74909,0
74910,0
74911,0
74912,0
74913,0
74914,0
74915,1
74916,0
74917,0
74918,0
74919,0
74920,0
74921,0
74922,0
74923,0
74924,0
74925,0
74926,0
74927,0
74928,0
74929,0
74930,0
74931,0
74932,0
74933,0
74934,0
74935,0
74936,1
74937,1
74938,0
74939,0
74940,0
74941,0
74942,0
74943,1
74944,1
74945,0
74946,1
74947,0
74948,0
74949,0
74950,0
74951,1
74952,0
74953,0
74954,0
74955,0
74956,0
74957,1
74958,0
74959,0
74960,0
74961,1
74962,0
74963,0
74964,0
74965,0
74966,0
74967,0
74968,0
74969,0
74970,0
74971,0
74972,0
74973,0
74974,0
74975,0
74976,0
74977,0
74978,0
74979,0
74980,0
74981,1
74982,0
74983,0
74984,0
74985,0
74986,0
74987,1
74988,0
74989,0
74990,0
74991,0
74992,1
74993,0
74994,0
74995,0
74996,1
74997,0
74998,0
74999,0
75000,0
75001,0
75002,1
75003,0
75004,0
75005,0
75006,0
75007,0
75008,0
75009,0
75010,0
75011,0
75012,0
75013,1
75014,0
75015,0
75016,0
75017,0
75018,0
75019,0
75020,0
75021,0
75022,0
75023,1
75024,0
75025,1
75026,0
75027,0
75028,0
75029,0
75030,1
75031,0
75032,0
75033,0
75034,0
75035,0
75036,0
75037,1
75038,1
75039,0
75040,0
75041,0
75042,0
75043,0
75044,0
75045,0
75046,0
75047,0
75048,0
75049,0
75050,1
75051,0
75052,0
75053,1
75054,0
75055,0
75056,0
75057,0
75058,0
75059,0
75060,0
75061,0
75062,0
75063,0
75064,0
75065,0
75066,0
75067,0
75068,0
75069,0
75070,0
75071,0
75072,0
75073,0
75074,0
75075,0
75076,0
75077,0
75078,0
75079,0
75080,0
75081,0
75082,0
75083,0
75084,0
75085,0
75086,1
75087,0
75088,1
75089,0
75090,0
75091,0
75092,0
75093,0
75094,0
75095,1
75096,0
75097,1
75098,0
75099,1
75100,0
75101,0
75102,0
75103,0
75104,0
75105,0
75106,0
75107,0
75108,0
75109,0
75110,1
75111,0
75112,0
75113,0
75114,0
75115,1
75116,0
75117,0
75118,0
75119,0
75120,0
75121,0
75122,0
75123,0
75124,0
75125,0
75126,0
75127,0
75128,0
75129,0
75130,0
75131,0
75132,0
75133,0
75134,0
75135,0
75136,0
75137,0
75138,0
75139,0
75140,0
75141,0
75142,0
75143,0
75144,0
75145,1
75146,0
75147,0
75148,0
75149,0
75150,0
75151,0
75152,0
75153,0
75154,1
75155,0
75156,0
75157,0
75158,0
75159,0
75160,0
75161,0
75162,0
75163,0
75164,0
75165,0
75166,0
75167,0
75168,0
75169,0
75170,0
75171,1
75172,0
75173,0
75174,0
75175,0
75176,0
75177,0
75178,0
75179,0
75180,0
75181,0
75182,0
75183,0
75184,0
75185,0
75186,0
75187,0
75188,0
75189,1
75190,0
75191,0
75192,0
75193,0
75194,1
75195,0
75196,0
75197,0
75198,0
75199,0
75200,0
75201,0
75202,0
75203,0
75204,0
75205,0
75206,0
75207,0
75208,0
75209,0
75210,0
75211,1
75212,0
75213,0
75214,0
75215,0
75216,0
75217,0
75218,0
75219,1
75220,0
75221,1
75222,0
75223,0
75224,1
75225,0
75226,0
75227,0
75228,0
75229,0
75230,0
75231,0
75232,0
75233,0
75234,0
75235,1
75236,0
75237,0
75238,0
75239,0
75240,0
75241,0
75242,0
75243,0
75244,0
75245,0
75246,0
75247,1
75248,1
75249,0
75250,0
75251,1
75252,0
75253,0
75254,0
75255,0
75256,0
75257,0
75258,0
75259,0
75260,0
75261,0
75262,1
75263,0
75264,0
75265,0
75266,0
75267,0
75268,0
75269,0
75270,0
75271,0
75272,0
75273,0
75274,0
75275,1
75276,0
75277,0
75278,0
75279,0
75280,0
75281,0
75282,0
75283,0
75284,1
75285,0
75286,0
75287,1
75288,0
75289,0
75290,0
75291,0
75292,0
75293,0
75294,0
75295,0
75296,0
75297,0
75298,0
75299,1
75300,0
75301,0
75302,0
75303,0
75304,0
75305,1
75306,0
75307,0
75308,0
75309,0
75310,0
75311,0
75312,0
75313,0
75314,1
75315,0
75316,0
75317,1
75318,0
75319,0
75320,0
75321,0
75322,0
75323,1
75324,0
75325,0
75326,0
75327,0
75328,0
75329,0
75330,0
75331,0
75332,0
75333,0
75334,0
75335,0
75336,1
75337,0
75338,0
75339,0
75340,1
75341,0
75342,0
75343,0
75344,0
75345,0
75346,0
75347,0
75348,0
75349,0
75350,0
75351,0
75352,0
75353,0
75354,0
75355,1
75356,0
75357,0
75358,0
75359,0
75360,0
75361,0
75362,0
75363,0
75364,1
75365,0
75366,0
75367,0
75368,0
75369,0
75370,0
75371,0
75372,0
75373,0
75374,0
75375,0
75376,0
75377,0
75378,1
75379,0
75380,0
75381,0
75382,0
75383,0
75384,0
75385,0
75386,0
75387,0
75388,0
75389,0
75390,0
75391,0
75392,1
75393,1
75394,0
75395,0
75396,0
75397,0
75398,0
75399,0
75400,0
75401,0
75402,0
75403,0
75404,0
75405,0
75406,0
75407,0
75408,0
75409,0
75410,1
75411,0
75412,0
75413,0
75414,0
75415,0
75416,0
75417,0
75418,1
75419,0
75420,0
75421,1
75422,1
75423,0
75424,0
75425,0
75426,0
75427,0
75428,0
75429,0
75430,0
75431,0
75432,0
75433,0
75434,0
75435,0
75436,0
75437,0
75438,0
75439,0
75440,0
75441,0
75442,0
75443,1
75444,1
75445,0
75446,0
75447,0
75448,0
75449,0
75450,0
75451,0
75452,0
75453,0
75454,0
75455,0
75456,0
75457,0
75458,0
75459,0
75460,0
75461,0
75462,0
75463,0
75464,0
75465,0
75466,0
75467,0
75468,1
75469,0
75470,0
75471,0
75472,0
75473,0
75474,0
75475,1
75476,0
75477,0
75478,0
75479,0
75480,0
75481,0
75482,0
75483,0
75484,0
75485,1
75486,0
75487,1
75488,0
75489,0
75490,0
75491,0
75492,0
75493,0
75494,0
75495,0
75496,0
75497,0
75498,0
75499,0
75500,0
75501,0
75502,0
75503,0
75504,0
75505,0
75506,0
75507,0
75508,0
75509,0
75510,0
75511,0
75512,1
75513,0
75514,0
75515,0
75516,0
75517,0
75518,0
75519,0
75520,0
75521,0
75522,0
75523,0
75524,0
75525,0
75526,0
75527,0
75528,0
75529,0
75530,0
75531,0
75532,0
75533,1
75534,0
75535,0
75536,0
75537,0
75538,0
75539,0
75540,0
75541,1
75542,0
75543,0
75544,0
75545,0
75546,0
75547,0
75548,0
75549,0
75550,0
75551,0
75552,0
75553,0
75554,0
75555,0
75556,0
75557,0
75558,1
75559,0
75560,0
75561,0
75562,0
75563,0
75564,0
75565,0
75566,0
75567,0
75568,0
75569,0
75570,0
75571,0
75572,0
75573,0
75574,0
75575,0
75576,0
75577,0
75578,0
75579,0
75580,0
75581,0
75582,0
75583,0
75584,0
75585,0
75586,0
75587,0
75588,0
75589,0
75590,0
75591,0
75592,0
75593,0
75594,0
75595,0
75596,0
75597,0
75598,0
75599,0
75600,0
75601,1
75602,0
75603,0
75604,0
75605,0
75606,0
75607,1
75608,0
75609,0
75610,0
75611,0
75612,0
75613,0
75614,1
75615,0
75616,0
75617,0
75618,0
75619,1
75620,0
75621,0
75622,0
75623,0
75624,0
75625,0
75626,0
75627,0
75628,0
75629,0
75630,0
75631,0
75632,0
75633,1
75634,0
75635,0
75636,0
75637,0
75638,0
75639,0
75640,0
75641,0
75642,0
75643,0
75644,1
75645,0
75646,0
75647,0
75648,0
75649,0
75650,0
75651,0
75652,0
75653,0
75654,0
75655,0
75656,1
75657,0
75658,0
75659,0
75660,1
75661,0
75662,0
75663,0
75664,0
75665,0
75666,0
75667,0
75668,0
75669,0
75670,0
75671,0
75672,0
75673,0
75674,0
75675,0
75676,0
75677,0
75678,0
75679,0
75680,0
75681,0
75682,0
75683,0
75684,0
75685,0
75686,0
75687,0
75688,0
75689,0
75690,0
75691,0
75692,0
75693,0
75694,0
75695,0
75696,0
75697,0
75698,0
75699,0
75700,1
75701,0
75702,0
75703,0
75704,0
75705,0
75706,0
75707,0
75708,0
75709,0
75710,0
75711,0
75712,0
75713,0
75714,0
75715,0
75716,0
75717,0
75718,0
75719,0
75720,0
75721,0
75722,1
75723,0
75724,0
75725,1
75726,0
75727,0
75728,0
75729,0
75730,0
75731,0
75732,0
75733,0
75734,0
75735,0
75736,0
75737,0
75738,0
75739,0
75740,1
75741,0
75742,0
75743,0
75744,0
75745,0
75746,0
75747,0
75748,0
75749,0
75750,1
75751,0
75752,0
75753,0
75754,0
75755,0
75756,0
75757,0
75758,0
75759,0
75760,0
75761,0
75762,0
75763,0
75764,0
75765,0
75766,0
75767,0
75768,0
75769,0
75770,0
75771,1
75772,0
75773,0
75774,0
75775,0
75776,0
75777,0
75778,0
75779,0
75780,0
75781,0
75782,0
75783,1
75784,0
75785,0
75786,0
75787,0
75788,0
75789,0
75790,0
75791,0
75792,0
75793,0
75794,1
75795,0
75796,0
75797,0
75798,0
75799,0
75800,0
75801,1
75802,0
75803,0
75804,0
75805,0
75806,0
75807,0
75808,0
75809,0
75810,0
75811,0
75812,0
75813,0
75814,0
75815,0
75816,0
75817,1
75818,1
75819,0
75820,0
75821,0
75822,0
75823,0
75824,1
75825,0
75826,0
75827,0
75828,0
75829,0
75830,1
75831,0
75832,0
75833,0
75834,0
75835,0
75836,0
75837,0
75838,0
75839,0
75840,0
75841,0
75842,0
75843,1
75844,0
75845,1
75846,1
75847,0
75848,0
75849,0
75850,0
75851,0
75852,0
75853,1
75854,0
75855,0
75856,0
75857,0
75858,0
75859,1
75860,0
75861,0
75862,0
75863,0
75864,0
75865,1
75866,0
75867,0
75868,0
75869,0
75870,0
75871,0
75872,0
75873,0
75874,0
75875,0
75876,0
75877,0
75878,0
75879,0
75880,0
75881,0
75882,0
75883,0
75884,0
75885,0
75886,0
75887,0
75888,1
75889,0
75890,0
75891,0
75892,0
75893,0
75894,0
75895,0
75896,0
75897,0
75898,0
75899,0
75900,1
75901,0
75902,0
75903,0
75904,0
75905,0
75906,0
75907,0
75908,0
75909,0
75910,0
75911,0
75912,0
75913,0
75914,0
75915,0
75916,1
75917,0
75918,0
75919,0
75920,0
75921,0
75922,0
75923,0
75924,0
75925,1
75926,0
75927,0
75928,0
75929,0
75930,0
75931,0
75932,0
75933,0
75934,0
75935,0
75936,0
75937,0
75938,0
75939,0
75940,0
75941,0
75942,1
75943,0
75944,0
75945,0
75946,0
75947,0
75948,0
75949,0
75950,0
75951,0
75952,0
75953,0
75954,0
75955,0
75956,0
75957,0
75958,0
75959,0
75960,0
75961,0
75962,0
75963,0
75964,0
75965,0
75966,1
75967,0
75968,1
75969,0
75970,0
75971,0
75972,0
75973,0
75974,0
75975,0
75976,0
75977,0
75978,0
75979,0
75980,0
75981,1
75982,0
75983,0
75984,0
75985,0
75986,0
75987,0
75988,0
