,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
229965,5,2,5,1,1,6.45727531364185,58.8836841609727
229971,47,2,3,4,8,8.27030609691377,46.7227727500227
229976,64,2,3,2,29,13.3527143729902,28.6053874209977
229979,71,2,3,2,3,7.76740942740188,48.8984439487163
229980,71,2,3,1,24,4.84753848648924,74.0524575336787
230070,39,1,3,2,8,13.0145272365261,26.4584077286171
230075,52,1,3,4,27,7.98948875082209,46.8493358949178
230206,24,2,3,1,11,11.9988706790186,33.1591807742534
230208,32,2,3,4,27,13.2484997742853,29.0155776785869
230211,64,2,3,4,27,16.3562222295243,25.1165672796768
230527,13,2,3,1,1,12.9241664200075,27.2608477791052
230529,18,2,3,1,11,12.8752436289526,31.1861415881969
230530,18,2,3,2,27,9.9710123531138,33.8257273391565
230534,25,2,3,4,29,5.0275751053084,65.5514254962775
230537,32,2,3,4,27,11.9467291946664,33.6483402288972
230538,38,2,3,4,27,14.9472209732772,26.4596908259182
230539,43,2,4,4,33,12.1678110192425,33.2803475559272
230543,61,2,3,4,27,18.9821414537369,21.7412405209209
230552,89,2,3,4,27,20.47605647014,20.26769673784
230749,53,1,3,1,1,7.79438140822791,50.2183535344984
230750,57,1,3,4,11,8.55089622771022,44.7397711265347
230751,57,1,3,4,29,5.58186848509194,58.0123022605907
230752,57,1,3,1,11,10.8846389705757,34.7943598543307
230753,65,1,5,1,1,5.4912687331631,65.5702473058227
230754,66,1,2,4,3,3.49501655368336,86.7443161430389
230757,77,1,3,4,19,2.7997871481514,73.2356121597478
230877,16,2,2,4,11,7.92023031328553,47.0694271738334
230879,22,2,3,1,11,7.72089193658339,50.13301918555
230880,38,2,3,2,4,13.8519485496351,29.4286903352724
230883,62,2,3,4,27,11.3565310801135,34.9255435864503
232019,14,1,3,4,2,17.7457787073689,22.1884604942237
232032,93,1,3,4,2,10.1397968329848,37.7250474385372
232313,1,2,3,4,11,16.7062696014832,19.7326127180649
232315,11,2,3,1,11,10.4892681346936,35.2953245912352
232317,16,2,3,1,1,8.90243151790052,37.1835998955669
232318,19,2,3,4,23,16.5749627644181,23.8051508029092
232322,33,2,3,4,24,14.4584162195969,17.4466386596862
232326,52,2,2,1,1,12.0994601184841,29.7743108584948
232330,64,2,4,4,33,12.1678110192425,33.2803475559272
232334,88,2,3,4,11,10.8454432825527,37.2182834985632
232511,19,1,3,4,24,18.1830699454701,22.6230448113916
232512,25,1,4,4,33,12.1678110192425,33.2803475559272
232518,56,1,3,4,2,17.7453172920968,23.0606344588102
232520,76,1,3,2,27,11.0038707916097,36.5852784251225
232522,83,1,3,1,11,10.7881033148737,28.9103250361819
232523,85,1,3,4,8,15.4400103664387,24.2713400827101
232680,22,2,3,2,27,9.70072575889449,41.2225963241031
232684,29,2,3,2,29,12.5945963842148,12.2426312776618
232686,38,2,3,2,27,13.4097984520157,23.9101431990856
232688,39,2,3,1,11,9.39883353069312,23.3037720990505
232690,53,2,2,1,11,7.35660474915663,52.0747675358248
232691,56,2,3,4,36,6.55938643156856,31.9047272146167
232692,69,2,1,4,33,23.9495795894365,16.2182845595706
232693,79,2,2,1,1,7.48819918082316,51.5773850015493
232694,79,2,2,1,1,10.1126511551253,39.7016023861851
232701,89,2,3,4,38,6.85274263628515,56.105193713673
