,angleToGoal,distanceToGoal,h_a,lastAction,minute,shotType,situation
0,-0.05852377731044056,-0.02597048818389386,0.00303897925349339,-0.011897059052753844,0.027807168659305492,0.006402815173323917,0.003693774723731169
1,-0.055874072372736255,-0.04905172565975574,-0.0012528425823482015,-0.030369101891609934,0.04449803508247638,0.030978122271390046,0.005622998415349412
2,-0.06540407938237994,-0.051699909006051176,0.002621545747528098,-0.015561842914592339,0.04449803508247638,0.021826481974139833,0.008271181761644847
3,-0.04884758246194276,-0.05292771714349648,0.0024376366745895717,-0.04274960863047422,0.03465073279657907,0.04319018584445425,0.008797766183056277
4,-0.044273097453451316,-0.049013716425924864,0.017769148239447502,-0.011384758395306616,0.012434182638158986,0.0133966562444926,0.005622998415349412
5,-0.039439576628585105,-0.02597048818389386,0.002153287661568637,-0.011897059052753844,0.027807168659305492,-0.008891396783358818,0.0007894775904832008
6,-0.044273097453451316,-0.05446804740282782,0.0038561794335315036,-0.02181098821244931,0.012434182638158986,0.04319018584445425,0.005622998415349412
7,-0.039439576628585105,-0.02448827087606864,0.006262014133901372,-0.013031552180444661,0.01858858746076003,-0.010401718432814844,0.007061929786017551
8,-0.029531152730826293,-0.012828702804947245,0.0027564813443970437,-0.06620813241183349,0.010046823709285224,0.03469309774134105,0.005622998415349412
9,-0.039439576628585105,-0.02597048818389386,0.0015901248949696245,-0.04099674942747128,0.027807168659305492,0.00760801680664272,0.01395291714179811
10,-0.029531152730826293,-0.051699909006051176,0.0012098285371442696,-0.019409916363430507,0.006407629666778936,0.018299399505734726,0.01927553365341575
11,-0.029531152730826293,-0.01614651591489727,0.0024376366745895717,-0.06932826365251724,0.006407629666778936,0.031436545566222246,0.01927553365341575
12,-0.029450750941876047,-0.02597048818389386,0.0015766382097730514,-0.018479775612714272,0.0036013324236501276,-0.0056195570748088786,0.01889401444263558
13,-0.029531152730826293,-0.05145181496805651,0.0035268679307957074,-0.025496279261281563,0.0036013324236501276,0.0307058495409038,0.013196610327580433
14,-0.023090126298178193,-0.051699909006051176,-0.0027468280300403936,-0.013031552180444661,0.005022165041695448,0.021826481974139833,0.008271181761644847
15,0.12527938972893163,0.4060991990713564,0.12603474113073365,-0.04887309101826939,-0.012920149221677335,-0.018344097305775076,-0.027634864676791993
16,0.11800978716570143,0.30365513796344984,0.0129364781422725,0.24736558754856064,-0.014494406441434848,-0.19419728344092546,0.07636582677088377
17,0.1961793961976147,0.2203849416836293,0.028696059773146487,0.07954248720824986,0.13717496511801097,-0.08113995197618451,-0.031196770295958937
18,0.17031368588574874,0.08267622220855986,0.04033650916034459,0.24736558754856064,-0.012920149221677335,0.03233405472767281,-0.010464782600701439
19,0.43749718718274,0.2316725937151214,-3.0243545731445387e-05,-0.00133907909843195,-0.012920149221677335,-0.05489795892213048,-0.05034122240138231
20,0.3557150297962857,0.09169412603566929,0.0040458655247121444,-0.050963420034402185,-0.013110799664468209,0.1815523620357311,-0.019292035985019995
21,0.12527938972893163,0.516021722205678,-0.00952235568568971,-0.04887309101826939,-0.012920149221677335,-0.00425920590307044,-0.01608518239739487
22,0.11800978716570143,0.516021722205678,0.016112217996412048,-0.009230004476637521,0.003442749558781155,-0.07423699942590217,-0.02047834531552506
23,0.12410046812996764,0.516021722205678,-0.005964914873475835,-0.05125161023151928,-0.012920149221677335,0.007855680253115227,-0.028200068553580537
24,0.1662813370424227,0.24811490201108882,0.12603474113073365,-0.019053728379404666,0.07523282142863474,-0.08113995197618451,0.03417100645121712
25,0.15305592815093802,0.516021722205678,0.016112217996412048,-0.009230004476637521,0.006900649581534107,-0.06305736454482302,-0.07016202120459375
26,0.18362769746097318,0.25184819451533735,-0.003553470973748696,0.09209418594489138,0.13717496511801097,-0.04122140379433081,-0.07032904056262554
27,0.15087946132209,0.30073452599302886,-0.003553470973748696,-0.05691839390389189,0.02827235005520201,0.1815523620357311,-0.05132570681990353
28,0.11800978716570143,0.4060991990713564,0.12603474113073365,-0.009230004476637521,-0.00032228132653788766,-0.07423699942590217,-0.016713314430206017
29,0.329970799093482,0.09169412603566929,0.03760450912691049,0.24736558754856064,-0.018096436485658285,-0.09931579488900732,-0.03958166272144892
30,0.2851455428584104,0.2614894545154288,-0.003919248866995739,-0.010628980270497856,-0.016009328624794816,-0.08113995197618451,0.007672888170442316
31,0.2851455428584104,0.26237127415094263,-0.00882871664553847,-0.05712971079221954,-0.0006844395417048843,-0.04541786496684799,0.007154290742766467
32,0.32770521641682027,0.1683190359037831,-0.0033794734251861858,-0.05102910804239069,0.011848294763799005,-0.01998572648443242,0.009132136673415503
33,0.11879902122591762,0.38884667320474636,-0.03676049018642302,-0.06041804547667051,0.010464403110773235,0.007836353283760311,0.01384246064370459
34,0.12260552530724128,0.3670476961372551,-0.003553470973748696,-0.050939694186228485,-0.0005612490448666796,0.0027408235101109013,0.00527074505604519
35,0.2768496948513569,0.1683190359037831,0.007658975721266059,-0.018742996292997915,0.00020185867306399263,-0.0026663150185041173,0.01099012196784055
36,0.11879902122591762,0.3174408324811928,0.006424807881171224,0.054655679785340916,0.00375075537267483,-0.06945084290832937,0.01099012196784055
37,0.11879902122591762,0.4113624417068991,-0.03676049018642302,-0.06041804547667051,0.002249750472812395,-0.003471035199364758,0.010848733262637744
38,0.30017402684995176,0.1718281741618492,-0.01026188687904006,0.05178807956404963,-0.014304434915797692,-0.06223658139055366,0.005622998415349412
39,0.13048813029377276,0.32703581693144634,-0.011991652159852095,0.05351784484486166,-0.014304434915797692,-0.08113995197618451,0.039004622787562115
40,0.23953442121193153,0.25229443036573085,-0.003553470973748696,0.03498214137598099,-0.000987132654067413,-0.08493075857606386,0.00527074505604519
41,0.1249122490980597,0.3375582019049033,0.00418001134252316,0.03498214137598099,0.003283387043987507,-0.0679286133749955,0.005622998415349412
42,0.2777350399300263,0.1684690401560507,-0.003553470973748696,-0.018742996292997915,0.010378956037141784,-0.0026663150185041173,0.01099012196784055
43,0.11879902122591762,0.3174408324811928,0.0047331675527572115,0.054655679785340916,0.005442395701088842,-0.06945084290832937,0.01099012196784055
44,0.1451222337812494,0.3375582019049033,-0.003553470973748696,0.03498214137598099,-0.0005392913666348309,-0.08150572986943155,0.010546290953489967
45,-0.14711623440280883,0.2979950176528797,-0.0054277460411554235,-0.04333442807793714,0.005328259212409814,0.03333572472256907,0.02782060306675893
46,-0.09964965846655752,0.0418861218994534,0.0004984059326415269,-0.023362506693935498,0.26916815341452693,-0.026445455286826874,0.006506135333414237
47,-0.1002122079030639,0.1351247211476101,0.16436934920630025,-0.01480146360439491,0.008453659687919723,-0.0208517394144897,-0.0034811229871653804
48,-0.09964965846655752,0.0418861218994534,0.0019596162042097853,-0.029647055142732387,0.26916815341452693,-0.021622117109598243,0.006506135333414237
49,-0.0801020052484117,-0.0729635749439943,0.16436934920630025,-0.019378536519317535,0.14365373055623915,0.035362799413713425,-0.002340566331813107
50,-0.0801020052484117,-0.0490076833853747,0.16436934920630025,-0.04333442807793714,0.12125266314335029,0.015590626046975822,0.039832674447813354
51,-0.11398761304241221,-0.0719404611069851,-0.003553470973748696,0.0711978879922462,0.26916815341452693,0.006088865665536736,0.011627834183552344
52,-0.1002122079030639,0.03005302912806815,0.002037311026402283,0.23886693464026437,0.008453659687919723,-0.020125282619357088,0.00952775217248264
53,-0.07585570759250573,-0.07036633366663053,0.04608275198299569,0.23886693464026437,0.008453659687919723,0.016307926049215715,0.005111965031456944
54,-0.04081949912987584,-0.06397696573828754,-0.003553470973748696,-0.04257551940856119,0.26916815341452693,0.027477570757030667,0.022880927211631874
55,0.18680628259383353,-0.05602348638536547,0.009787318212700624,-0.04333442807793714,0.015600595838601072,0.04032112658100123,0.015443787369882334
56,-0.12184755406373401,0.03005302912806815,-0.003553470973748696,0.23886693464026437,0.013145971686419428,0.006088865665536736,0.005847420049910207
57,-0.09964965846655752,0.2979950176528797,0.002037311026402283,-0.02907505388454723,0.007891110251413341,-0.020125282619357088,0.00952775217248264
58,-0.11052156542855611,-0.0729635749439943,0.04608275198299569,0.23886693464026437,0.04903343197249378,0.013207718766457072,0.004895499143055676
59,-0.1317919489768865,0.10378524691803093,0.1273473540927874,-0.024873514722682843,0.008453659687919723,0.008825729572221275,0.0768546695613262
60,-0.014548613781363628,-0.06340270237301474,0.0024376366745895717,0.015113646481454579,-0.0027161134491039407,0.07508696463544362,0.0223797099462498
61,-0.03366503007985172,-0.05244401448307234,0.005773884548183061,0.08783812295186336,-0.009590279160414439,0.02757364897960543,0.00886419537794192
62,-0.03953556933207075,-0.02860710460756588,-0.0019711434810388284,0.08307499113294531,0.004816506963836509,0.010949849042799498,0.005622998415349412
63,-0.02011954194176846,-0.05935667256768934,0.0024376366745895717,0.015113646481454579,-0.0027161134491039407,0.07508696463544362,0.023904608301329233
64,-0.02719194020828314,-0.02860710460756588,0.0012111622378162545,0.026322690089825018,0.03363380477875266,0.023358917428360937,0.005622998415349412
65,-0.02719194020828314,-0.06631034316293236,0.042568532558032335,0.013376504450678062,0.002659202120107118,0.050679388322156876,0.018569184054496368
66,0.04377263103048007,-0.060367605948078024,0.004253432192729306,0.017718375893123084,0.01970456560772521,0.006402815173323917,0.0028663141849517015
67,-0.019840076818986085,-0.07281036110029221,0.019716903162152966,0.013376504450678062,0.00025140975076254346,0.07508696463544362,0.018569184054496368
68,0.029856273783455123,-0.07469759956059924,0.0020249558260504452,0.013399819122266454,0.03362092285475016,0.02452315769298291,0.005622998415349412
69,-0.028133596121417914,-0.03214241217682401,0.042568532558032335,0.02867932235872095,0.002659202120107118,0.01651145733604853,0.004208022059588257
70,-0.028133596121417914,-0.03653505076262614,-0.0041478829439507425,0.05284132922764623,-0.005332890911574906,0.005488860633084958,0.050169759013093784
71,-0.028133596121417914,-0.02860710460756588,-0.0018189306418499585,0.031145319774270652,0.03363380477875266,0.023358917428360937,0.004772117523704766
72,-0.019752038552384055,-0.06849123472721214,0.007908113264855188,0.08783812295186336,-0.009590279160414439,0.02757364897960543,0.00886419537794192
73,-0.03211372930002304,-0.02860710460756588,0.010270509461616617,0.019556407808087317,-0.009590279160414439,0.0526037543242906,0.022230969608264095
74,0.04377263103048007,-0.11716639047414684,0.0024376366745895717,0.027905665564660675,0.01970456560772521,0.051754576645789696,0.005941843085156884
75,0.13382950009717565,0.057518190828476035,0.0024376366745895717,0.20003970328221027,0.009860531428919739,-0.05142878488377789,0.013171938520523008
76,0.30584901463798414,0.057518190828476035,0.0024376366745895717,-0.030834716965016606,0.013397789468858778,0.02107620289684864,-0.004015401593624179
77,0.12054839025891567,0.2677465535768239,-0.024866152142504427,-0.05815178984657765,-0.0030846892568581197,0.04665604507876697,0.01658035827955001
78,0.2778429590115713,0.08009130342268972,-0.006541892675757555,-0.040547196704990185,-0.003508086368245067,0.011288048374757165,0.046803580888091
79,0.11825141725054467,0.2658528392945506,-0.024866152142504427,-0.044897456974006045,-0.001190974974584813,0.04665604507876697,0.005622998415349412
80,0.14258844348769628,0.07476798184209754,-0.032662933073586364,0.14472126046226774,0.07240638357959306,-0.04201541876530129,0.005622998415349412
81,0.11750056264457939,0.2658528392945506,-0.024866152142504427,-0.05622647528745581,-0.003508086368245067,0.04665604507876697,0.0200199827284247
82,0.11254172815114183,0.2911980197071904,0.006423353094247353,-0.044897456974006045,-0.001190974974584813,-0.009978640570624586,0.011332687514752249
83,0.2561320941066482,0.16526136372772565,-0.013343226174132972,-0.019053728379404666,0.01076858375537365,-0.08113995197618451,0.046803580888091
84,0.30584901463798414,0.07476798184209754,-0.006200216889621413,0.028020188741401775,-0.0006158320337937839,-0.04201541876530129,0.005622998415349412
85,0.30584901463798414,0.10974144298958144,-0.016300978681605793,0.038120950533386155,-0.0011111540881748594,-0.08113995197618451,0.010269392533129806
86,0.32689744269597365,0.06611669504044998,-0.024866152142504427,0.2321322657198544,0.010466522013994672,-0.262691009923311,0.017372952543659115
87,0.17079084068319325,0.30287530280666436,-0.024866152142504427,-0.004802025663297516,0.0010595237087268339,-0.08525177186001553,0.005622998415349412
88,0.11254172815114183,0.25762687034051407,0.003972496839163231,-0.07252016170989295,0.0212807704182445,0.010120381500428821,0.03240663040851688
89,0.3144141880988828,0.09577058200515534,-0.024866152142504427,-0.05622647528745581,-0.003508086368245067,0.03322124823680589,0.006623411405477675
90,0.04211619827360191,-0.024585277434027886,-0.03420543369231516,0.013376504450678062,0.006571769081230139,0.02325618997643092,0.04210546617140071
91,0.03764451613031072,-0.05644836381864321,-0.0033112561005556596,0.030962879248210007,0.009187873998330931,0.0424786017195693,0.008121165649776607
92,0.04149594403424933,-0.046861407640655994,0.0024376366745895717,0.012047462279363985,-0.005845874668379825,0.02325618997643092,0.04210546617140071
93,0.04149594403424933,-0.051045854538914776,0.003852368842771403,0.008194615508201303,0.0007766868328598076,0.02325618997643092,0.04210546617140071
94,0.05308771897516057,-0.05246864191868622,0.0027564813443970437,0.01805688780334669,0.0018452408893288585,0.039734731318102345,0.005622998415349412
95,0.05308771897516057,-0.06280183746301188,0.00303897925349339,0.04906106650901115,-0.009690186655346822,0.006402815173323917,0.029536861034368367
96,0.05308771897516057,-0.06280183746301188,0.0024376366745895717,0.06797812260130237,-0.008131115985330117,0.007004157752227735,0.009060734272060444
97,0.03764451613031072,-0.021913051153457708,-0.06906522889144312,0.017983620137013545,0.020537126711721643,0.02803702090905802,0.055411412983795594
