,0
11,0.1169633085560409
12,0.3550845736069352
13,0.9289514129108072
14,0.3574964028838067
15,0.196496315602039
16,0.4707674116584161
17,0.6679294827553137
18,0.4586321219134965
19,0.7239185116213566
20,0.0443824869852119
21,0.4500778962302846
22,0.2746261852563927
23,0.3902279742106028
24,0.5728602879334783
25,0.4026878097821195
26,0.1615510573337593
27,0.4871003482365132
28,0.149989984393681
29,0.2499411389542502
30,0.4726266384580682
31,0.5125439569884456
443,0.1929837077858522
444,0.4893784744229943
445,0.1219130398127065
446,0.4152452449142891
447,0.3485635711769551
448,0.2866346851638875
449,0.0744984833352952
450,0.3255314125980634
451,0.3260443466767333
452,0.2614137174467861
453,0.1192991421596115
454,0.9002905837138775
455,0.8842895631492016
456,0.7385959130410249
457,0.2396516781775136
458,0.1098844458762097
459,0.409579536718191
460,0.5296402114279097
649,0.6959489848488141
650,0.5917658473170693
651,0.5284820808958962
652,0.4058357870822522
653,0.9589656443021304
654,0.1809464108535688
655,0.2796236054469259
656,0.7708016655199572
657,0.4592174329658353
658,0.1687286521707549
659,0.863933977572153
660,0.4364567957976182
661,0.2025679666914193
662,0.2245456632281617
663,0.6299020970616851
664,0.8775305698744555
852,0.1851444960196006
853,0.9677878163243686
854,0.1176245393567278
855,0.1656101082289826
856,0.0919417519254361
857,0.0543516658697632
858,0.4681719313138024
859,0.3859510649814371
860,0.7672225626434619
861,0.7122399307468245
862,0.5169677052979003
863,0.1238814356214103
864,0.971201120161714
865,0.6340595133374721
866,0.6222351150406509
867,0.0745115673366137
868,0.8648170916133634
869,0.0454417308374693
1037,0.4244027854658256
1038,0.0657317877110129
1039,0.3901933338297469
1040,0.2097322852557919
1041,0.6192782563762846
1042,0.6977020821958335
1043,0.4214737839583247
1044,0.6704917083751721
1045,0.6512828747361563
1046,0.3839472625788103
1047,0.5264522594437818
1048,0.2075810320076023
1049,0.520749802206722
1050,0.0741541318659374
1051,0.0991442379628197
1052,0.600190874495471
1053,0.970660613210853
1054,0.9114066834591484
1055,0.5237061297388838
1056,0.6743808372442872
1057,0.6743808372442872
1058,0.8495130142487175
1059,0.5033109103789787
1060,0.101132826167993
1174,0.2935365250641594
1175,0.084258582907204
1176,0.7008626223872273
1177,0.1733227938885019
1178,0.0585947523125548
1179,0.4891098886909218
1180,0.1156150754760687
1181,0.0693374430480183
1182,0.0953535659925388
1183,0.3537227605476367
1184,0.041583161852888
1185,0.2957907778802407
1571,0.6293447550429393
1572,0.2306143608844247
1573,0.1469334992603151
1574,0.1724304247908646
1575,0.5798839164098255
1576,0.6296785078588589
1577,0.2152260649223886
1578,0.1640875983534174
1579,0.1300732441573671
1580,0.6955750671806307
1581,0.0535079007593864
1582,0.1813761038765486
1583,0.1427152870962441
1584,0.6971469103891499
1585,0.3303431453529933
1586,0.2478884333817909
1587,0.1281218359040899
1588,0.3932546635665531
1589,0.2500951432645383
1590,0.2729902917978389
1798,0.9255483803854834
1799,0.0559153060044164
1800,0.1176766046555069
1801,0.243663467312601
1802,0.1499196545818119
1803,0.0788398790573777
1804,0.367860457918588
1805,0.8105127908699512
1806,0.3877776803795107
1807,0.3526793261499954
1808,0.2630568956887404
1809,0.9451889307680892
1810,0.5729980860571796
1811,0.851477794079745
1812,0.4684881917761135
1813,0.2432484612928056
1814,0.252969557501259
1815,0.4074434189632475
1816,0.1963321994470099
1817,0.1248867735992755
1818,0.2797642236693866
1819,0.1710708188595141
1820,0.2156863686603004
1821,0.4095696025161106
1822,0.2395539744434627
1823,0.2057504419021648
1824,0.0880493058697466
1957,0.4437645807830265
1958,0.3380093270880752
1959,0.7181352389752724
1960,0.1042391388599875
1961,0.5416390378903586
1962,0.4567075963215948
1963,0.5288244748956463
