,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
297204,80,2,3,4,11,10.441577508872,37.652558879602
297205,86,2,1,4,33,24.5873614555469,16.785667579542
297206,88,2,2,2,24,16.8734504271345,11.6839258398151
297208,89,2,3,4,11,10.7007260890963,18.4936292932727
297487,1,1,3,4,38,33.6653957570254,10.8392375236803
297491,33,1,3,4,24,28.4733980849649,14.5886134207806
297493,44,1,3,4,27,7.00260367859195,53.2063778301147
297497,52,1,3,1,11,7.71118617848759,39.8356574215948
297500,69,1,3,1,1,9.57789642875721,41.4442320507782
297503,75,1,3,4,29,4.54044644668912,77.6767880441414
297505,78,1,5,1,24,3.15000253902277,81.4342819351019
297507,83,1,3,1,1,13.7572534729446,27.0821260082547
297534,1,2,3,1,11,5.49463571565176,67.2063748571466
297539,12,2,3,4,11,10.7518711578795,37.4897256260465
297675,10,2,3,2,27,24.2584856325827,16.8070436933246
297678,21,2,3,2,29,8.35373285042479,16.6921601332032
297680,25,2,3,4,38,25.8956643088629,14.7427725739919
297686,56,2,3,4,27,14.7312504404789,25.6129580883345
297688,76,2,3,4,27,15.4299888480149,17.4691512899518
297694,92,2,2,2,24,23.0015203705584,12.6837529923713
298208,7,2,3,2,27,25.083284590853,14.2855994838316
298209,7,2,2,4,11,11.3681741398331,34.0890600752447
298217,53,2,3,4,27,22.7078389348605,16.050463618455
298222,84,2,3,2,27,20.1060584826696,20.5857067040783
298223,88,2,3,4,27,26.3737005764329,15.3715566348624
298457,21,1,3,4,38,20.9219718900552,12.5598822988931
298461,58,1,3,4,38,22.5866078758244,11.6280858508521
298463,63,1,3,4,27,18.0530588603385,19.5016648091395
298464,63,1,3,2,29,17.9621945029811,14.2254552931603
298465,83,1,2,1,11,6.14726696663884,49.3781410539056
298820,36,1,5,1,11,3.54397833432337,88.1126072719158
298822,53,1,3,2,8,18.3255153946476,13.2785312812578
298824,58,1,3,2,27,26.0807682736619,15.8307934235395
298827,81,1,1,4,33,28.2884912332355,14.7224105103123
298828,82,1,4,4,33,12.1678110192425,33.2803475559272
298829,88,1,3,1,11,3.89391812739096,85.8907429539305
299105,66,2,3,2,27,16.1214996198143,20.6701565437324
299112,93,2,2,4,27,28.2125310451661,7.77406958975718
299231,19,1,3,4,27,33.0058949067886,10.244044497043
299234,41,1,3,4,2,25.4376217055993,13.2412003077706
299235,44,1,3,2,38,13.725317455132,29.3452305068362
299242,77,1,3,4,27,21.8161499811493,13.0959486020335
299430,23,2,4,4,33,12.1678110192425,33.2803475559272
299431,23,2,5,4,29,7.25335901111934,50.0899204483388
