,0
0,0.1336941502532315
1,0.3264710695748907
2,0.0474444855884629
3,0.0375245353695752
4,0.038218660126746
5,0.1526355491928301
6,0.1171011976130293
7,0.6520436388373942
8,0.1988390005936626
0,0.2194351215465551
1,0.371846719241437
2,0.1997664918632741
3,0.9656550827687056
4,0.2108664442251458
5,0.6255398256339442
6,0.0967892722999861
7,0.2608282566213244
8,0.0980586767084214
0,0.1602472949273087
1,0.074054838654313
2,0.22150350641765
3,0.1954965605136522
4,0.1414499410644182
5,0.0478321304075596
6,0.832594524327082
7,0.121531011706212
8,0.1678677927827717
0,0.2949872472020682
1,0.0510705820616776
2,0.1636354298500067
3,0.0507980745098374
4,0.9199010435354464
5,0.0227346015876825
6,0.1966702301345896
7,0.1330499732676886
8,0.6820334797704499
0,0.3212574001538208
1,0.5257115677660541
2,0.7054104115522606
3,0.0553742702040629
4,0.1958955087591796
5,0.3960875922394638
6,0.3341352519470857
7,0.2583132032332522
8,0.5042098970553244
0,0.2469519442206848
1,0.1506976939069859
2,0.6372725634175557
3,0.2246913376136542
4,0.153576451542227
5,0.0657409794645397
6,0.1361824767770553
7,0.2640906690569171
8,0.3152960713502524
0,0.4827355105530659
1,0.5118348266455347
2,0.125032570250032
3,0.1009350318691668
4,0.1947494332851224
5,0.1796925702326509
6,0.3364117590744298
7,0.2862331495708398
8,0.3031950278041229
0,0.3207553219712031
1,0.1246351743583194
2,0.0285062402526686
3,0.0855290755243503
4,0.039558031999072
5,0.7340012282400382
6,0.447211369573204
7,0.0557602591664961
8,0.2464211209040263
0,0.2102765992858425
1,0.4346670400039927
2,0.0385533935959925
3,0.0325818621070528
4,0.3275808053313208
5,0.0260661502309918
6,0.0544293843250485
7,0.1263090538633424
8,0.104934416394876
0,0.2183572881967995
1,0.2202453405157627
2,0.1188054586399046
3,0.0386929358716018
4,0.1552801521018354
5,0.1972792544231921
6,0.0548351182465849
7,0.444916771748969
8,0.0643456264939086
0,0.0943526547673676
1,0.2136948044071526
2,0.2087126111088375
3,0.8064815254657149
4,0.1650245878568164
5,0.4833476561770825
6,0.0608439412554186
7,0.3392263688605217
8,0.1721944138328087
0,0.3797076988598293
1,0.0627609134478671
2,0.7111871512962774
3,0.3625115945256802
4,0.0630072701313631
5,0.3561921680871179
6,0.1250797572921053
7,0.2231929656580737
8,0.1284938032213199
0,0.5118282761219797
1,0.2990239163827404
2,0.0818804979646772
3,0.271234230564401
4,0.4281308488959755
5,0.039521207587923
6,0.9656129303054276
7,0.3932966650627368
8,0.2330613795208799
9,0.0805743486569706
10,0.0407650056422849
11,0.4127775685255392
12,0.1142031124388488
13,0.0318472596212711
14,0.7329314206764554
15,0.3084735580824917
16,0.2341831939022782
17,0.0790174316157995
18,0.0191467935282219
19,0.5514932781511476
20,0.2143570985910016
21,0.2080090501632976
22,0.0620117714661704
23,0.0582250170296266
24,0.342099109779764
25,0.0529892690216997
26,0.318061424923083
27,0.2482229445945442
28,0.2150950070439174
29,0.0608444237144924
30,0.2831641701207072
31,0.0408910834800177
32,0.0995950585081012
33,0.8658668496500429
34,0.96834837799955
35,0.4875264534051282
0,0.0959787111138331
1,0.2703836895166088
2,0.3313850176395807
3,0.0477884958745504
4,0.078619388244662
5,0.5006924025530527
6,0.0255261535739865
7,0.4861059151155422
8,0.2581143697616281
0,0.2581408161987125
1,0.0326172175826163
2,0.5611177533972681
3,0.1537344528004313
4,0.1303722215074992
5,0.2915897503258401
6,0.1012837535911648
7,0.1296485538788458
8,0.1451057042207693
0,0.1494163830679865
1,0.2665117591801342
2,0.0834280322431668
3,0.272764683257454
4,0.7714493572839997
5,0.5660079732827764
6,0.0928311521935346
7,0.1291736819676025
8,0.4644149004691402
0,0.0897245846966247
1,0.0331934746138536
2,0.8286893385822942
3,0.0949512449895241
4,0.0777304882193565
5,0.3998356061588327
6,0.0388713021016852
7,0.1648331017346056
8,0.2410591080683785
0,0.2484977880377477
1,0.074299426609559
2,0.1774698169086993
3,0.3275230118368447
4,0.3694543730981234
5,0.497413260381022
6,0.6490366404114414
7,0.0716870172615666
8,0.1092632233432148
0,0.0352233686614396
1,0.1196705029359949
2,0.0811726876229619
3,0.0936321561934758
4,0.348640551284917
5,0.1186604672707488
6,0.2381931287928967
7,0.089406508035717
8,0.1351879118374638
0,0.0622283327057632
1,0.1250925923496623
2,0.3727364823326038
3,0.1813864964608712
4,0.031492515678602
5,0.362670726877646
6,0.0730682229898056
7,0.1274020777939402
8,0.3115486778220691
0,0.826007169739205
1,0.0483935548044292
2,0.4131146127484374
3,0.057293873666647
4,0.1552174982946527
5,0.0603107574743876
6,0.0882856165346002
7,0.0725910186891054
8,0.7098181361497132
0,0.7534038886605188
1,0.6010832860558999
2,0.2860031095472087
3,0.3229191768112803
4,0.3156871240921902
5,0.3849274308055326
6,0.0418950601451372
7,0.0740418029686933
8,0.1010788330955383
0,0.1911540430071575
1,0.8631105700214589
2,0.3603865746368972
3,0.8347310223730985
4,0.3513710886035313
5,0.215103509010738
6,0.1295641001116645
7,0.5982449737610325
8,0.2427438054335435
0,0.1578147528740061
1,0.3990066152636866
2,0.7747710726669199
3,0.174091239904457
4,0.1884263272918016
5,0.0712623730974521
6,0.1049260213837094
7,0.2059930037966674
8,0.3305200504392799
0,0.2304452053028843
1,0.2127386529378317
2,0.316406214049693
3,0.9118493359511494
4,0.184350291427466
5,0.4813792847374528
6,0.1811489690914248
7,0.0940881549324521
8,0.3298705929113132
0,0.1888458027409411
1,0.0780580625196924
2,0.1754420925901926
3,0.2364669200327278
4,0.042236767237534
5,0.4716651317248931
6,0.6898035353382317
7,0.2168104528013197
8,0.0641127954606168
0,0.103230303005449
1,0.1080857435273279
2,0.0902912149742293
3,0.185017757714767
4,0.3533022645101275
5,0.4848018297912369
6,0.217688002588125
7,0.6971553218359893
8,0.5150623444935296
0,0.1857372789518623
1,0.2628516721027195
2,0.6213306830947177
3,0.0834896040241872
4,0.1119002172374613
5,0.4387303621671856
6,0.0462433243692397
7,0.1564618642501032
8,0.1460313292776766
0,0.5217762013845588
1,0.1698574623631261
2,0.1751176751307523
3,0.3972848891438433
4,0.0870601783164403
5,0.054152889245529
6,0.1600644663664069
7,0.1912441593788962
8,0.1421449978366144
0,0.1680342450453964
1,0.0194983396974099
2,0.3284132989416541
3,0.1413301225634119
4,0.4060327197366152
5,0.1370174423504218
6,0.7326072190875755
7,0.0254035042653672
8,0.177398983868622
0,0.5053905215340194
1,0.7997615908959768
2,0.0841236418412657
3,0.2181068115872445
4,0.8024533606271135
5,0.0793568263685852
6,0.7406000298106502
7,0.1621449396037481
8,0.8425783751631216
0,0.6522931739187663
1,0.3786866419539823
2,0.0923223607021029
3,0.1994622095883249
4,0.0796867182591466
5,0.1154061956114616
6,0.1738284260944825
7,0.1287976515344146
8,0.0543426900096925
0,0.5468650466707604
1,0.2099719685047531
2,0.3062234827398876
3,0.2733900522680159
4,0.1979662502103447
5,0.2031500136409291
6,0.2970329950286602
7,0.7916576985078839
8,0.1209472663781935
0,0.3575692623894819
1,0.8190007812947344
2,0.9153959014539764
