,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
16090,58,2,3,2,27,26.8170395762672,15.4043522826071
16091,61,2,1,4,33,31.9087380251341,13.0495772232368
16092,77,2,5,3,11,10.3851419408236,34.034479100832
16093,89,2,3,1,1,7.35488432566065,52.8941808661269
16094,92,2,3,4,27,16.457149853316,20.6150986660588
16095,94,2,2,1,8,8.32760133570355,45.4687301184295
10950,39,1,3,2,27,14.3178518239209,18.4148686451232
10951,41,1,3,4,8,22.1063142470288,13.8095368274193
10952,42,1,2,4,24,26.0119485253029,15.2343083385937
10953,48,1,3,4,27,30.4720353200682,12.0881466765357
10954,50,1,3,4,27,32.3402725951872,12.9134602817508
10955,57,1,3,4,8,14.1183706927505,22.6609687629893
10956,69,1,3,4,27,16.726375980291,24.6446049405401
10957,69,1,3,4,23,34.558447635667,9.35090920135292
10958,76,1,3,4,27,17.5052093323821,18.5583755110084
11171,12,2,3,4,27,19.6569899555039,16.7436379765143
11172,21,2,3,4,27,26.6210257377744,14.6810308514477
11173,23,2,3,2,8,28.4953838155746,12.5344040096987
11174,25,2,3,4,27,35.1053171253352,10.6415682790015
11175,35,2,3,2,27,16.1322232027266,22.6469509967792
11176,50,2,3,4,2,30.7783305569697,13.2896106330271
11177,54,2,3,4,27,32.0251971762203,11.5860703753587
11178,60,2,3,4,27,29.6219395641186,13.4085217517693
11179,62,2,3,2,27,34.4218700599155,12.1089247571375
15573,20,2,3,4,3,8.48750464668584,23.3893878206182
15574,21,2,3,4,8,20.9437681561629,16.6059038671546
15575,25,2,3,4,27,26.5623428484451,12.3393747465124
15576,42,2,3,4,27,35.726294825718,11.5229265506098
15577,54,2,3,4,27,23.1224071966196,16.7415265446401
15578,55,2,3,2,11,15.0051135238248,17.5248997104305
15579,59,2,3,2,38,27.7445476390751,14.9085023399227
15580,62,2,3,2,38,11.1786437931481,16.1375233353928
15581,62,2,3,1,1,12.3531713985306,9.09692774673811
12429,37,1,3,4,27,30.3390684138089,11.0281615527757
12430,41,1,3,4,27,28.5231460172641,11.9321393537686
12431,76,1,5,1,1,9.48574907775849,41.7715320640997
12432,92,1,3,4,38,19.0533120876239,21.6972665469588
12863,7,2,3,2,27,27.2754961139699,15.0738366312349
12864,8,2,3,2,27,13.2173661271954,25.4775219741608
12865,31,2,3,4,24,29.2075140899347,13.9808943845599
12866,34,2,2,1,1,8.29190990254474,47.2798021624977
12867,35,2,3,4,24,16.6253800316096,24.7842402136132
16395,70,1,5,1,8,8.30828041804584,46.0181124582563
16396,72,1,3,2,8,24.7597522947231,14.7221534318819
16397,88,1,2,4,27,15.1239037541393,22.1413714346379
16631,3,2,3,4,27,14.6424997472956,19.7700589789092
16632,11,2,5,4,27,34.4553258355764,10.8969494956038
16633,14,2,3,2,27,15.2120067117954,22.0694232933806
16634,14,2,2,1,1,9.97881762967823,40.2729298607316
16635,16,2,3,4,27,18.2227478267143,15.373803030292
16636,24,2,3,4,12,19.7449290958464,20.691491683723
17127,55,2,3,4,24,24.7808054872378,16.8026017182096
17128,63,2,3,4,27,21.4329186968344,19.370509292892
17129,76,2,3,4,27,27.7283435878912,11.4453858864094
17130,85,2,3,2,24,19.8966006031664,20.7967566337981
17131,90,2,3,2,2,19.7410990088176,21.0056899181682
17132,91,2,3,1,8,20.3546263761502,20.3046237921739
17327,3,1,4,4,33,12.1678110192425,33.2803475559272
17328,39,1,3,2,27,28.3253017578256,14.2141106859007
17329,54,1,3,2,27,21.9308250812856,16.5695265747383
17330,55,1,2,1,1,11.3475845208147,29.5212961434391
17331,55,1,3,2,29,32.0704389442673,12.8386144421757
17332,57,1,2,1,11,8.82602816592722,42.5366300124322
17333,59,1,3,4,24,27.3039398881424,14.8186889261291
17334,59,1,3,4,2,31.3225498596195,11.7114790307631
17335,59,1,3,2,29,13.4871945898572,29.0943850899573
17336,70,1,3,4,27,21.1589151090088,18.4939841700998
17337,81,1,2,1,1,9.96491419326331,36.5982572395489
17606,16,2,3,4,27,29.164626160373,13.3755847173011
17607,34,2,3,4,3,34.2700253116628,10.6110264815021
17608,35,2,3,4,27,13.1500939420622,31.0580411799024
17609,40,2,1,4,33,34.0880785484363,8.33714565525992
17610,48,2,2,1,11,11.612970403379,34.5948823871734
17611,58,2,3,4,24,30.1341423522278,13.4321232186871
17612,76,2,3,4,8,30.1940280358567,12.2146240385776
17613,78,2,3,2,27,20.0833637412998,20.2331256166721
17614,78,2,3,4,29,33.8090734122542,11.7981705988865
17615,79,2,3,1,8,13.1334275771206,29.6866115925136
17616,85,2,5,1,11,10.8819008424744,35.648941196664
17617,89,2,1,2,33,26.687482412465,9.980445806608
17618,89,2,5,2,29,25.2970394225864,14.3801031439593
17619,89,2,3,4,24,14.9844610027393,27.3352349419337
17797,3,1,3,4,2,36.5967504873719,11.1174322230965
17798,6,1,3,4,27,21.7229579017223,15.9066249323063
17799,9,1,3,4,39,15.6311299975402,25.7613498514905
17800,45,1,4,4,33,12.1678110192425,33.2803475559272
17801,47,1,3,4,38,13.3323840454599,26.3675842762565
15371,41,2,2,1,1,11.9858826557278,33.4578139364249
15372,43,2,3,4,24,16.2942228900637,24.2853780519926
15373,61,2,3,2,38,15.6933600530414,14.7900827073047
15374,62,2,3,4,1,28.5944578075962,13.9024366456302
15375,73,2,3,4,27,28.5910465687681,12.08586447092
15376,73,2,2,4,11,4.39436094045013,72.2216471886072
15377,77,2,3,2,2,32.0209902558897,11.6725681588725
15378,78,2,3,2,27,15.2199587258744,26.5682863483718
15379,82,2,1,2,33,28.1995746092445,14.7601897812265
11951,67,1,5,1,11,12.7822998597057,30.2921410496568
11952,72,1,3,2,38,28.4163539100906,12.7614882490289
11953,75,1,3,4,27,14.5209811960027,28.2423369623065
11954,77,1,3,4,27,26.2391677365134,14.3068538885831
11955,85,1,3,2,27,25.4655495991778,16.195906398954
12026,23,2,3,4,27,14.5659931754776,19.7788942198017
12027,24,2,3,4,24,24.9029925634892,16.3769672177478
12028,41,2,3,4,8,27.3190826410327,12.4766342144915
12029,43,2,3,4,27,25.6100644082943,12.740419648629
13234,95,2,3,2,23,20.8434714079228,19.8714991353067
13473,10,1,3,4,8,17.2399638113258,21.4382903550988
13474,14,1,3,4,24,18.0518652987417,13.8188416584018
13475,14,1,2,1,11,11.048691796969,34.997970632835
13476,28,1,3,4,24,11.0365507102559,29.2528072501747
13477,40,1,3,1,11,8.3774909965503,45.0451943089034
13478,53,1,3,4,8,27.3723925084292,14.5225116444704
13479,54,1,3,4,27,28.5344387580421,12.7624438170221
13480,55,1,3,2,27,13.1208106713941,27.6031355717488
9131,30,2,3,3,1,13.8382721461918,28.1522202908078
9132,32,2,3,4,27,36.3563708340693,10.1252370279196
9133,39,2,3,4,39,17.8693003690131,23.0062918302614
9134,50,2,3,4,27,28.8857433528654,13.9331635040341
9135,83,2,3,2,27,27.2550551365483,12.8792174363164
9316,31,1,3,4,27,26.6867774742263,12.2860897491142
9317,52,1,3,4,27,31.2044380420521,13.3279805852617
9318,53,1,3,2,27,24.3190592221055,17.0750125852421
9319,54,1,2,2,11,8.90523854626697,39.2255788878204
9320,62,1,2,3,11,5.5013015720448,55.5555364550164
9321,88,1,3,4,24,28.4553427992064,14.6584112732993
9322,89,1,3,2,27,27.9329201137911,14.9281810470465
9323,90,1,3,2,27,18.7951395146483,22.0385959964228
9324,91,1,3,2,24,14.0800691703185,26.8970480114289
9325,92,1,3,4,38,15.8574004957143,25.9899302205126
9525,16,2,3,4,39,12.3373042499299,32.2605179002782
9526,18,2,2,2,27,27.8337481693566,13.7291849622034
9527,44,2,3,2,12,20.5969383841578,19.758049825081
16637,24,2,3,2,29,27.9180806109589,13.2674589496703
16638,31,2,3,4,27,28.6884647324521,14.529357332398
16639,35,2,3,2,27,28.392437677651,14.4094428073232
16640,46,2,3,4,1,24.660118448886,15.8714709942087
16641,53,2,2,1,11,11.1080764494571,36.2676921345453
16642,54,2,3,4,27,28.5235255862707,14.5902880393158
16643,56,2,3,4,27,20.0542145035086,17.2435538754267
16644,59,2,3,4,38,27.7723262089512,14.9880069849073
16645,75,2,3,4,27,26.482191852286,15.7250180796245
15855,44,1,3,4,11,28.1062712878657,11.5783262728453
15856,56,1,3,2,27,23.8047689549804,17.3575794504791
15857,65,1,3,2,24,16.3639573767217,24.9525160663441
16081,8,2,3,4,27,20.9210982609082,16.450254947617
16082,9,2,3,4,27,35.6782918197644,11.3855391958403
16083,19,2,2,1,11,12.9753028653858,27.2860141733295
16084,24,2,3,4,27,28.2852868461977,12.3449349674236
16085,24,2,3,4,24,16.2175440951195,16.9531804572548
16086,32,2,1,4,33,32.6916146775323,6.48178187543716
16165,19,1,3,4,27,11.5747918387196,34.295439459159
16166,61,1,3,4,8,30.4918072642252,13.3075855532223
16167,78,1,3,4,27,15.5670404455895,23.5785226232034
16389,34,1,3,2,4,31.4853867552362,13.2243805514691
16390,39,1,3,4,27,22.88003196109,16.8494225476555
16391,43,1,5,1,1,13.7104697036232,16.4344498798023
16392,46,1,5,1,11,15.138295269869,27.1551283447972
16393,54,1,3,2,27,31.0260162175293,13.3465347493956
16394,59,1,3,4,27,10.878552293389,27.1422772300351
10748,68,2,3,2,27,13.7122192703297,27.6436301804919
10749,78,2,3,2,27,16.4436334539906,23.8752510243227
10750,84,2,3,2,27,16.6508971998407,22.3291841253284
10751,84,2,3,2,11,11.2781205644084,35.3428434490963
10752,88,2,3,4,24,12.0544358283033,33.1273137632864
10753,89,2,2,4,11,7.19946256599121,49.7152461808496
10947,1,1,3,4,24,28.3578021508425,13.7102447096277
10948,6,1,3,2,8,17.1508383983015,11.6027689593124
10949,14,1,3,2,27,32.4928892513273,12.5134003122371
12030,48,2,1,4,33,33.0967175482752,11.9911752289591
12031,52,2,3,4,12,10.2438468636503,35.5147584986503
12032,56,2,3,2,27,16.5663839443473,21.3847112804651
12033,64,2,3,4,27,9.52945336583696,41.7823531605263
12034,88,2,3,4,27,22.2043596294172,16.4282791234437
12035,89,2,3,4,29,16.2018890524677,25.4150830141887
12368,10,2,3,2,27,21.8538686633275,17.6358276997259
12369,16,2,3,4,27,18.877046395336,17.3029283673325
12370,20,2,1,2,33,28.8479808076108,12.5934030382509
13970,1,1,5,1,11,14.0760324644457,29.1397540275671
13971,14,1,3,4,24,14.822995753455,25.4928867510646
13972,15,1,2,2,24,10.7625042146533,17.0995869021735
13973,18,1,3,2,24,16.6549904707054,21.3123954925263
13974,45,1,1,2,33,64.9687050926407,5.80976056417729
13975,64,1,3,2,27,21.0879289231834,11.7773202071905
13976,70,1,5,4,19,18.2082033164938,20.6503958059977
13977,82,1,2,4,24,17.3637906287769,23.758245317007
13978,89,1,3,4,27,17.5693726785772,22.3552371092473
17064,56,1,2,1,1,9.68663878724858,37.3957359721983
17065,56,1,2,1,1,10.5940816471011,37.3101626423124
17066,58,1,3,1,11,10.6187377318548,37.9994603391432
17067,59,1,3,2,27,7.14000432450265,54.2797794238007
17068,67,1,3,4,27,23.8917046401761,17.0196824493488
17069,70,1,3,2,27,14.6004947736875,25.6832161767139
17070,71,1,3,1,1,10.6599633703298,36.9223232658843
17071,74,1,3,4,27,29.8833000125047,11.3153317377432
17072,76,1,3,4,27,16.2392437204919,18.3462554110104
15158,5,1,2,1,1,9.954124395443,35.9999523210676
15159,9,1,3,2,12,25.869648041933,15.2102953882047
15160,16,1,3,4,2,25.8710392572245,14.8956494275443
15161,19,1,3,2,3,14.8923212790691,25.7886409498919
15162,26,1,3,4,24,29.7162117181535,14.0424077157571
15163,26,1,2,1,11,8.35796784616633,47.0817423412368
15164,32,1,3,2,27,10.3950023715738,38.7935425689067
15165,32,1,3,2,24,23.8488621321857,17.2958328410593
15166,34,1,3,4,27,30.7117649737739,11.4032232911332
12380,85,2,3,2,27,27.9964280552032,13.8431074782627
12381,88,2,3,4,8,16.7626672683573,12.4711366136263
12382,89,2,3,4,24,28.7282163908034,14.0317075522976
12423,5,1,1,2,33,28.2714234777788,13.9507797634771
12424,7,1,3,2,27,13.4777278575426,17.0174083727354
12425,10,1,3,4,27,13.5989210020609,27.463745648964
12426,14,1,1,2,33,27.9312841442436,14.9298809211095
12427,18,1,3,2,27,13.9602044314637,27.5147074472883
12428,30,1,3,2,27,14.7649486929259,27.2318655031962
14195,36,2,3,2,24,18.4552266778638,18.4467016061642
14196,43,2,2,1,11,9.18881362073482,36.3427835088613
14197,61,2,3,1,11,5.05066290769143,62.2846618678648
14198,65,2,3,2,23,25.9552043669107,16.0411078326748
14199,80,2,3,4,1,24.03191292612,14.2201310507911
14243,0,1,3,1,11,8.09548751099785,48.6189562814335
14244,9,1,3,1,11,17.6439867883176,22.8081761258556
14245,10,1,3,2,27,18.9056729895149,17.7175626069351
14246,22,1,3,4,2,24.6384600199302,15.7612568624875
15380,85,2,3,1,1,8.06786919856128,47.7323319604029
15381,87,2,3,4,24,23.8020718395016,16.4137574145259
15566,3,2,3,2,27,20.1986664536939,20.1124454252123
15567,4,2,3,4,24,12.9941500199105,31.3057374403707
15568,4,2,2,1,19,13.4438586079847,28.8617776310451
15569,13,2,3,4,24,28.9641419918036,14.2611452363182
15570,13,2,3,4,27,14.4929188650402,13.1978930014281
15571,16,2,3,4,24,17.4377292099631,20.3136350076064
15572,16,2,2,1,1,9.99355653940621,38.966390783237
14686,13,1,3,1,11,13.2509015857238,30.8412862858404
14687,24,1,3,2,38,31.1059693643355,12.1817891004136
14688,27,1,1,4,33,28.1112543485927,13.089017407242
14689,37,1,2,4,38,24.0438186650132,17.0977964194807
14690,39,1,3,4,27,16.1103612479705,21.6312302647762
14691,44,1,3,2,27,26.0231747739609,15.344984683029
14692,47,1,3,4,27,10.7786676710274,35.3896868012583
14693,48,1,3,2,38,31.1232430515802,12.8714171858339
14694,58,1,3,4,27,20.3392064966072,15.455969712731
10463,52,1,3,4,24,13.1279016330249,31.150855409723
10464,52,1,3,2,24,10.2508419033506,39.1167369301968
10465,54,1,3,2,27,30.0819024999898,11.6426409497797
10466,60,1,3,2,27,28.0469863859265,14.8635599756344
10467,67,1,3,2,27,10.3151882235483,28.9723179961858
10468,78,1,3,4,27,29.5271621252021,12.8606719343077
10469,91,1,3,4,27,6.10392364663274,61.8406163092624
10737,10,2,5,1,8,11.7041611289396,32.8932339845822
10738,10,2,5,1,24,7.81781917564984,27.9899049896901
11280,89,1,3,2,27,7.86683864868837,48.3756346639032
11641,4,2,3,2,27,16.1858813242266,22.8064969630896
11642,5,2,2,2,24,23.0525590619678,18.0006928220965
11643,15,2,3,2,27,18.9206784203201,16.2876732101415
11644,15,2,3,2,27,19.7356027007736,9.0568638009223
11645,17,2,3,2,27,26.9388912198184,14.4028031617741
11646,17,2,3,2,27,26.9494727609899,14.7389633610729
11647,18,2,3,2,27,26.2760814961173,15.6637350117413
11648,19,2,3,2,38,27.0000790792663,14.9152583066724
10018,89,1,3,4,11,7.69528824360296,49.9804738776234
10019,5,2,3,2,27,17.3327999347167,19.4667175034344
10020,7,2,3,4,24,23.7276190517659,17.3934367772898
10021,21,2,3,2,27,19.0889507515728,20.0872128412857
10022,22,2,3,2,24,19.4665332156069,21.1502263584602
10023,30,2,1,4,33,31.1515257884427,13.1979402118503
10024,42,2,3,2,27,16.6983824020528,24.7211050020121
10025,42,2,3,2,27,3.55887522838123,88.3514006504294
10026,60,2,3,4,8,21.4668302487516,13.5224882388299
14247,32,1,3,4,24,19.7410990088176,21.0056899181682
14248,53,1,3,4,27,11.7636163107271,32.3498470891776
14249,65,1,3,4,27,7.27260436246133,51.671805224168
14250,72,1,3,2,27,33.754873607958,11.9103703469895
14251,75,1,3,4,27,10.1047936117098,20.4331308424952
14252,81,1,3,4,27,19.8376626048221,13.3093548149251
14253,88,1,3,4,39,15.0070522981149,27.2604229977889
14684,6,1,3,4,27,29.9792203377852,12.57714392027
14685,8,1,3,4,24,13.2761428020415,24.3733991802779
11180,65,2,3,2,38,18.95227211068,15.9992129361508
11181,70,2,3,2,27,14.457076610751,25.0597068561527
11182,71,2,3,4,27,30.4309875992689,13.6334271446638
11183,85,2,3,2,27,20.9059338144992,19.8506903518277
11184,90,2,3,4,1,27.0588385971491,14.393369773673
11185,93,2,3,2,27,26.3180055478813,13.6735384550936
11259,5,1,3,4,27,31.1144873433016,13.1412501563196
11260,10,1,3,4,27,36.8641346157597,9.75569010840713
11261,16,1,3,1,1,13.9728128468392,29.1582208371993
11658,43,2,3,2,27,15.784819444573,13.5630022240511
11659,50,2,3,2,27,9.62651393424366,39.8216819258711
11660,53,2,3,4,27,15.4529175662684,26.6231105181755
11661,54,2,3,2,27,24.9619294859719,14.7602101586176
11662,56,2,2,1,1,10.5010825585867,35.8282334263989
11663,56,2,3,2,39,10.4288342447855,38.302996122714
11664,59,2,3,2,27,15.5745593838156,16.7961288658975
11665,62,2,3,4,27,16.6832946481603,22.5312702064658
11666,63,2,2,1,1,8.46862286241043,45.4194332001595
10009,45,1,3,4,27,25.16383275612,15.0607984102751
10010,46,1,3,2,27,17.241927587947,22.3683866856815
10011,47,1,3,2,27,9.18601790210364,38.7023794472831
10012,61,1,3,2,27,18.2150104933849,20.7567057839421
10013,61,1,3,2,27,17.0315448316567,23.5639186498811
10014,65,1,1,2,33,22.7890600451743,16.5809279598852
10015,74,1,2,1,1,8.74180394095172,45.3480096848773
10016,74,1,2,1,1,14.3083537716033,24.0318501750513
10017,87,1,3,2,27,28.3879783087105,14.5701242848045
13011,67,1,4,2,33,12.1678110192425,33.2803475559272
13012,85,1,2,2,11,13.4238690003607,29.7421529818008
13013,85,1,3,4,27,11.3160367101316,34.0999672704566
13228,26,2,3,2,24,28.1607451466609,12.1832200039908
13229,39,2,2,1,12,13.7635095150066,29.5788734099506
13230,41,2,3,4,27,13.3785774834458,25.1170846913881
13231,46,2,2,2,11,13.0770348978881,31.160737126697
13232,47,2,3,4,3,28.1444335187501,12.8438759637346
13233,77,2,1,4,33,29.3037998742435,14.1855207928377
14695,80,1,3,4,11,10.3583731731361,37.868686219792
14696,82,1,3,2,27,15.3272501663737,26.5472361030706
14697,90,1,3,4,27,13.1679124055571,22.446830093053
14906,0,2,3,2,27,26.2928081780731,15.764817731081
14907,7,2,3,2,27,19.4010940306264,21.2851953061927
14908,17,2,3,2,27,27.9156831706182,13.9757027443457
14909,30,2,3,2,27,22.4683143159363,16.960744574544
14910,46,2,3,2,19,15.1154214131105,25.4208991553288
14911,48,2,3,4,27,25.2017431967157,16.3950019435142
11649,21,2,3,4,38,22.0903848177188,17.6106316020775
11650,21,2,3,4,29,16.5114535880726,23.6921630485957
11651,24,2,3,4,27,23.7284589400382,16.9534420663622
11652,26,2,3,4,38,31.2135563497657,12.1869042708923
11653,27,2,3,2,27,27.623472939989,15.0905852201357
11654,28,2,3,2,27,12.3490495585693,27.6955016562243
11655,35,2,3,2,27,21.3047391717324,12.9701849435008
11656,42,2,3,4,11,9.85842573680343,40.160340367226
11657,42,2,3,2,27,20.9009692504872,18.3743060509757
11262,21,1,3,2,12,7.70321633792975,34.4459196165536
11263,23,1,3,4,27,29.8577041239542,13.9601090728048
11264,37,1,1,4,33,26.7927065837302,9.11181543185674
11265,37,1,2,2,27,15.6253150933806,24.8432995248977
11266,43,1,3,2,8,20.6449257866637,19.5759698629721
11267,43,1,3,2,24,21.6520799294785,18.1290031806514
11268,46,1,2,2,3,14.9347503393997,19.3892422457862
11269,46,1,2,2,24,9.37737398608868,21.9070851627902
11270,47,1,4,4,33,12.1678110192425,33.2803475559272
9528,45,2,3,4,27,34.9237249748351,11.5243263632067
9529,45,2,3,2,29,20.7438773628837,16.3371588989379
9530,47,2,2,1,11,17.6171329731912,21.3461576726774
9531,51,2,3,4,27,26.5492483644911,14.7585321634331
9532,56,2,3,2,27,20.3431965033614,20.2295141871775
9533,58,2,3,4,1,24.5985547023268,15.6730829162596
9534,68,2,3,2,27,16.9339206809634,22.5934214160424
9535,76,2,3,2,27,26.7352580874021,15.0284421158566
9536,79,2,5,1,1,12.4941191799342,31.9954083858727
15582,74,2,2,1,1,7.81397015611122,49.2623351618543
15583,82,2,2,4,3,11.5457224443181,24.1654685345204
15584,89,2,3,2,27,17.550106589411,17.9263712382113
15585,89,2,3,2,29,5.31536694903257,42.9586289221301
15586,91,2,3,4,27,16.8770739227402,23.1499161994737
15587,91,2,3,2,29,22.9723585402502,17.9666460980343
15588,91,2,3,4,29,15.4383373309578,20.2548468188374
15853,11,1,3,4,8,26.5716700775278,12.2094058556479
15854,29,1,2,2,24,16.9177226473369,21.1051393588439
13730,51,2,3,2,27,13.10039725894,27.0239804405125
13731,65,2,3,2,38,20.67705342538,11.9458759621435
13732,65,2,2,1,1,8.18758830371207,47.4388458013106
13733,71,2,2,2,11,17.0388061759004,10.9946511846942
13734,78,2,3,2,3,19.9807216441031,20.3307419065328
13735,79,2,2,1,1,10.441577508872,37.652558879602
13736,83,2,3,4,27,28.2206655018059,13.9469011918683
13737,90,2,3,4,27,30.4381638320043,13.5360067797238
13738,90,2,3,4,29,3.30769119829889,83.2538201785486
12371,37,2,3,4,24,25.765102809389,15.4564809965462
12372,42,2,3,1,11,17.2557185018323,19.772598739785
12373,44,2,3,2,38,16.723897712645,24.514614699715
12374,44,2,2,1,11,11.2358690361877,36.0831443635639
12375,52,2,3,4,27,16.5873662572674,24.7507264092372
12376,56,2,3,4,27,10.4602210317305,36.958752934469
12377,60,2,3,1,11,9.78701123198766,32.0066001377728
12378,65,2,3,2,2,19.0812362894375,21.6374795001793
12379,80,2,2,2,38,19.6412568546552,18.381868127328
12868,61,2,3,4,24,21.0404513178691,17.5828536397542
12869,74,2,3,4,27,28.0429707642343,13.8519063409962
12870,74,2,2,4,11,10.6602720936947,28.5624502624457
13005,22,1,3,4,39,16.0944936572065,24.7007165219931
13006,36,1,3,4,2,32.9677065662054,11.5726994537511
13007,37,1,2,1,1,15.8493686838703,25.8643456870872
13008,40,1,3,2,27,29.1436497509686,14.1893987715803
13009,41,1,3,4,27,26.6370105316873,15.371993726387
13010,63,1,3,2,27,28.1635737563828,14.7969146817283
9537,81,2,1,4,33,28.5544765801205,12.4310115135588
9538,87,2,3,2,27,13.6883763264004,29.678930518728
9539,92,2,3,4,38,21.3967134178394,13.0476164811146
9540,92,2,3,4,29,30.8944166536579,13.5021669087247
9541,92,2,3,2,29,9.94511596849904,40.1949515656517
10005,28,1,3,2,19,25.2032381963273,16.5233937923655
10006,29,1,3,2,8,17.6138860220735,20.9665981568673
10007,42,1,3,4,27,23.728118388131,13.9022589772784
10008,42,1,3,2,27,27.4062206746181,15.1013926873035
10739,27,2,3,4,27,12.2726780915939,29.0087653322858
10740,30,2,1,4,33,31.382429657333,13.0945329595567
10741,32,2,3,2,27,27.3053401370501,15.2659640142122
10742,39,2,3,2,12,18.6521469202704,19.016843762854
10743,43,2,3,2,39,11.847366569368,27.7743551669788
10744,46,2,3,4,24,5.87733708971286,63.4230322300792
10745,55,2,3,4,27,22.0606181984288,17.909609594682
10746,58,2,1,4,33,31.4512810058258,13.1668965169717
10747,58,2,2,4,11,13.9588287474272,28.8395581810095
15167,37,1,5,4,24,23.3651360142936,17.4654974947895
15168,41,1,3,2,27,20.9491918561166,19.313178466162
15169,58,1,1,2,33,19.6521118245688,21.0829838361687
15170,79,1,3,2,27,23.7618650416516,16.9805394821073
15171,84,1,3,4,27,17.3384970597305,23.8227756802338
15172,90,1,3,2,27,18.3463288682213,19.8738574244795
15368,30,2,5,1,8,16.8687773496603,22.0642833933287
15369,32,2,3,4,38,16.8105540087726,22.7680287173588
15370,39,2,2,2,19,21.5513769189446,19.1678803047148
11271,49,1,3,2,27,18.1302114169133,18.8429908779299
11272,50,1,3,4,27,31.5730278457095,12.9827005422587
11273,56,1,3,4,27,9.85980639594909,40.4567422696714
11274,59,1,3,2,27,7.98737128221795,24.5830195453567
11275,68,1,3,1,1,14.6946699971813,27.6405661512828
11276,68,1,3,4,27,28.6942855992247,14.5236190877529
11277,75,1,1,4,33,23.6764487413125,17.5390642459481
11278,82,1,3,4,8,15.1586211101664,17.9122527774604
11279,88,1,3,1,11,11.048691796969,34.997970632835
