,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
238329,52,2,3,2,39,17.4206472440479,19.5471114479139
238330,52,2,2,1,11,8.40000095213386,47.0868817398281
238331,65,2,3,2,24,16.2919968152473,25.2994949293165
238334,69,2,3,4,27,11.6654179912528,33.3368866647671
238338,87,2,3,4,11,5.35662506758297,68.6810449527309
239178,2,1,3,4,27,29.9043008967398,12.4486118954064
239181,39,1,4,4,33,12.1678110192425,33.2803475559272
239337,10,2,2,2,27,14.110684238563,28.6474543048642
239347,36,2,2,4,11,7.23234071021912,53.3323227933237
239349,37,2,2,1,11,7.35468149736918,52.0940722142233
239351,45,2,3,1,11,7.47043513535895,52.1459497652494
239455,4,1,3,4,27,16.2270261471849,17.0946235770365
239456,10,1,3,2,8,23.9839274624295,10.6908762592512
239461,52,1,3,2,23,23.2219829644324,17.9010710593331
239464,82,1,3,2,27,21.7821191044119,19.0380670342576
239465,93,1,3,4,27,17.4261048865514,19.6699069445177
239785,42,2,3,4,27,9.84598257401524,39.9346154007251
239786,49,2,3,4,27,6.72129792578282,57.1348774755702
239790,54,2,3,1,11,13.9998539343799,27.181471044526
239795,69,2,3,4,29,13.049194914683,26.1007058365387
239980,23,1,3,1,19,4.66088740941467,76.1653758789574
239983,38,1,3,4,8,14.4175294483039,21.9560107050415
239990,65,1,3,1,11,9.03915106476713,43.7227544741921
239991,85,1,3,4,38,8.09134685561919,14.0855281162122
240389,1,1,3,4,8,13.9287975033882,24.6829359046847
240395,42,1,3,4,8,11.6639800824129,32.5858802889649
240397,59,1,3,1,11,8.6956022985738,44.6619428313556
240400,93,1,2,1,1,8.22563088555112,46.7297568356178
240588,23,2,3,1,29,7.35804564018643,52.8626891373933
240589,36,2,3,4,27,5.18423323876707,61.2727486446585
240595,57,2,3,1,1,9.20222031588074,42.8383638726772
240894,5,1,3,2,8,21.2417797262963,11.3170910274583
240899,35,1,3,1,11,9.06934267988287,43.1562074512826
240906,59,1,3,4,10,7.81718455685916,44.0250367882353
240907,71,1,4,4,33,12.1678110192425,33.2803475559272
