,0
0,0.938569223178075
1,0.46609632787101485
2,0.2490000431831697
3,0.9695655675938987
4,0.44864867914521056
5,0.1945607005555995
6,0.2943112425909159
7,0.9683474714978665
8,0.4123632567065362
9,0.640670793401593
10,0.2806566856397423
11,0.7651995476456115
12,0.5239336621805123
13,0.6054005258415417
14,0.45611931431439084
15,0.07755767618868716
16,0.5408944649361711
17,0.15063453760236212
18,0.37580869440087145
19,0.09776933419318416
20,0.38357914454525177
21,0.8745300867198215
22,0.2730238890259454
23,0.47143228362372974
24,0.0971517133283638
25,0.6648505726785459
26,0.21686695795073183
27,0.07443429438059199
28,0.8703105091757162
29,0.37915866898984046
30,0.2533841338977274
31,0.5203737817534816
32,0.8446051164324501
33,0.10933208471601996
34,0.6736562600363256
35,0.11836032081937609
36,0.1774348941633771
37,0.11077728854774045
38,0.3502696702765843
39,0.18698761510444065
40,0.6591395070398108
41,0.18727417067257124
42,0.10013869342457836
43,0.30284228641200117
44,0.6004883917852676
45,0.8515533207821142
46,0.378909286659072
47,0.306736557738578
48,0.8979552089341024
49,0.2899205725000149
50,0.5965763008839503
51,0.815842736721813
52,0.6111272060305865
53,0.336331245280159
54,0.3688768876153913
55,0.7405158589540979
56,0.6180315307359378
57,0.39875567510160936
58,0.41270045598850963
59,0.33921686790014655
60,0.4206861943489321
61,0.2060490842503599
62,0.14207123892371568
63,0.39700016034199426
64,0.24300417377550368
65,0.24618520916828987
66,0.4616674697696899
67,0.3222519984237429
68,0.26139974185538695
69,0.2201793627347822
70,0.8257338564699964
71,0.6237058467870481
72,0.8814754813453665
73,0.7206983791348011
74,0.8251241742793524
75,0.3198020456521243
76,0.6751110787301323
77,0.14033452712275377
78,0.6884240288662403
79,0.37566751803038556
80,0.4072583138554781
81,0.3891084821222686
82,0.22228159733031613
83,0.9661274348825071
84,0.7832053809341336
85,0.05040853027689962
86,0.2509901957098384
87,0.5472281438242287
88,0.3312432594367557
89,0.4489620924628204
90,0.2676605934495865
91,0.4365714702753873
92,0.7152103350555411
93,0.24686482197369194
94,0.4400863164116998
95,0.48337619602470266
96,0.4636742708019986
97,0.6612195635383405
98,0.1598265626889847
99,0.33657380384614705
100,0.1886025202315176
101,0.3661020883655405
102,0.7589038356393697
103,0.5672700763704676
104,0.37848776721598004
105,0.33876803540415723
106,0.7082831518370845
107,0.9030255587802571
108,0.06025105817641414
109,0.9679702539952983
110,0.34872278729031886
111,0.3661953748606771
112,0.710612059420055
113,0.8154177950134972
114,0.15429473029621568
115,0.049307906262476234
116,0.17133983113095744
117,0.14966530662503552
118,0.43168894243000744
119,0.8000843768754885
120,0.9310304452500425
121,0.12276529692142592
122,0.4295436548950518
123,0.5282802123435435
124,0.5689170461762574
125,0.7198281655513272
126,0.3079535038135831
127,0.41656327793262526
128,0.799138930402706
129,0.5043469290651689
130,0.27742586520853374
131,0.8798012115941323
132,0.9358906168226373
133,0.4382363188973048
134,0.04264412627058937
135,0.438068733225442
136,0.25951738669973995
137,0.9652818744888703
