,0
0,0.059398300764697536
1,0.2135574099860151
2,0.010450369065824847
3,0.2062201997903657
4,0.06114710775696138
5,0.03545042249072126
6,0.3234719722384199
7,0.22104424049219598
8,0.014385628550075096
9,0.05643433203532953
10,0.047492187359930556
11,0.13540978692774971
12,0.006033265658332829
13,0.007550185954862795
14,0.023678558347207054
15,0.031004810404330868
16,0.041590632655216536
17,0.023875327347544318
18,0.32324487908901767
19,0.0535767427669047
20,0.23664396623023254
21,0.03491315685513673
22,0.03265791451479579
23,0.08958992421840298
24,0.07085162594453788
25,0.026065824528135155
26,0.047425421141733155
27,0.04878884193188109
28,0.22235354628596643
29,0.06329425412769354
30,0.013522928127525861
31,0.03810986536380496
32,0.135178567287085
33,0.21500539071469657
34,0.010537095013132325
35,0.13633772975086644
36,0.15158299894271896
37,0.00972633822412846
38,0.05721842034893139
39,0.09584468611144349
40,0.015677498120078157
41,0.01853113879589327
42,0.37842831435564583
43,0.01966214275631413
44,0.038769010677944526
45,0.029127205635950903
46,0.019861309355231824
47,0.14335280729409522
48,0.11175158834414246
49,0.012657688286330638
50,0.018948638930867494
51,0.0322823471229946
52,0.008432393534436351
53,0.018654961389542805
54,0.0502109863978838
55,0.011766155311236556
56,0.0251772317658397
57,0.15982834206515026
58,0.18251338995860944
59,0.7789897490889555
60,0.10036089329384586
61,0.12299680666806247
62,0.027246367414177172
63,0.3026309068688433
64,0.11897963119136735
65,0.04632452358827988
66,0.4242008672385886
67,0.11801225215473153
68,0.06721231548902862
69,0.02289175816581046
70,0.004649113787064626
71,0.02443091419114263
72,0.0170780563702708
73,0.1831286730552577
74,0.02195389956951049
75,0.005520876234803452
76,0.03895593205488782
77,0.20293236127980885
78,0.15454643771989146
79,0.013356550682608548
80,0.020767825768498307
81,0.026055902959972083
82,0.03799205831598013
83,0.29972028561284203
84,0.01204849071650409
85,0.01346186611049714
86,0.047390324201580784
87,0.10982828050962903
88,0.0886485121334371
89,0.11680660585930816
90,0.06086912548399111
91,0.019670085327376227
92,0.06514187050587018
93,0.05720373001896227
94,0.025594366586839862
95,0.1565288764216509
96,0.0158304190077484
97,0.010068958220034535
98,0.16767519938835454
99,0.21795723357077004
100,0.05666790685854012
101,0.15388498320813168
102,0.06166531789357448
103,0.10768001160412935
104,0.07504586766608187
105,0.009032684971612167
106,0.02250101462193762
107,0.02148985522187815
108,0.1200752612453258
109,0.02876606384766382
110,0.04461369478513188
111,0.025039244798546093
112,0.012822808572061103
113,0.010446244111751586
114,0.02753849975364676
115,0.010562250573997949
116,0.03575201815204664
117,0.07401527051202095
118,0.08518230498171987
119,0.03695840123321668
120,0.37533380441043407
121,0.017320598257111935
122,0.19722361509765657
123,0.012164528174746019
124,0.6781664328549571
125,0.0557343624682502
126,0.03457043692254005
127,0.030708836709204684
128,0.31514498197215757
129,0.030862433908115255
130,0.04257641219958808
131,0.03649612691802439
132,0.14310046513613262
133,0.032303646166222964
134,0.13768955171039918
135,0.12416148966591514
136,0.048490745763631514
137,0.005360329306191465
138,0.016629972019001408
139,0.05296036486808586
140,0.04954394705786406
141,0.019937656559944974
142,0.7822435891215787
143,0.019607407805469768
144,0.05904406773731272
145,0.07022741283345099
146,0.028966804853968096
147,0.011165879832085526
148,0.07251852167395799
149,0.0961936167555822
150,0.027006532315006226
151,0.0073659519066079995
152,0.11765736107004829
153,0.05317242978392776
154,0.010557881501920554
155,0.13034453092774523
156,0.01721152874743671
157,0.011647213275685258
158,0.0162934195820901
159,0.005579977457869161
