,angleToGoal,distanceToGoal,h_a,lastAction,minute,shotType,situation
433,-0.1209887619324338,-0.056913685441273,-0.003669432283684,0.0375143464176911,-0.0105657625135234,-0.0050297498642356,0.0237235696242564
439,0.0593215239763896,-0.0194672900566069,-0.014119048626962,0.0254355593164562,0.0086412451918457,-0.0030844608729041,0.0201654910308519
678,-0.0497885109080537,-0.1237040672605801,-0.0044641507346394,-0.0361740773435003,-0.0049823736994396,-0.0042941450172498,0.0024455336851892
791,-0.032510381601747,-0.0152575106298644,-0.0016299022465044,0.0789864379987963,0.0028156575908819,0.0223655550409887,0.101588965601932
1141,0.2510095540524035,0.1760794082098245,-0.0003859822389292,0.0865403999498137,0.0010848315927497,0.0366990976400289,0.121515544179655
1189,-0.1362336639390115,-0.071808634348201,0.0023545797357107,0.0180462120876683,-0.0009535636437865,0.0038404845221887,0.0029333342286013
1190,0.1505942244775314,0.079261062427942,0.0053513144109357,0.0144846524816074,0.0074062252902936,-0.085810645248457,0.0244514073533382
1555,-0.0790260183509375,-0.0568183117681487,-0.0003792641094038,-0.089912779967183,0.006201986714115,-0.0003424324061154,-0.0007313279144051
1556,-0.1329296377338357,-0.0611942327664576,-0.0001076158009117,0.0259803373570236,-0.0082106744958898,-0.0008592289710334,0.0323827279101403
1562,-0.0752742721728702,-0.0953773742829749,-0.0111355472781273,0.01520315194976,0.0079427493642423,-0.0027463736225441,0.0104699867098091
1566,0.0257605329086779,-0.0013428273897256,-0.0047235528074512,-0.0588953038401845,-0.0080846475295949,-0.0011044276963576,0.013569979320267
2725,-0.1780967199292989,0.0499000191720407,-0.0029649463060362,-0.0632029132692489,-0.006923375469123,0.0082186289772383,0.0085597059900187
2729,-0.06345119732898,-0.1274875073167566,0.0010125808697028,0.0080775207274302,0.0032949456689749,0.0140043132616284,0.0124261697213798
2732,-0.014939205640982,-0.1169048882968746,0.0001198177942548,-0.0150823644217216,0.0048191371519252,0.0044975269627488,-0.0953858966805904
3033,0.0069929537599333,-0.0719358618915539,0.0063223521684311,-0.0535926024581072,0.0048484775339664,0.0144496510861139,0.012573031010732
3035,0.25553013303315,0.1620719951071486,-0.0001221429023684,0.123603028418213,0.0015022453607404,0.0271717604890561,0.1029762642780819
3066,0.0418196896276258,0.0354164109244429,-0.0070148451349855,-0.0787793505057778,-0.0286333281874291,0.0104146307620912,0.0188500088755483
3068,0.0371163145286034,-0.0326167607602749,-0.0095213338466311,-0.07762069481948,-0.0009128115707461,0.0114118877011687,-0.0825836565636992
3502,-0.117231172821408,-0.0397877100137945,-0.0073536540768063,0.002366459923037,-0.0194033366592415,0.0140331116044406,0.005127923444522
3503,-0.1116695366499602,-0.1023974062292518,-0.0117130505410818,-0.0226173957081646,0.0086526809050994,-0.0001792206475329,0.0047202174609139
3861,0.1357706027314975,0.0843605344054557,0.0236240538153098,-0.0285792165812274,0.0348123639610556,0.0366671962209173,0.0461194746160237
