,0
433,0.1589489794352903
439,0.3717714753875637
678,0.0739166641502191
791,0.4512372771829759
1141,0.9674213088140396
1189,0.113057204071663
1190,0.4906166966216843
1555,0.0738703076264143
1556,0.1499401309275287
1562,0.1439607760957877
1566,0.2600582083941238
2725,0.1103688545940835
2729,0.1427552810318725
2732,0.0620025822972529
3033,0.2145364566380087
3035,0.9676117392125144
3066,0.2869516717900089
3068,0.1401514000974336
3502,0.1326300768292425
3503,0.0596747440185147
3861,0.6276534645975254
4143,0.1725295549828926
4145,0.3704092225866133
4146,0.2250048678484987
4151,0.0658891657648068
4370,0.5532444956028018
4376,0.5865461348444404
4604,0.969873284921851
4606,0.8375300538904138
4957,0.3375394363870865
5146,0.968111782328912
5149,0.1582851580082847
5345,0.3528698029237297
5346,0.4992071936484125
5351,0.1564544637307668
5589,0.3648014332835303
5929,0.0511069307416672
5930,0.7446230586494045
5937,0.1260511568332135
6279,0.1849755097449833
6514,0.1110597432032845
6520,0.096404209550825
6674,0.8456292497125563
7017,0.968509630084392
7020,0.8042912696286646
7024,0.388363237289761
7025,0.6499388286874541
7342,0.1429017702537716
7520,0.6956922498634512
7877,0.9705687457304876
