,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
8315,64,2,3,4,27,22.582689596138,18.1661772965143
8316,68,2,3,4,38,13.7155446750543,21.1621313846444
8317,70,2,3,2,27,22.8288032158621,17.6343867576605
8318,71,2,3,4,27,29.2943459926667,14.0964120016692
8319,76,2,3,2,27,15.2366781065175,11.3245444807319
6614,26,1,2,1,1,12.0373941958941,31.5372664562343
6615,31,1,3,4,11,13.2716407026094,30.1527423972822
6616,40,1,2,1,1,8.64208192793872,45.7996851127164
6617,40,1,2,4,29,3.11110243295385,79.4642394213303
6618,49,1,3,2,27,17.2410769618153,13.402299433367
6619,54,1,1,4,33,27.0778073717477,15.3453036830656
6620,57,1,3,2,24,11.5434639034319,9.46585480564229
6621,60,1,3,4,38,26.8778325934464,15.3945270396559
6817,2,2,5,4,1,9.22332345540311,36.8936435323507
4074,85,2,3,2,24,7.30986162330414,35.385080859845
4075,90,2,3,4,8,13.231534463702,21.0599755453288
4076,91,2,2,1,11,6.59844645534269,54.5082135030164
4077,92,2,3,2,11,7.95465518609715,48.7490520564998
4078,95,2,5,1,11,8.55766906229485,46.1347837197347
4252,1,1,2,1,11,15.6152891849006,25.49894502976
4253,7,1,3,4,27,22.3047159589116,18.5207958116987
4254,23,1,2,1,11,13.7191720655533,28.4032859609622
4255,29,1,3,4,27,29.3710344941087,14.1710244789849
5659,42,2,3,4,2,29.0356350803212,12.2817468897435
5660,51,2,3,2,38,12.6360898896849,26.7677490900784
5661,58,2,2,1,8,8.03016637125431,45.2279911401785
5662,58,2,2,4,11,7.61999723350971,49.0610124624245
5663,62,2,3,4,27,19.9239573445511,20.7427258517756
5664,67,2,3,4,27,16.501553611354,14.6408075438498
5665,75,2,3,1,1,11.7342741002797,31.4737705198698
5666,76,2,3,2,27,16.216009275644,17.4394526609154
5667,89,2,3,4,11,10.5046503804762,36.4002242274289
6836,87,2,2,1,8,12.8857975850817,30.7163612027183
6837,93,2,3,4,8,16.7415005799817,22.1005432512077
6838,94,2,3,3,8,9.96292455211696,39.7765229899543
7158,7,1,3,2,27,7.87094846184991,44.4622187531774
7159,17,1,2,1,1,14.6530745190881,27.7831645313849
7160,22,1,3,4,27,34.6384753637285,10.7834615704009
7161,30,1,5,1,8,12.1190223433092,32.819510625751
7162,31,1,3,2,27,15.4646884953027,24.0362758892579
7163,51,1,3,2,27,20.6966627152519,13.1367019627277
6290,9,2,3,2,27,18.3671101521055,16.0176399506267
6291,16,2,3,4,27,12.3568716589591,30.322434070734
6292,28,2,2,1,11,9.76950830364705,40.4463505307756
6293,46,2,3,4,27,27.6517784906795,13.8513445322712
6294,68,2,3,4,11,13.7467407272263,29.6434573005982
6295,70,2,3,4,27,13.2618107737971,30.5959715247982
6296,70,2,3,4,27,12.2201172109853,20.7480686786466
6297,77,2,3,4,2,15.9535897214389,11.7057310909575
6298,77,2,3,4,27,24.4434816011178,15.8669399556565
1220,18,1,3,4,24,15.5042827247674,24.8863407912674
1221,62,1,3,1,11,7.76896996867387,34.5046179059503
1222,66,1,3,2,38,11.9835475941414,31.0514510591561
1223,66,1,3,2,29,8.51195238415424,46.5104434623069
1486,0,2,3,2,27,23.1736321686355,16.9781451126681
1487,10,2,2,2,24,27.9061948703542,14.5793897859067
1488,27,2,3,4,24,17.2524802339493,21.9438274572388
1489,30,2,3,1,11,8.94134487733736,38.5503327661593
1490,41,2,1,2,33,26.1174256892558,7.33520044201256
2811,6,2,3,4,27,14.4600776120522,27.7570126627429
2812,20,2,3,4,27,27.8030802512311,14.7933349598172
2813,26,2,5,4,11,8.30708331643959,46.7813462237224
2814,34,2,1,4,33,32.2549738405128,8.84808829286154
2815,34,2,5,4,24,16.1150934645305,24.0484615702182
2816,45,2,3,2,27,29.3418470503174,13.5128234180797
2817,60,2,3,2,27,19.3028999930843,21.3837368616738
2818,60,2,2,4,1,10.2153022342021,36.6350387408371
2819,72,2,3,2,24,11.082097616466,33.1556712986839
910,46,2,3,2,38,26.3720428215599,15.7927547478315
911,56,2,5,4,12,10.0370048051568,19.3910502477589
912,68,2,5,2,11,15.8823160620104,25.16467795718
913,73,2,5,2,24,8.08982096019312,35.329061694363
914,84,2,3,2,2,19.1230973124831,20.7873838204297
915,84,2,3,4,27,13.8502705091462,24.9481507608795
916,89,2,3,4,27,15.5361119192003,25.2672525553052
960,24,1,4,4,33,12.1678110192425,33.2803475559272
961,38,1,3,4,24,21.7516680388957,18.2291844183764
5668,95,2,2,1,11,9.93700347275378,40.2482893025478
6101,16,1,3,4,27,19.981442185635,13.4430737878374
6102,28,1,2,3,1,12.4899291449076,23.8436706885853
6103,34,1,3,2,24,7.84644297713962,45.1487400538111
6104,40,1,3,4,27,30.0978982345998,12.9024751027643
6105,47,1,3,4,27,20.4153814554387,12.463129187274
6106,58,1,2,1,1,9.70640201747112,41.1838638459843
6288,2,2,3,1,11,7.31772653754056,46.9881890250396
6289,6,2,1,4,33,29.7716565188669,7.17608542196737
2091,68,1,2,4,11,8.74315448104926,43.1888722844703
2092,69,1,2,4,24,12.3985037758671,25.2222507370312
2093,81,1,3,4,27,14.8425768673537,26.2920470920383
2322,7,2,3,4,11,16.3627367585619,24.6706549244736
2323,18,2,3,2,8,18.2962512401786,18.7588089564847
2324,22,2,3,4,27,14.8087586256528,27.2542736790018
2325,24,2,3,4,38,10.3733216594743,37.4840653573724
2326,41,2,5,4,24,15.837705960786,21.389522582292
2327,54,2,3,4,27,28.8827631764198,14.3395711502373
3082,38,1,3,4,39,15.2288857321561,27.0215995006067
3083,58,1,3,4,27,27.9490691116345,13.4015405618651
3084,87,1,3,2,27,26.17357569129,13.5744363962137
3085,91,1,3,4,11,13.1034573681306,29.3882706040822
