,league,id,minute,result,X,Y,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
4984,Ligue_1,454704,69,MissedShots,0.74,0.612999992370605,Jonathan Bamba,a,3749,OpenPlay,2021,LeftFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,Benjamin André,TakeOn
4985,Ligue_1,454705,75,MissedShots,0.754000015258789,0.447000007629395,Amadou Onana,a,9667,OpenPlay,2021,RightFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,,BallRecovery
4986,Ligue_1,454706,80,MissedShots,0.811999969482422,0.334000015258789,Benjamin André,a,3223,OpenPlay,2021,LeftFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,José Fonte,Pass
4987,Ligue_1,454707,82,BlockedShot,0.903000030517578,0.703000030517578,Renato Sanches,a,5228,OpenPlay,2021,RightFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,Sven Botman,Pass
4988,Ligue_1,454709,85,MissedShots,0.729000015258789,0.510999984741211,Sven Botman,a,8635,OpenPlay,2021,LeftFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,José Fonte,Pass
4989,Ligue_1,454710,87,SavedShot,0.879000015258789,0.469000015258789,Hatem Ben Arfa,a,3638,OpenPlay,2021,LeftFoot,18034,Brest,Lille,2,0,2022-01-22 16:00:00,Jonathan Christian David,None
4990,Ligue_1,454711,92,MissedShots,0.921999969482422,0.385,Jonathan Christian David,a,8636,FromCorner,2021,Head,18034,Brest,Lille,2,0,2022-01-22 16:00:00,Hatem Ben Arfa,BallTouch
5428,Ligue_1,456391,6,BlockedShot,0.92,0.342000007629395,Hatem Ben Arfa,h,3638,OpenPlay,2021,RightFoot,18044,Lille,Paris Saint Germain,1,5,2022-02-06 19:45:00,,None
5429,Ligue_1,456392,7,MissedShots,0.905,0.482999992370605,Amadou Onana,h,9667,FromCorner,2021,Head,18044,Lille,Paris Saint Germain,1,5,2022-02-06 19:45:00,Jonathan Bamba,Aerial
962,Ligue_1,429542,46,MissedShots,0.841999969482422,0.622999992370605,Angel Gomes,a,5598,OpenPlay,2021,RightFoot,17867,Lorient,Lille,2,1,2021-09-10 19:00:00,Jonathan Ikone,Pass
